Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Sub-Saharan Africa,Ghana,Office Supplies,Offline,L,11/06/2015,599188601,11/11/2015,2077,651.21,524.96,1352563.17,1090341.92,262221.25
Europe,Denmark,Beverages,Online,L,11/02/2016,171127355,11/16/2016,9242,47.45,31.79,438532.9,293803.18,144729.72
Australia and Oceania,Kiribati,Office Supplies,Offline,H,07/11/2012,972614753,08/08/2012,7174,651.21,524.96,4671780.54,3766063.04,905717.5
Asia,Uzbekistan,Vegetables,Online,L,11/04/2013,455262124,12/22/2013,1034,154.06,90.93,159298.04,94021.62,65276.42
Sub-Saharan Africa,Tanzania,Snacks,Online,M,11/11/2013,640993297,11/20/2013,3016,152.58,97.44,460181.28,293879.04,166302.24
Asia,Indonesia,Beverages,Online,L,4/14/2014,472044599,4/29/2014,7341,47.45,31.79,348330.45,233370.39,114960.06
Sub-Saharan Africa,Mali,Baby Food,Offline,L,02/02/2014,760964858,02/07/2014,5267,255.28,159.42,1344559.76,839665.14,504894.62
Europe,Cyprus,Household,Online,H,05/01/2013,140615403,06/03/2013,77,668.27,502.54,51456.79,38695.58,12761.21
Asia,Singapore,Cosmetics,Offline,C,11/27/2016,914170062,01/03/2017,2091,437.2,263.33,914185.2,550623.03,363562.17
North America,United States of America,Cosmetics,Online,L,8/20/2015,505115163,9/13/2015,3656,437.2,263.33,1598403.2,962734.48,635668.72
Europe,Portugal,Personal Care,Offline,M,10/04/2012,907249534,11/09/2012,4153,81.73,56.67,339424.69,235350.51,104074.18
Europe,Ukraine,Snacks,Online,H,08/01/2012,134684503,8/30/2012,4992,152.58,97.44,761679.36,486420.48,275258.88
Sub-Saharan Africa,Malawi,Snacks,Online,C,09/12/2016,771843898,10/29/2016,4616,152.58,97.44,704309.28,449783.04,254526.24
Europe,Andorra,Snacks,Online,L,08/11/2012,523464047,9/28/2012,3499,152.58,97.44,533877.42,340942.56,192934.86
Europe,Bosnia and Herzegovina,Meat,Offline,C,5/23/2015,764593780,6/19/2015,9145,421.89,364.69,3858184.05,3335090.05,523094
Asia,Turkmenistan,Baby Food,Offline,M,11/22/2010,690594422,01/06/2011,1091,255.28,159.42,278510.48,173927.22,104583.26
Europe,Latvia,Beverages,Online,L,07/12/2012,467139804,8/28/2012,5904,47.45,31.79,280144.8,187688.16,92456.64
Central America and the Caribbean,Nicaragua,Cereal,Offline,L,1/27/2012,780216252,03/12/2012,2182,205.7,117.11,448837.4,255534.02,193303.38
Sub-Saharan Africa,Ethiopia,Baby Food,Offline,C,9/16/2013,586122596,10/23/2013,5556,255.28,159.42,1418335.68,885737.52,532598.16
Central America and the Caribbean,Belize,Office Supplies,Online,M,02/12/2015,261470162,3/20/2015,3686,651.21,524.96,2400360.06,1935002.56,465357.5
Europe,Belarus,Personal Care,Online,C,04/06/2011,253182780,5/19/2011,1266,81.73,56.67,103470.18,71744.22,31725.96
Asia,Bhutan,Cosmetics,Offline,M,4/24/2013,628496778,5/15/2013,5018,437.2,263.33,2193869.6,1321389.94,872479.66
Middle East and North Africa,Kuwait,Fruits,Offline,L,7/27/2014,624960982,8/18/2014,8698,9.33,6.92,81152.34,60190.16,20962.18
Middle East and North Africa,Somalia,Fruits,Online,C,12/23/2016,900436723,01/04/2017,8091,9.33,6.92,75489.03,55989.72,19499.31
Sub-Saharan Africa,Tanzania,Cosmetics,Online,C,03/08/2012,383097827,4/22/2012,6015,437.2,263.33,2629758,1583929.95,1045828.05
Sub-Saharan Africa,Mauritius ,Vegetables,Offline,M,8/14/2015,321430623,9/20/2015,7319,154.06,90.93,1127565.14,665516.67,462048.47
Asia,South Korea,Office Supplies,Offline,H,04/08/2017,234233939,5/21/2017,3883,651.21,524.96,2528648.43,2038419.68,490228.75
North America,Mexico,Clothes,Offline,C,10/07/2015,160619103,11/07/2015,9617,109.28,35.84,1050945.76,344673.28,706272.48
Central America and the Caribbean,Guatemala,Snacks,Offline,M,08/03/2014,210009944,08/12/2014,5464,152.58,97.44,833697.12,532412.16,301284.96
Europe,Romania,Clothes,Online,M,9/16/2010,112142789,11/03/2010,4398,109.28,35.84,480613.44,157624.32,322989.12
Sub-Saharan Africa,Djibouti,Snacks,Offline,H,07/09/2013,567066466,7/13/2013,6424,152.58,97.44,980173.92,625954.56,354219.36
Sub-Saharan Africa,Tanzania,Cosmetics,Offline,M,10/07/2010,995142304,10/07/2010,3577,437.2,263.33,1563864.4,941931.41,621932.99
Sub-Saharan Africa,Rwanda,Snacks,Offline,L,03/10/2010,887044131,4/25/2010,4925,152.58,97.44,751456.5,479892,271564.5
Europe,Hungary,Household,Offline,L,01/06/2013,253758275,1/19/2013,1568,668.27,502.54,1047847.36,787982.72,259864.64
Central America and the Caribbean,Nicaragua,Household,Offline,C,03/10/2010,976583564,3/26/2010,1633,668.27,502.54,1091284.91,820647.82,270637.09
Sub-Saharan Africa,Cape Verde,Household,Online,M,06/02/2016,957131326,6/29/2016,5284,668.27,502.54,3531138.68,2655421.36,875717.32
Asia,Bhutan,Vegetables,Online,L,06/04/2013,867325389,6/13/2013,9711,154.06,90.93,1496076.66,883021.23,613055.43
Sub-Saharan Africa,Zimbabwe,Fruits,Online,C,04/06/2014,999402081,5/17/2014,4140,9.33,6.92,38626.2,28648.8,9977.4
Middle East and North Africa,Azerbaijan,Cosmetics,Online,M,2/18/2014,815910232,3/25/2014,4824,437.2,263.33,2109052.8,1270303.92,838748.88
Europe,France,Office Supplies,Online,M,11/13/2016,299711167,12/02/2016,50,651.21,524.96,32560.5,26248,6312.5
Europe,Spain,Personal Care,Online,L,01/05/2016,403978717,1/15/2016,5134,81.73,56.67,419601.82,290943.78,128658.04
Europe,Vatican City,Snacks,Offline,H,9/26/2013,802199208,11/03/2013,7427,152.58,97.44,1133211.66,723686.88,409524.78
Sub-Saharan Africa,Democratic Republic of the Congo,Meat,Online,C,1/28/2017,338171470,2/16/2017,1308,421.89,364.69,551832.12,477014.52,74817.6
