Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Europe,Norway,Beverages,Offline,M,12/05/2015,747098910,12/06/2015,2025,47.45,31.79,96086.25,64374.75,31711.5
Asia,Malaysia,Fruits,Offline,C,05/06/2013,916913640,5/29/2013,3977,9.33,6.92,37105.41,27520.84,9584.57
Europe,Slovenia,Cereal,Online,H,12/08/2015,382683265,12/30/2015,3337,205.7,117.11,686420.9,390796.07,295624.83
Europe,Ukraine,Cereal,Offline,H,10/20/2013,421019113,10/31/2013,7766,205.7,117.11,1597466.2,909476.26,687989.94
Europe,France,Personal Care,Offline,L,1/20/2017,578845012,03/02/2017,1957,81.73,56.67,159945.61,110903.19,49042.42
Asia,Maldives,Fruits,Offline,L,2/21/2014,923397290,3/16/2014,2633,9.33,6.92,24565.89,18220.36,6345.53
Middle East and North Africa,Kuwait,Cereal,Offline,C,07/07/2013,692224776,7/20/2013,3549,205.7,117.11,730029.3,415623.39,314405.91
Asia,Laos,Personal Care,Offline,L,02/10/2017,543188798,03/06/2017,491,81.73,56.67,40129.43,27824.97,12304.46
Europe,Poland,Household,Online,C,08/02/2016,304463183,08/11/2016,6277,668.27,502.54,4194730.79,3154443.58,1040287.21
Asia,Cambodia,Snacks,Online,H,3/20/2012,324534261,4/27/2012,5754,152.58,97.44,877945.32,560669.76,317275.56
Sub-Saharan Africa,Mali,Meat,Online,C,9/18/2016,122200858,9/30/2016,804,421.89,364.69,339199.56,293210.76,45988.8
Sub-Saharan Africa,Ethiopia,Fruits,Offline,M,7/24/2013,636574304,7/27/2013,5337,9.33,6.92,49794.21,36932.04,12862.17
Middle East and North Africa,Iran,Vegetables,Online,M,10/24/2013,177078425,11/10/2013,296,154.06,90.93,45601.76,26915.28,18686.48
Europe,Belgium,Cereal,Offline,H,06/08/2014,273449552,07/01/2014,8654,205.7,117.11,1780127.8,1013469.94,766657.86
Sub-Saharan Africa,Equatorial Guinea,Clothes,Online,H,04/03/2017,725736510,05/02/2017,416,109.28,35.84,45460.48,14909.44,30551.04
Australia and Oceania,Samoa ,Fruits,Offline,M,01/05/2010,954300630,1/13/2010,7618,9.33,6.92,71075.94,52716.56,18359.38
Sub-Saharan Africa,Zimbabwe,Snacks,Online,H,08/06/2015,449815738,8/26/2015,9328,152.58,97.44,1423266.24,908920.32,514345.92
Europe,Czech Republic,Office Supplies,Online,C,07/07/2012,123268163,8/13/2012,6643,651.21,524.96,4325988.03,3487309.28,838678.75
Europe,Italy,Snacks,Offline,L,06/05/2014,955956733,6/26/2014,7696,152.58,97.44,1174255.68,749898.24,424357.44
Middle East and North Africa,Algeria,Snacks,Offline,H,05/01/2013,849492776,6/17/2013,2645,152.58,97.44,403574.1,257728.8,145845.3
Asia,Mongolia,Office Supplies,Offline,C,8/27/2013,475800120,9/23/2013,8684,651.21,524.96,5655107.64,4558752.64,1096355
Europe,Switzerland,Beverages,Offline,H,4/26/2013,127115094,06/03/2013,5036,47.45,31.79,238958.2,160094.44,78863.76
Middle East and North Africa,Egypt,Cereal,Online,M,02/02/2015,165986526,3/19/2015,7956,205.7,117.11,1636549.2,931727.16,704822.04
Sub-Saharan Africa,Cameroon,Vegetables,Offline,M,3/25/2015,575275743,4/19/2015,5731,154.06,90.93,882917.86,521119.83,361798.03
Asia,Maldives,Cosmetics,Offline,H,11/07/2014,508156573,12/22/2014,3677,437.2,263.33,1607584.4,968264.41,639319.99
Middle East and North Africa,Syria,Snacks,Online,H,2/19/2016,538115346,3/24/2016,9144,152.58,97.44,1395191.52,890991.36,504200.16
Europe,Serbia,Household,Offline,M,12/17/2010,408950889,12/26/2010,6511,668.27,502.54,4351105.97,3272037.94,1079068.03
Australia and Oceania,Solomon Islands,Clothes,Offline,L,12/31/2014,384774529,01/02/2015,2189,109.28,35.84,239213.92,78453.76,160760.16
Europe,Croatia,Office Supplies,Offline,L,11/26/2010,800010097,12/28/2010,9620,651.21,524.96,6264640.2,5050115.2,1214525
Australia and Oceania,Federated States of Micronesia,Vegetables,Offline,L,09/05/2012,709393918,10/07/2012,4280,154.06,90.93,659376.8,389180.4,270196.4
Sub-Saharan Africa,Eritrea,Snacks,Offline,L,6/23/2016,137974822,7/14/2016,8671,152.58,97.44,1323021.18,844902.24,478118.94
Europe,Netherlands,Meat,Offline,H,12/06/2011,531114137,01/11/2012,7330,421.89,364.69,3092453.7,2673177.7,419276
Middle East and North Africa,Kuwait,Vegetables,Online,L,3/29/2016,704485690,5/15/2016,1826,154.06,90.93,281313.56,166038.18,115275.38
Asia,China,Snacks,Online,C,5/24/2017,894075810,07/03/2017,5756,152.58,97.44,878250.48,560864.64,317385.84
Europe,France,Snacks,Online,M,10/15/2015,506183326,11/24/2015,9749,152.58,97.44,1487502.42,949942.56,537559.86
Europe,Serbia,Household,Offline,C,11/20/2012,367419564,12/23/2012,6469,668.27,502.54,4323038.63,3250931.26,1072107.37
Asia,Thailand,Cereal,Offline,C,01/07/2015,474708354,2/22/2015,5606,205.7,117.11,1153154.2,656518.66,496635.54
Sub-Saharan Africa,South Sudan,Vegetables,Offline,H,06/02/2014,445286023,6/18/2014,8884,154.06,90.93,1368669.04,807822.12,560846.92
Sub-Saharan Africa,Comoros,Clothes,Offline,M,9/30/2015,866701400,10/22/2015,5059,109.28,35.84,552847.52,181314.56,371532.96
Europe,Sweden,Personal Care,Offline,L,2/27/2017,146815812,03/02/2017,4916,81.73,56.67,401784.68,278589.72,123194.96
Europe,Ukraine,Cereal,Online,M,02/03/2014,363803088,3/13/2014,6273,205.7,117.11,1290356.1,734631.03,555725.07
Sub-Saharan Africa,Zambia,Cosmetics,Offline,C,8/13/2010,516149556,09/01/2010,8979,437.2,263.33,3925618.8,2364440.07,1561178.73
Middle East and North Africa,Qatar,Baby Food,Online,C,8/25/2015,572654044,9/20/2015,9912,255.28,159.42,2530335.36,1580171.04,950164.32
Sub-Saharan Africa,Zambia,Office Supplies,Online,H,6/18/2016,122427880,6/20/2016,7985,651.21,524.96,5199911.85,4191805.6,1008106.25
Sub-Saharan Africa,Guinea,Vegetables,Online,L,10/02/2012,624894893,11/02/2012,9140,154.06,90.93,1408108.4,831100.2,577008.2
North America,Greenland,Meat,Offline,L,11/06/2012,459791409,11/10/2012,1351,421.89,364.69,569973.39,492696.19,77277.2
Europe,Croatia,Household,Online,C,10/14/2014,777166259,10/23/2014,9621,668.27,502.54,6429425.67,4834937.34,1594488.33
Asia,Singapore,Vegetables,Offline,L,02/02/2010,547380769,3/14/2010,988,154.06,90.93,152211.28,89838.84,62372.44
Europe,Belarus,Cosmetics,Offline,H,4/17/2010,611108767,5/18/2010,9519,437.2,263.33,4161706.8,2506638.27,1655068.53
Middle East and North Africa,Azerbaijan,Personal Care,Offline,H,11/01/2012,529336583,12/04/2012,1313,81.73,56.67,107311.49,74407.71,32903.78
Europe,Iceland,Baby Food,Offline,H,06/10/2012,833363044,07/10/2012,9499,255.28,159.42,2424904.72,1514330.58,910574.14
Europe,Sweden,Personal Care,Offline,L,6/22/2012,774799478,7/14/2012,9238,81.73,56.67,755021.74,523517.46,231504.28
Europe,Slovenia,Snacks,Offline,H,7/28/2013,575569713,9/15/2013,2723,152.58,97.44,415475.34,265329.12,150146.22
Middle East and North Africa,Israel,Personal Care,Offline,L,06/09/2017,977910077,6/18/2017,4178,81.73,56.67,341467.94,236767.26,104700.68
Sub-Saharan Africa,Mauritius ,Cosmetics,Online,H,6/27/2015,994369399,08/11/2015,4857,437.2,263.33,2123480.4,1278993.81,844486.59
Europe,Switzerland,Office Supplies,Offline,H,05/03/2015,157809007,05/10/2015,8047,651.21,524.96,5240286.87,4224353.12,1015933.75
Sub-Saharan Africa,Guinea-Bissau,Office Supplies,Offline,C,4/23/2014,771402728,06/01/2014,4064,651.21,524.96,2646517.44,2133437.44,513080
Asia,Cambodia,Snacks,Online,C,10/21/2010,258636891,12/04/2010,5258,152.58,97.44,802265.64,512339.52,289926.12
Asia,Japan,Meat,Online,L,8/20/2015,613310325,09/02/2015,1009,421.89,364.69,425687.01,367972.21,57714.8
Europe,Vatican City,Cereal,Offline,C,5/21/2010,749534356,5/25/2010,2727,205.7,117.11,560943.9,319358.97,241584.93
North America,Mexico,Fruits,Offline,C,10/18/2011,551732814,10/30/2011,8855,9.33,6.92,82617.15,61276.6,21340.55
Asia,Laos,Office Supplies,Offline,H,12/09/2014,424642026,1/21/2015,9867,651.21,524.96,6425489.07,5179780.32,1245708.75
Europe,Poland,Cosmetics,Online,L,03/04/2012,843310821,4/15/2012,3267,437.2,263.33,1428332.4,860299.11,568033.29
Australia and Oceania,New Zealand,Household,Online,H,1/25/2012,103100526,2/14/2012,8592,668.27,502.54,5741775.84,4317823.68,1423952.16
Middle East and North Africa,Libya,Meat,Offline,L,11/21/2012,169684970,12/15/2012,2408,421.89,364.69,1015911.12,878173.52,137737.6
Sub-Saharan Africa,Eritrea,Household,Offline,M,12/26/2013,829050481,01/09/2014,3315,668.27,502.54,2215315.05,1665920.1,549394.95
Europe,Russia,Vegetables,Online,M,12/20/2011,137495887,1/29/2012,6943,154.06,90.93,1069638.58,631326.99,438311.59
Middle East and North Africa,Oman,Personal Care,Online,C,02/03/2012,271632516,2/15/2012,953,81.73,56.67,77888.69,54006.51,23882.18
Middle East and North Africa,Iran,Office Supplies,Online,C,11/20/2016,778384196,12/24/2016,36,651.21,524.96,23443.56,18898.56,4545
Europe,Montenegro,Household,Online,C,10/24/2014,824987256,11/09/2014,917,668.27,502.54,612803.59,460829.18,151974.41
Europe,Slovakia,Fruits,Offline,L,4/23/2014,548990523,05/06/2014,7350,9.33,6.92,68575.5,50862,17713.5
Sub-Saharan Africa,Chad,Snacks,Offline,H,4/29/2017,608255326,06/08/2017,5123,152.58,97.44,781667.34,499185.12,282482.22
Sub-Saharan Africa,Rwanda,Fruits,Online,C,07/03/2015,830955493,8/21/2015,7051,9.33,6.92,65785.83,48792.92,16992.91
Central America and the Caribbean,Belize,Clothes,Online,H,9/14/2016,665577352,9/21/2016,7984,109.28,35.84,872491.52,286146.56,586344.96
Australia and Oceania,Australia,Fruits,Online,L,11/30/2010,530919730,12/21/2010,9801,9.33,6.92,91443.33,67822.92,23620.41
Sub-Saharan Africa,Namibia,Snacks,Online,C,11/29/2011,466093957,12/07/2011,6414,152.58,97.44,978648.12,624980.16,353667.96
Central America and the Caribbean,Panama,Cereal,Online,L,08/07/2015,580523860,09/02/2015,8766,205.7,117.11,1803166.2,1026586.26,776579.94
North America,Mexico,Cosmetics,Offline,M,5/19/2011,603945767,07/03/2011,9828,437.2,263.33,4296801.6,2588007.24,1708794.36
Middle East and North Africa,Bahrain,Vegetables,Online,M,3/20/2016,336408507,04/10/2016,9608,154.06,90.93,1480208.48,873655.44,606553.04
Asia,Bangladesh,Household,Offline,M,4/14/2010,998273408,05/12/2010,140,668.27,502.54,93557.8,70355.6,23202.2
Australia and Oceania,Kiribati,Fruits,Offline,H,6/19/2016,280214297,7/14/2016,492,9.33,6.92,4590.36,3404.64,1185.72
Sub-Saharan Africa,The Gambia,Baby Food,Online,C,04/10/2013,893217504,5/15/2013,1763,255.28,159.42,450058.64,281057.46,169001.18
Central America and the Caribbean,Panama,Beverages,Online,L,5/13/2014,218581855,06/02/2014,2083,47.45,31.79,98838.35,66218.57,32619.78
Central America and the Caribbean,Honduras,Personal Care,Offline,M,9/27/2011,657918679,10/01/2011,1612,81.73,56.67,131748.76,91352.04,40396.72
Middle East and North Africa,Egypt,Baby Food,Offline,H,5/24/2017,183151805,5/25/2017,7544,255.28,159.42,1925832.32,1202664.48,723167.84
Central America and the Caribbean,Nicaragua,Personal Care,Offline,M,02/08/2014,886517560,3/18/2014,9101,81.73,56.67,743824.73,515753.67,228071.06
Sub-Saharan Africa,Djibouti,Cereal,Online,C,3/20/2012,430564773,4/16/2012,2539,205.7,117.11,522272.3,297342.29,224930.01
