Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Central America and the Caribbean,Haiti,Personal Care,Online,M,04/11/2012,454969012,4/26/2012,4296,81.73,56.67,351112.08,243454.32,107657.76
Middle East and North Africa,Egypt,Beverages,Offline,H,7/17/2010,212027394,08/11/2010,2473,47.45,31.79,117343.85,78616.67,38727.18
Asia,Nepal,Vegetables,Online,M,04/10/2010,583400046,5/22/2010,9893,154.06,90.93,1524115.58,899570.49,624545.09
Asia,Maldives,Office Supplies,Offline,H,10/15/2015,483198297,11/06/2015,7969,651.21,524.96,5189492.49,4183406.24,1006086.25
Middle East and North Africa,Jordan,Snacks,Offline,L,07/09/2013,695845973,7/20/2013,5142,152.58,97.44,784566.36,501036.48,283529.88
Europe,Liechtenstein,Cereal,Offline,L,09/12/2013,726079404,9/27/2013,1886,205.7,117.11,387950.2,220869.46,167080.74
Asia,Malaysia,Household,Offline,M,04/01/2016,148947417,05/02/2016,5706,668.27,502.54,3813148.62,2867493.24,945655.38
Europe,Netherlands,Snacks,Offline,H,08/07/2014,859811341,8/24/2014,6138,152.58,97.44,936536.04,598086.72,338449.32
Middle East and North Africa,Bahrain,Baby Food,Online,H,08/03/2014,324345004,8/25/2014,9749,255.28,159.42,2488724.72,1554185.58,934539.14
Sub-Saharan Africa,The Gambia,Vegetables,Online,M,7/23/2015,128534734,7/27/2015,5139,154.06,90.93,791714.34,467289.27,324425.07
Asia,Vietnam,Baby Food,Online,L,2/14/2014,128679358,2/28/2014,7937,255.28,159.42,2026157.36,1265316.54,760840.82
Asia,Uzbekistan,Baby Food,Offline,M,7/17/2015,701390206,7/31/2015,5803,255.28,159.42,1481389.84,925114.26,556275.58
Australia and Oceania,Kiribati,Vegetables,Online,L,10/08/2014,493591105,10/12/2014,3432,154.06,90.93,528733.92,312071.76,216662.16
Central America and the Caribbean,Saint Kitts and Nevis ,Beverages,Offline,L,5/29/2015,472518384,7/17/2015,7545,47.45,31.79,358010.25,239855.55,118154.7
Sub-Saharan Africa,Democratic Republic of the Congo,Household,Offline,L,10/03/2010,775720870,11/21/2010,1899,668.27,502.54,1269044.73,954323.46,314721.27
Central America and the Caribbean,The Bahamas,Cereal,Online,M,05/01/2010,261059892,5/22/2010,2278,205.7,117.11,468584.6,266776.58,201808.02
Australia and Oceania,Australia,Cereal,Offline,M,05/09/2013,556709277,5/26/2013,1501,205.7,117.11,308755.7,175782.11,132973.59
Europe,Norway,Cereal,Online,M,7/14/2012,211155354,7/20/2012,4417,205.7,117.11,908576.9,517274.87,391302.03
Middle East and North Africa,Libya,Clothes,Offline,H,01/04/2013,543196952,2/16/2013,2904,109.28,35.84,317349.12,104079.36,213269.76
Asia,Tajikistan,Vegetables,Offline,M,5/29/2013,691945397,7/13/2013,874,154.06,90.93,134648.44,79472.82,55175.62
Europe,Ukraine,Office Supplies,Online,H,3/17/2017,766824519,04/04/2017,9271,651.21,524.96,6037367.91,4866904.16,1170463.75
Central America and the Caribbean,Guatemala,Baby Food,Online,C,10/22/2013,497570645,11/26/2013,1066,255.28,159.42,272128.48,169941.72,102186.76
Asia,Brunei,Personal Care,Offline,L,08/08/2012,584232604,08/10/2012,6265,81.73,56.67,512038.45,355037.55,157000.9
Middle East and North Africa,Pakistan,Baby Food,Offline,L,6/26/2016,447171723,08/08/2016,6905,255.28,159.42,1762708.4,1100795.1,661913.3
Asia,Thailand,Meat,Online,H,6/21/2010,477061831,07/06/2010,2052,421.89,364.69,865718.28,748343.88,117374.4
Europe,Switzerland,Beverages,Offline,C,12/09/2010,684889256,1/22/2011,2806,47.45,31.79,133144.7,89202.74,43941.96
North America,Greenland,Fruits,Online,L,5/26/2016,251952826,07/03/2016,7295,9.33,6.92,68062.35,50481.4,17580.95
Europe,Albania,Fruits,Offline,C,4/13/2011,679863870,05/08/2011,5682,9.33,6.92,53013.06,39319.44,13693.62
Middle East and North Africa,Egypt,Household,Offline,L,2/27/2015,840546214,3/15/2015,5158,668.27,502.54,3446936.66,2592101.32,854835.34
Central America and the Caribbean,Barbados,Cereal,Online,L,10/18/2010,126236188,11/25/2010,4948,205.7,117.11,1017803.6,579460.28,438343.32
Middle East and North Africa,Kuwait,Cosmetics,Online,L,02/12/2016,699482619,2/17/2016,1306,437.2,263.33,570983.2,343908.98,227074.22
Sub-Saharan Africa,Burundi,Vegetables,Online,M,3/26/2012,743146836,05/12/2012,2518,154.06,90.93,387923.08,228961.74,158961.34
Asia,Japan,Baby Food,Online,H,5/29/2015,310402667,6/26/2015,3902,255.28,159.42,996102.56,622056.84,374045.72
Middle East and North Africa,Iraq,Personal Care,Offline,C,8/31/2012,874736440,9/27/2012,2806,81.73,56.67,229334.38,159016.02,70318.36
Europe,Italy,Vegetables,Online,C,1/16/2011,379946982,1/30/2011,3610,154.06,90.93,556156.6,328257.3,227899.3
Sub-Saharan Africa,Sao Tome and Principe,Office Supplies,Offline,H,1/21/2011,890145623,02/08/2011,2726,651.21,524.96,1775198.46,1431040.96,344157.5
Middle East and North Africa,Algeria,Beverages,Online,H,07/05/2010,939756190,7/14/2010,3595,47.45,31.79,170582.75,114285.05,56297.7
Sub-Saharan Africa,The Gambia,Snacks,Offline,C,11/03/2015,483515012,11/22/2015,1692,152.58,97.44,258165.36,164868.48,93296.88
Europe,United Kingdom,Cosmetics,Offline,L,08/12/2015,446470916,09/01/2015,9520,437.2,263.33,4162144,2506901.6,1655242.4
Middle East and North Africa,Jordan,Clothes,Offline,C,8/13/2014,473985230,9/28/2014,1618,109.28,35.84,176815.04,57989.12,118825.92
Sub-Saharan Africa,Zambia,Office Supplies,Offline,M,11/27/2014,281731784,12/14/2014,9550,651.21,524.96,6219055.5,5013368,1205687.5
Sub-Saharan Africa,Chad,Snacks,Offline,L,01/12/2012,105696904,02/02/2012,6918,152.58,97.44,1055548.44,674089.92,381458.52
Asia,Bangladesh,Clothes,Offline,L,12/22/2013,252179419,1/23/2014,4349,109.28,35.84,475258.72,155868.16,319390.56
