Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Middle East and North Africa,Syria,Cereal,Offline,C,2/18/2010,276048076,2/20/2010,7615,205.7,117.11,1566405.5,891792.65,674612.85
Europe,Slovenia,Snacks,Online,L,9/19/2012,910199964,10/01/2012,7251,152.58,97.44,1106357.58,706537.44,399820.14
Europe,Macedonia,Personal Care,Offline,L,5/16/2010,842064559,07/05/2010,4470,81.73,56.67,365333.1,253314.9,112018.2
Sub-Saharan Africa,Togo,Office Supplies,Online,M,5/23/2016,279503190,5/27/2016,60,651.21,524.96,39072.6,31497.6,7575
Middle East and North Africa,Jordan,Clothes,Online,L,1/26/2011,400689685,1/31/2011,1837,109.28,35.84,200747.36,65838.08,134909.28
Europe,Portugal,Office Supplies,Online,M,8/14/2013,204110372,9/28/2013,9650,651.21,524.96,6284176.5,5065864,1218312.5
Middle East and North Africa,Syria,Household,Online,L,3/31/2010,558564078,04/01/2010,378,668.27,502.54,252606.06,189960.12,62645.94
Australia and Oceania,Tonga,Fruits,Offline,H,12/08/2010,153162133,12/29/2010,2934,9.33,6.92,27374.22,20303.28,7070.94
Europe,Sweden,Cosmetics,Offline,H,5/20/2015,447328364,6/23/2015,3258,437.2,263.33,1424397.6,857929.14,566468.46
Europe,United Kingdom,Cereal,Offline,M,10/08/2016,720799100,11/12/2016,9326,205.7,117.11,1918358.2,1092167.86,826190.34
Asia,Vietnam,Clothes,Offline,C,2/19/2013,323623168,2/27/2013,6142,109.28,35.84,671197.76,220129.28,451068.48
Europe,Hungary,Clothes,Online,C,2/27/2011,926161897,4/18/2011,741,109.28,35.84,80976.48,26557.44,54419.04
Central America and the Caribbean,Dominica,Clothes,Online,L,10/14/2014,669089114,11/28/2014,7192,109.28,35.84,785941.76,257761.28,528180.48
Asia,Maldives,Baby Food,Offline,L,11/20/2013,913391149,01/01/2014,1593,255.28,159.42,406661.04,253956.06,152704.98
Europe,Switzerland,Baby Food,Offline,C,10/07/2010,390366828,11/03/2010,7074,255.28,159.42,1805850.72,1127737.08,678113.64
Europe,Norway,Cereal,Online,M,05/09/2016,151627480,6/28/2016,8796,205.7,117.11,1809337.2,1030099.56,779237.64
Sub-Saharan Africa,Rwanda,Meat,Offline,C,2/21/2016,419096934,04/09/2016,8951,421.89,364.69,3776337.39,3264340.19,511997.2
North America,Greenland,Vegetables,Offline,M,11/02/2011,135011518,11/25/2011,1763,154.06,90.93,271607.78,160309.59,111298.19
Sub-Saharan Africa,The Gambia,Household,Offline,C,7/26/2017,111920058,08/10/2017,8487,668.27,502.54,5671607.49,4265056.98,1406550.51
Central America and the Caribbean,Saint Kitts and Nevis ,Meat,Online,C,8/30/2010,782683885,9/26/2010,2409,421.89,364.69,1016333.01,878538.21,137794.8
Sub-Saharan Africa,Burundi,Snacks,Offline,M,03/03/2011,850476825,4/22/2011,3847,152.58,97.44,586975.26,374851.68,212123.58
Europe,Bosnia and Herzegovina,Vegetables,Offline,L,6/23/2017,438785207,7/30/2017,5148,154.06,90.93,793100.88,468107.64,324993.24
Europe,Belarus,Beverages,Online,H,02/10/2010,641407859,3/14/2010,5694,47.45,31.79,270180.3,181012.26,89168.04
Europe,Estonia,Cosmetics,Offline,H,02/06/2016,372456109,3/18/2016,6894,437.2,263.33,3014056.8,1815397.02,1198659.78
Europe,Switzerland,Snacks,Offline,H,4/22/2014,416353785,4/29/2014,7192,152.58,97.44,1097355.36,700788.48,396566.88
Sub-Saharan Africa,Lesotho,Fruits,Online,H,12/15/2014,277837216,1/25/2015,7061,9.33,6.92,65879.13,48862.12,17017.01
Europe,United Kingdom,Baby Food,Offline,M,5/29/2010,431955230,07/02/2010,4006,255.28,159.42,1022651.68,638636.52,384015.16
Australia and Oceania,Nauru,Vegetables,Online,M,10/20/2016,974069154,12/08/2016,7563,154.06,90.93,1165155.78,687703.59,477452.19
Sub-Saharan Africa,Equatorial Guinea,Clothes,Online,L,04/07/2017,269852817,05/08/2017,4300,109.28,35.84,469904,154112,315792
Europe,Kosovo,Fruits,Offline,H,2/19/2011,805292546,04/02/2011,2815,9.33,6.92,26263.95,19479.8,6784.15
Sub-Saharan Africa,Nigeria,Cereal,Online,L,03/05/2010,636687171,04/04/2010,8737,205.7,117.11,1797200.9,1023190.07,774010.83
Sub-Saharan Africa,Togo,Fruits,Online,C,1/24/2012,140648019,1/31/2012,9729,9.33,6.92,90771.57,67324.68,23446.89
Sub-Saharan Africa,The Gambia,Snacks,Offline,M,10/07/2011,664098918,11/02/2011,482,152.58,97.44,73543.56,46966.08,26577.48
Europe,United Kingdom,Personal Care,Offline,L,11/16/2012,474276196,01/04/2013,7721,81.73,56.67,631037.33,437549.07,193488.26
Sub-Saharan Africa,Benin,Meat,Online,H,04/09/2016,608728682,05/06/2016,5199,421.89,364.69,2193406.11,1896023.31,297382.8
Central America and the Caribbean,Belize,Cereal,Online,H,4/27/2016,825317704,5/24/2016,8704,205.7,117.11,1790412.8,1019325.44,771087.36
Australia and Oceania,Tuvalu,Vegetables,Online,M,3/30/2012,952217090,3/31/2012,1052,154.06,90.93,162071.12,95658.36,66412.76
Central America and the Caribbean,Dominica,Meat,Offline,C,11/25/2011,437913167,12/13/2011,7092,421.89,364.69,2992043.88,2586381.48,405662.4
Europe,Lithuania,Vegetables,Offline,C,11/05/2012,601204764,12/08/2012,8705,154.06,90.93,1341092.3,791545.65,549546.65
Europe,Ireland,Cosmetics,Online,M,9/19/2013,581203210,10/01/2013,9800,437.2,263.33,4284560,2580634,1703926
Sub-Saharan Africa,Niger,Vegetables,Offline,M,06/02/2010,487332332,6/17/2010,1321,154.06,90.93,203513.26,120118.53,83394.73
Australia and Oceania,Tuvalu,Cosmetics,Offline,M,1/24/2015,949328458,02/03/2015,6242,437.2,263.33,2729002.4,1643705.86,1085296.54
Europe,Portugal,Beverages,Offline,L,05/02/2014,867240417,05/07/2014,4566,47.45,31.79,216656.7,145153.14,71503.56
Sub-Saharan Africa,Djibouti,Meat,Online,C,02/12/2011,561429536,03/08/2011,8331,421.89,364.69,3514765.59,3038232.39,476533.2
Sub-Saharan Africa,Central African Republic,Fruits,Online,C,2/23/2013,422569644,3/19/2013,6603,9.33,6.92,61605.99,45692.76,15913.23
Middle East and North Africa,Afghanistan,Snacks,Offline,C,02/02/2014,461647069,03/05/2014,481,152.58,97.44,73390.98,46868.64,26522.34
Middle East and North Africa,Saudi Arabia,Vegetables,Online,L,6/14/2012,759960639,6/17/2012,8096,154.06,90.93,1247269.76,736169.28,511100.48
Asia,Indonesia,Meat,Offline,M,5/19/2015,119121682,06/06/2015,9608,421.89,364.69,4053519.12,3503941.52,549577.6
Australia and Oceania,Tuvalu,Cereal,Online,M,2/26/2012,111054027,04/04/2012,2209,205.7,117.11,454391.3,258695.99,195695.31
Europe,Norway,Household,Online,L,11/03/2015,127994000,12/11/2015,5124,668.27,502.54,3424215.48,2575014.96,849200.52
Asia,Vietnam,Baby Food,Online,H,1/22/2014,532490432,2/25/2014,4607,255.28,159.42,1176074.96,734447.94,441627.02
Sub-Saharan Africa,Cape Verde,Vegetables,Offline,H,8/26/2010,407404649,8/28/2010,8944,154.06,90.93,1377912.64,813277.92,564634.72
Asia,Taiwan,Fruits,Offline,H,4/18/2014,705910480,4/30/2014,3453,9.33,6.92,32216.49,23894.76,8321.73
Europe,Croatia,Baby Food,Online,H,01/11/2012,201494252,2/20/2012,5482,255.28,159.42,1399444.96,873940.44,525504.52
Central America and the Caribbean,Dominica,Beverages,Offline,L,11/17/2010,437954795,11/21/2010,9411,47.45,31.79,446551.95,299175.69,147376.26
Asia,Sri Lanka,Cosmetics,Offline,H,5/15/2011,779403436,6/21/2011,1652,437.2,263.33,722254.4,435021.16,287233.24
Europe,San Marino,Snacks,Online,M,4/18/2011,660264003,4/23/2011,5646,152.58,97.44,861466.68,550146.24,311320.44
Asia,Vietnam,Beverages,Online,M,02/04/2017,935272824,3/20/2017,6867,47.45,31.79,325839.15,218301.93,107537.22
Australia and Oceania,Papua New Guinea,Meat,Offline,L,05/06/2017,729478728,5/29/2017,7821,421.89,364.69,3299601.69,2852240.49,447361.2
Sub-Saharan Africa,Central African Republic,Fruits,Online,H,10/26/2016,588243043,11/21/2016,3043,9.33,6.92,28391.19,21057.56,7333.63
Europe,Serbia,Cosmetics,Offline,C,01/03/2010,227239596,1/29/2010,4101,437.2,263.33,1792957.2,1079916.33,713040.87
Europe,Finland,Clothes,Online,M,03/08/2015,782454717,3/16/2015,4593,109.28,35.84,501923.04,164613.12,337309.92
Sub-Saharan Africa,Central African Republic,Snacks,Online,C,01/09/2010,760187232,2/26/2010,5150,152.58,97.44,785787,501816,283971
Sub-Saharan Africa,Seychelles ,Snacks,Online,L,2/24/2011,987048470,3/26/2011,8432,152.58,97.44,1286554.56,821614.08,464940.48
North America,Greenland,Vegetables,Offline,L,4/21/2017,559962260,5/23/2017,4131,154.06,90.93,636421.86,375631.83,260790.03
Europe,Cyprus,Household,Offline,H,2/25/2013,896164929,04/08/2013,3972,668.27,502.54,2654368.44,1996088.88,658279.56
Middle East and North Africa,Israel,Cosmetics,Offline,L,12/06/2010,783205306,01/11/2011,6709,437.2,263.33,2933174.8,1766680.97,1166493.83
