Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Sub-Saharan Africa,Republic of the Congo,Vegetables,Offline,H,8/28/2013,423572146,10/11/2013,3266,154.06,90.93,503159.96,296977.38,206182.58
Sub-Saharan Africa,Angola,Beverages,Offline,H,07/05/2013,401565587,08/09/2013,1036,47.45,31.79,49158.2,32934.44,16223.76
Asia,Mongolia,Baby Food,Online,M,5/16/2011,427857673,6/13/2011,1448,255.28,159.42,369645.44,230840.16,138805.28
North America,Mexico,Personal Care,Offline,C,08/09/2010,654059731,09/01/2010,9664,81.73,56.67,789838.72,547658.88,242179.84
Australia and Oceania,Tuvalu,Cosmetics,Online,H,11/07/2011,402095592,11/15/2011,7876,437.2,263.33,3443387.2,2073987.08,1369400.12
Middle East and North Africa,Yemen,Household,Offline,C,10/23/2016,414201581,11/27/2016,307,668.27,502.54,205158.89,154279.78,50879.11
Central America and the Caribbean,Grenada,Office Supplies,Online,M,11/24/2016,602926528,01/05/2017,8213,651.21,524.96,5348387.73,4311496.48,1036891.25
Asia,Thailand,Cosmetics,Offline,L,2/29/2012,501131761,04/01/2012,4879,437.2,263.33,2133098.8,1284787.07,848311.73
Europe,France,Baby Food,Online,L,1/27/2015,611991107,3/15/2015,623,255.28,159.42,159039.44,99318.66,59720.78
Sub-Saharan Africa,Burkina Faso,Household,Offline,L,06/12/2016,158990895,7/24/2016,7794,668.27,502.54,5208496.38,3916796.76,1291699.62
Sub-Saharan Africa,Uganda,Baby Food,Online,L,12/17/2011,235929954,12/24/2011,5771,255.28,159.42,1473220.88,920012.82,553208.06
Sub-Saharan Africa,Democratic Republic of the Congo,Meat,Offline,C,6/26/2013,656919610,6/27/2013,5966,421.89,364.69,2516995.74,2175740.54,341255.2
Middle East and North Africa,Kuwait,Cereal,Online,L,1/16/2015,406383693,02/02/2015,6820,205.7,117.11,1402874,798690.2,604183.8
Europe,Bosnia and Herzegovina,Baby Food,Online,M,9/16/2011,789058530,9/29/2011,8808,255.28,159.42,2248506.24,1404171.36,844334.88
Europe,Liechtenstein,Snacks,Offline,L,12/25/2010,479992949,1/28/2011,9435,152.58,97.44,1439592.3,919346.4,520245.9
Sub-Saharan Africa,Djibouti,Beverages,Offline,L,11/12/2013,474548280,12/22/2013,8236,47.45,31.79,390798.2,261822.44,128975.76
Australia and Oceania,Marshall Islands,Personal Care,Online,H,1/19/2011,938398349,2/15/2011,1780,81.73,56.67,145479.4,100872.6,44606.8
Central America and the Caribbean,Antigua and Barbuda ,Beverages,Offline,C,01/10/2017,757529485,1/17/2017,8663,47.45,31.79,411059.35,275396.77,135662.58
Europe,Slovenia,Fruits,Offline,H,04/06/2013,688240516,05/05/2013,4518,9.33,6.92,42152.94,31264.56,10888.38
Central America and the Caribbean,Belize,Meat,Offline,L,08/02/2012,207142770,08/06/2012,7004,421.89,364.69,2954917.56,2554288.76,400628.8
Australia and Oceania,Tonga,Clothes,Offline,M,7/14/2017,661160075,8/18/2017,814,109.28,35.84,88953.92,29173.76,59780.16
Sub-Saharan Africa,Namibia,Clothes,Offline,L,7/20/2016,317528760,8/21/2016,2671,109.28,35.84,291886.88,95728.64,196158.24
Central America and the Caribbean,Dominican Republic,Meat,Offline,M,07/08/2010,213797652,07/08/2010,6331,421.89,364.69,2670985.59,2308852.39,362133.2
Central America and the Caribbean,Panama,Meat,Online,M,07/09/2016,107828080,7/13/2016,7580,421.89,364.69,3197926.2,2764350.2,433576
Sub-Saharan Africa,Equatorial Guinea,Clothes,Online,M,1/22/2011,727793872,03/10/2011,9235,109.28,35.84,1009200.8,330982.4,678218.4
North America,Greenland,Personal Care,Online,H,2/20/2017,622181355,04/07/2017,6144,81.73,56.67,502149.12,348180.48,153968.64
Asia,Nepal,Household,Online,H,03/06/2017,209789359,03/11/2017,188,668.27,502.54,125634.76,94477.52,31157.24
Europe,Finland,Fruits,Online,L,5/18/2017,429729211,07/03/2017,5278,9.33,6.92,49243.74,36523.76,12719.98
Central America and the Caribbean,El Salvador,Snacks,Online,C,8/22/2013,491424739,9/13/2013,2356,152.58,97.44,359478.48,229568.64,129909.84
Asia,Myanmar,Household,Online,H,07/07/2010,124612271,07/12/2010,4395,668.27,502.54,2937046.65,2208663.3,728383.35
Europe,Macedonia,Baby Food,Offline,C,5/24/2017,929340636,5/27/2017,1401,255.28,159.42,357647.28,223347.42,134299.86
Asia,Myanmar,Snacks,Offline,M,6/13/2014,525971162,7/21/2014,5410,152.58,97.44,825457.8,527150.4,298307.4
Australia and Oceania,Tonga,Fruits,Online,M,12/28/2016,205177676,1/15/2017,5489,9.33,6.92,51212.37,37983.88,13228.49
Sub-Saharan Africa,Swaziland,Fruits,Offline,C,02/09/2011,877946507,2/28/2011,2736,9.33,6.92,25526.88,18933.12,6593.76
Australia and Oceania,Palau,Clothes,Online,H,6/15/2010,825576484,6/15/2010,5283,109.28,35.84,577326.24,189342.72,387983.52
Europe,Armenia,Meat,Online,C,08/08/2014,649678933,9/15/2014,3288,421.89,364.69,1387174.32,1199100.72,188073.6
Europe,Belarus,Fruits,Online,M,10/31/2012,122177684,12/14/2012,3947,9.33,6.92,36825.51,27313.24,9512.27
Europe,Estonia,Personal Care,Online,C,8/22/2010,435309064,10/06/2010,6480,81.73,56.67,529610.4,367221.6,162388.8
Asia,Vietnam,Cosmetics,Online,H,10/16/2010,151621901,10/20/2010,7145,437.2,263.33,3123794,1881492.85,1242301.15
Europe,Estonia,Meat,Offline,C,2/13/2017,153977525,2/16/2017,4226,421.89,364.69,1782907.14,1541179.94,241727.2
Australia and Oceania,Kiribati,Beverages,Offline,H,08/06/2015,495549762,08/10/2015,3042,47.45,31.79,144342.9,96705.18,47637.72
Sub-Saharan Africa,Rwanda,Snacks,Online,C,12/21/2015,849824941,1/30/2016,940,152.58,97.44,143425.2,91593.6,51831.6
Europe,Georgia,Meat,Online,C,2/14/2010,960601890,03/11/2010,2301,421.89,364.69,970768.89,839151.69,131617.2
Central America and the Caribbean,Saint Vincent and the Grenadines,Baby Food,Online,L,9/22/2013,191991937,11/03/2013,3535,255.28,159.42,902414.8,563549.7,338865.1
Europe,Croatia,Personal Care,Online,C,12/31/2016,678418910,01/10/2017,8086,81.73,56.67,660868.78,458233.62,202635.16
Sub-Saharan Africa,Mauritius ,Cosmetics,Offline,M,3/31/2011,574619138,04/12/2011,1427,437.2,263.33,623884.4,375771.91,248112.49
Asia,Bhutan,Snacks,Online,L,4/26/2015,805641448,5/14/2015,6062,152.58,97.44,924939.96,590681.28,334258.68
Central America and the Caribbean,Panama,Fruits,Offline,H,04/12/2011,116847169,4/24/2011,6529,9.33,6.92,60915.57,45180.68,15734.89
Sub-Saharan Africa,Rwanda,Office Supplies,Offline,H,05/03/2016,923910129,5/21/2016,4393,651.21,524.96,2860765.53,2306149.28,554616.25
Sub-Saharan Africa,Angola,Beverages,Offline,C,11/24/2010,762816655,12/14/2010,3255,47.45,31.79,154449.75,103476.45,50973.3
Europe,Sweden,Meat,Offline,H,07/06/2010,839865577,8/17/2010,3743,421.89,364.69,1579134.27,1365034.67,214099.6
Sub-Saharan Africa,Cape Verde,Meat,Offline,H,8/23/2016,181668221,9/14/2016,8519,421.89,364.69,3594080.91,3106794.11,487286.8
Australia and Oceania,Australia,Household,Online,L,11/22/2012,585148417,12/28/2012,7275,668.27,502.54,4861664.25,3655978.5,1205685.75
Sub-Saharan Africa,Kenya,Fruits,Online,L,3/23/2014,767542493,04/12/2014,1735,9.33,6.92,16187.55,12006.2,4181.35
Middle East and North Africa,United Arab Emirates,Household,Offline,L,2/23/2010,416399276,2/27/2010,654,668.27,502.54,437048.58,328661.16,108387.42
