Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Sub-Saharan Africa,Guinea,Beverages,Online,H,6/26/2010,627882230,08/05/2010,3160,47.45,31.79,149942,100456.4,49485.6
Asia,China,Meat,Online,M,12/22/2016,221038329,01/05/2017,9008,421.89,364.69,3800385.12,3285127.52,515257.6
North America,Mexico,Vegetables,Online,L,2/27/2011,392034089,3/27/2011,454,154.06,90.93,69943.24,41282.22,28661.02
Sub-Saharan Africa,Chad,Cosmetics,Offline,C,2/17/2012,181543338,03/03/2012,1563,437.2,263.33,683343.6,411584.79,271758.81
Sub-Saharan Africa,Madagascar,Fruits,Offline,L,05/02/2017,950552403,5/27/2017,8434,9.33,6.92,78689.22,58363.28,20325.94
Europe,Slovakia,Cereal,Online,C,12/03/2013,530360114,1/15/2014,4198,205.7,117.11,863528.6,491627.78,371900.82
Europe,Finland,Snacks,Offline,L,10/31/2012,872577798,11/18/2012,4016,152.58,97.44,612761.28,391319.04,221442.24
Europe,Bulgaria,Baby Food,Offline,C,09/12/2014,399129283,10/22/2014,79,255.28,159.42,20167.12,12594.18,7572.94
Middle East and North Africa,Qatar,Meat,Offline,H,8/27/2013,752250897,09/05/2013,6612,421.89,364.69,2789536.68,2411330.28,378206.4
Europe,Estonia,Meat,Online,C,04/04/2016,944491469,4/20/2016,4869,421.89,364.69,2054182.41,1775675.61,278506.8
Sub-Saharan Africa,Gabon,Beverages,Offline,H,12/25/2014,508712327,01/06/2015,8137,47.45,31.79,386100.65,258675.23,127425.42
Australia and Oceania,Vanuatu,Snacks,Online,M,9/22/2014,848087298,10/31/2014,6733,152.58,97.44,1027321.14,656063.52,371257.62
Europe,Russia,Beverages,Online,L,11/18/2013,286102712,11/19/2013,3005,47.45,31.79,142587.25,95528.95,47058.3
Australia and Oceania,Papua New Guinea,Baby Food,Offline,M,09/11/2015,816557395,10/23/2015,6334,255.28,159.42,1616943.52,1009766.28,607177.24
Middle East and North Africa,Iran,Clothes,Offline,C,11/23/2016,453562676,12/09/2016,8130,109.28,35.84,888446.4,291379.2,597067.2
Middle East and North Africa,Iran,Beverages,Online,L,07/03/2011,881542384,7/22/2011,6836,47.45,31.79,324368.2,217316.44,107051.76
Australia and Oceania,East Timor,Clothes,Offline,C,4/22/2017,705232846,4/30/2017,2926,109.28,35.84,319753.28,104867.84,214885.44
Sub-Saharan Africa,Liberia,Beverages,Offline,M,07/11/2011,399682891,08/09/2011,3904,47.45,31.79,185244.8,124108.16,61136.64
Asia,Cambodia,Household,Offline,M,4/17/2010,960253846,5/27/2010,9307,668.27,502.54,6219588.89,4677139.78,1542449.11
Middle East and North Africa,Syria,Vegetables,Online,M,11/21/2011,752619540,12/31/2011,5702,154.06,90.93,878450.12,518482.86,359967.26
Asia,Bangladesh,Cosmetics,Offline,H,8/24/2015,462766301,10/01/2015,1687,437.2,263.33,737556.4,444237.71,293318.69
Middle East and North Africa,Morocco,Vegetables,Online,H,08/11/2010,846992957,9/14/2010,2893,154.06,90.93,445695.58,263060.49,182635.09
Sub-Saharan Africa,Burundi,Clothes,Online,H,03/07/2017,481910836,4/16/2017,6980,109.28,35.84,762774.4,250163.2,512611.2
Central America and the Caribbean,Honduras,Meat,Offline,C,03/05/2015,714443767,03/11/2015,8642,421.89,364.69,3645973.38,3151650.98,494322.4
Asia,Singapore,Office Supplies,Offline,M,10/05/2015,711828076,11/22/2015,4601,651.21,524.96,2996217.21,2415340.96,580876.25
Central America and the Caribbean,Panama,Meat,Online,L,3/29/2012,611612594,4/13/2012,8613,421.89,364.69,3633738.57,3141074.97,492663.6
Central America and the Caribbean,Costa Rica,Fruits,Online,M,2/17/2014,171658647,3/14/2014,6463,9.33,6.92,60299.79,44723.96,15575.83
Sub-Saharan Africa,Cape Verde,Meat,Online,C,1/29/2013,120140063,2/27/2013,969,421.89,364.69,408811.41,353384.61,55426.8
Central America and the Caribbean,Saint Lucia,Clothes,Offline,C,12/10/2016,805543172,1/26/2017,6980,109.28,35.84,762774.4,250163.2,512611.2
Europe,Russia,Personal Care,Offline,L,9/16/2015,846666800,10/17/2015,6376,81.73,56.67,521110.48,361327.92,159782.56
Asia,Sri Lanka,Office Supplies,Online,H,08/01/2015,282622277,08/02/2015,3067,651.21,524.96,1997261.07,1610052.32,387208.75
Sub-Saharan Africa,Swaziland,Personal Care,Online,L,6/19/2012,122833430,07/04/2012,7997,81.73,56.67,653594.81,453189.99,200404.82
Asia,China,Vegetables,Offline,H,11/28/2010,997036588,01/08/2011,4138,154.06,90.93,637500.28,376268.34,261231.94
Asia,Tajikistan,Baby Food,Online,H,9/23/2012,905280578,11/01/2012,1495,255.28,159.42,381643.6,238332.9,143310.7
Sub-Saharan Africa,Burundi,Meat,Offline,L,3/31/2013,167926728,4/29/2013,2105,421.89,364.69,888078.45,767672.45,120406
Central America and the Caribbean,Grenada,Baby Food,Online,C,8/15/2012,975648868,09/05/2012,5036,255.28,159.42,1285590.08,802839.12,482750.96
Central America and the Caribbean,Saint Lucia,Office Supplies,Offline,L,02/04/2012,639433324,3/15/2012,1385,651.21,524.96,901925.85,727069.6,174856.25
Australia and Oceania,Vanuatu,Clothes,Offline,L,03/02/2010,140578925,4/17/2010,9283,109.28,35.84,1014446.24,332702.72,681743.52
Sub-Saharan Africa,Comoros,Household,Online,L,12/27/2013,980697000,01/09/2014,8890,668.27,502.54,5940920.3,4467580.6,1473339.7
Middle East and North Africa,Somalia,Beverages,Offline,H,11/03/2012,231711375,11/09/2012,7400,47.45,31.79,351130,235246,115884
Australia and Oceania,East Timor,Fruits,Offline,M,3/19/2012,885858380,3/19/2012,4035,9.33,6.92,37646.55,27922.2,9724.35
Europe,Spain,Cosmetics,Offline,C,11/18/2014,605686843,11/28/2014,5051,437.2,263.33,2208297.2,1330079.83,878217.37
Central America and the Caribbean,Dominican Republic,Cereal,Online,M,02/05/2017,274058091,2/19/2017,8734,205.7,117.11,1796583.8,1022838.74,773745.06
Middle East and North Africa,Libya,Household,Online,H,5/29/2012,844145953,6/26/2012,401,668.27,502.54,267976.27,201518.54,66457.73
Middle East and North Africa,United Arab Emirates,Beverages,Online,H,7/25/2010,189436757,8/25/2010,7401,47.45,31.79,351177.45,235277.79,115899.66
Asia,Japan,Office Supplies,Offline,C,01/07/2011,753729331,2/17/2011,4113,651.21,524.96,2678426.73,2159160.48,519266.25
Sub-Saharan Africa,Djibouti,Cereal,Offline,C,4/18/2014,101135003,5/27/2014,6950,205.7,117.11,1429615,813914.5,615700.5
Sub-Saharan Africa,Zimbabwe,Fruits,Offline,C,8/15/2010,366077601,9/28/2010,9352,9.33,6.92,87254.16,64715.84,22538.32
Asia,Kyrgyzstan,Snacks,Online,H,01/02/2014,603293454,02/10/2014,6794,152.58,97.44,1036628.52,662007.36,374621.16
Asia,Cambodia,Clothes,Offline,L,01/06/2013,837831389,2/19/2013,1781,109.28,35.84,194627.68,63831.04,130796.64
North America,Mexico,Beverages,Online,C,06/10/2012,715052735,7/24/2012,8849,47.45,31.79,419885.05,281309.71,138575.34
Sub-Saharan Africa,Guinea,Cereal,Online,L,05/02/2014,850631320,5/13/2014,9565,205.7,117.11,1967520.5,1120157.15,847363.35
Sub-Saharan Africa,Djibouti,Baby Food,Online,M,04/01/2014,580553472,05/02/2014,7528,255.28,159.42,1921747.84,1200113.76,721634.08
Sub-Saharan Africa,Sao Tome and Principe,Office Supplies,Online,M,08/03/2012,211118018,8/31/2012,3368,651.21,524.96,2193275.28,1768065.28,425210
Europe,Moldova ,Household,Offline,L,10/28/2010,568936288,12/06/2010,9745,668.27,502.54,6512291.15,4897252.3,1615038.85
Middle East and North Africa,Iran,Vegetables,Offline,H,04/09/2015,750932109,5/18/2015,6353,154.06,90.93,978743.18,577678.29,401064.89
Sub-Saharan Africa,Burundi,Snacks,Offline,L,08/05/2010,374341809,8/22/2010,4915,152.58,97.44,749930.7,478917.6,271013.1
Australia and Oceania,Fiji,Meat,Online,C,08/08/2016,926714217,08/09/2016,4185,421.89,364.69,1765609.65,1526227.65,239382
Sub-Saharan Africa,Madagascar,Personal Care,Online,M,4/22/2016,815910661,5/23/2016,4951,81.73,56.67,404645.23,280573.17,124072.06
North America,Greenland,Fruits,Offline,M,9/18/2012,320104968,10/22/2012,5028,9.33,6.92,46911.24,34793.76,12117.48
Europe,Croatia,Office Supplies,Offline,M,6/20/2017,237783467,6/24/2017,4267,651.21,524.96,2778713.07,2240004.32,538708.75
Sub-Saharan Africa,Botswana,Office Supplies,Offline,M,10/09/2016,537744987,10/30/2016,9546,651.21,524.96,6216450.66,5011268.16,1205182.5
Asia,North Korea,Beverages,Offline,L,1/14/2013,809100854,02/10/2013,9778,47.45,31.79,463966.1,310842.62,153123.48
Middle East and North Africa,Yemen,Beverages,Online,L,7/15/2013,711274898,7/20/2013,903,47.45,31.79,42847.35,28706.37,14140.98
Asia,Japan,Cereal,Offline,L,6/14/2011,424003446,08/03/2011,897,205.7,117.11,184512.9,105047.67,79465.23
Europe,Serbia,Fruits,Online,C,5/21/2012,197335326,07/05/2012,4763,9.33,6.92,44438.79,32959.96,11478.83
Central America and the Caribbean,El Salvador,Beverages,Offline,C,6/14/2015,801631867,7/20/2015,9538,47.45,31.79,452578.1,303213.02,149365.08
Sub-Saharan Africa,The Gambia,Household,Offline,H,01/08/2017,377566897,1/17/2017,9290,668.27,502.54,6208228.3,4668596.6,1539631.7
Middle East and North Africa,United Arab Emirates,Beverages,Online,C,7/18/2014,286126744,7/30/2014,117,47.45,31.79,5551.65,3719.43,1832.22
Sub-Saharan Africa,Guinea,Fruits,Offline,H,4/24/2010,158610236,5/25/2010,5148,9.33,6.92,48030.84,35624.16,12406.68
Sub-Saharan Africa,Nigeria,Household,Online,H,04/06/2015,146628701,4/22/2015,9546,668.27,502.54,6379305.42,4797246.84,1582058.58
Europe,Monaco,Household,Offline,M,11/21/2014,472105967,11/25/2014,5502,668.27,502.54,3676821.54,2764975.08,911846.46
Europe,Italy,Fruits,Online,C,11/23/2010,977278363,01/11/2011,7240,9.33,6.92,67549.2,50100.8,17448.4
Australia and Oceania,Fiji,Personal Care,Offline,L,5/29/2017,674694716,07/05/2017,6015,81.73,56.67,491605.95,340870.05,150735.9
Middle East and North Africa,Jordan,Personal Care,Offline,H,10/06/2011,897216355,10/30/2011,5113,81.73,56.67,417885.49,289753.71,128131.78
Sub-Saharan Africa,Cameroon,Fruits,Offline,L,12/31/2013,348017108,2/18/2014,4851,9.33,6.92,45259.83,33568.92,11690.91
Sub-Saharan Africa,Mauritius ,Fruits,Online,C,12/09/2014,950583302,12/26/2014,7578,9.33,6.92,70702.74,52439.76,18262.98
Europe,Iceland,Personal Care,Offline,H,04/01/2010,198713767,4/22/2010,2674,81.73,56.67,218546.02,151535.58,67010.44
