Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Central America and the Caribbean,Grenada,Baby Food,Online,H,03/03/2017,204357564,04/05/2017,2799,255.28,159.42,714528.72,446216.58,268312.14
Europe,Denmark,Cereal,Offline,C,2/20/2011,605393302,3/25/2011,8186,205.7,117.11,1683860.2,958662.46,725197.74
Sub-Saharan Africa,Burkina Faso,Office Supplies,Online,H,05/11/2010,724698388,5/25/2010,3212,651.21,524.96,2091686.52,1686171.52,405515
Europe,Norway,Cosmetics,Online,C,07/08/2014,221696650,7/18/2014,3820,437.2,263.33,1670104,1005920.6,664183.4
Europe,Italy,Clothes,Online,L,10/19/2016,176124417,11/02/2016,7984,109.28,35.84,872491.52,286146.56,586344.96
Central America and the Caribbean,Costa Rica,Cosmetics,Online,L,3/31/2015,838030517,04/11/2015,708,437.2,263.33,309537.6,186437.64,123099.96
Asia,India,Snacks,Offline,M,07/11/2016,277776277,8/27/2016,9028,152.58,97.44,1377492.24,879688.32,497803.92
Asia,Turkmenistan,Office Supplies,Offline,H,01/09/2017,236035525,1/15/2017,7012,651.21,524.96,4566284.52,3681019.52,885265
Middle East and North Africa,Bahrain,Vegetables,Online,C,03/08/2014,273794591,4/15/2014,759,154.06,90.93,116931.54,69015.87,47915.67
Sub-Saharan Africa,Liberia,Baby Food,Online,C,4/20/2010,922352302,5/17/2010,3398,255.28,159.42,867441.44,541709.16,325732.28
Central America and the Caribbean,Dominica,Personal Care,Online,H,4/22/2016,533319985,5/17/2016,90,81.73,56.67,7355.7,5100.3,2255.4
Europe,Slovakia,Meat,Online,H,2/16/2010,228621470,03/06/2010,3028,421.89,364.69,1277482.92,1104281.32,173201.6
Europe,Finland,Snacks,Offline,H,03/08/2016,750493085,3/17/2016,6436,152.58,97.44,982004.88,627123.84,354881.04
Europe,Kosovo,Household,Offline,M,9/28/2010,211483657,11/05/2010,1569,668.27,502.54,1048515.63,788485.26,260030.37
Sub-Saharan Africa,Eritrea,Beverages,Offline,M,7/25/2016,844454514,7/30/2016,1711,47.45,31.79,81186.95,54392.69,26794.26
Australia and Oceania,East Timor,Personal Care,Offline,M,11/02/2015,452579486,11/06/2015,7182,81.73,56.67,586984.86,407003.94,179980.92
Europe,Estonia,Meat,Offline,H,07/09/2014,959344899,8/17/2014,329,421.89,364.69,138801.81,119983.01,18818.8
Sub-Saharan Africa,Guinea,Office Supplies,Online,L,11/09/2015,758549582,11/10/2015,533,651.21,524.96,347094.93,279803.68,67291.25
Sub-Saharan Africa,Zimbabwe,Baby Food,Offline,C,08/02/2016,564304864,9/19/2016,9204,255.28,159.42,2349597.12,1467301.68,882295.44
Sub-Saharan Africa,Sao Tome and Principe,Beverages,Online,M,9/19/2010,261034572,10/12/2010,4785,47.45,31.79,227048.25,152115.15,74933.1
North America,Mexico,Personal Care,Online,M,1/19/2016,253475034,2/22/2016,7750,81.73,56.67,633407.5,439192.5,194215
Europe,Finland,Personal Care,Offline,L,5/14/2017,116675078,06/09/2017,5603,81.73,56.67,457933.19,317522.01,140411.18
Europe,Sweden,Cereal,Offline,H,8/30/2015,845996034,09/08/2015,7881,205.7,117.11,1621121.7,922943.91,698177.79
Sub-Saharan Africa,Botswana,Household,Online,C,10/13/2016,807111728,11/12/2016,1151,668.27,502.54,769178.77,578423.54,190755.23
Europe,Hungary,Fruits,Online,M,6/29/2012,686008489,6/29/2012,4011,9.33,6.92,37422.63,27756.12,9666.51
Europe,Ukraine,Fruits,Online,H,7/23/2014,338985145,08/10/2014,2092,9.33,6.92,19518.36,14476.64,5041.72
Australia and Oceania,Australia,Office Supplies,Online,L,1/31/2013,142653024,3/19/2013,3055,651.21,524.96,1989446.55,1603752.8,385693.75
Sub-Saharan Africa,Liberia,Baby Food,Online,C,08/09/2010,543935954,9/13/2010,1591,255.28,159.42,406150.48,253637.22,152513.26
Middle East and North Africa,Pakistan,Clothes,Offline,M,9/19/2010,710070264,11/07/2010,4425,109.28,35.84,483564,158592,324972
Sub-Saharan Africa,Cameroon,Household,Offline,H,4/19/2014,778604781,5/27/2014,5312,668.27,502.54,3549850.24,2669492.48,880357.76
Central America and the Caribbean,Belize,Cosmetics,Offline,L,9/19/2015,507400834,10/08/2015,37,437.2,263.33,16176.4,9743.21,6433.19
Central America and the Caribbean,Jamaica,Fruits,Offline,C,03/10/2014,624632251,4/25/2014,1419,9.33,6.92,13239.27,9819.48,3419.79
Europe,Switzerland,Vegetables,Online,M,01/02/2010,578785359,02/05/2010,4305,154.06,90.93,663228.3,391453.65,271774.65
Europe,Albania,Baby Food,Online,C,11/15/2015,788658988,12/26/2015,575,255.28,159.42,146786,91666.5,55119.5
Sub-Saharan Africa,Sao Tome and Principe,Household,Online,H,04/09/2015,393364465,05/12/2015,4141,668.27,502.54,2767306.07,2081018.14,686287.93
Central America and the Caribbean,Barbados,Household,Online,M,09/07/2011,402325618,9/25/2011,5946,668.27,502.54,3973533.42,2988102.84,985430.58
Central America and the Caribbean,Saint Kitts and Nevis ,Cosmetics,Online,L,3/22/2017,545278775,04/07/2017,8962,437.2,263.33,3918186.4,2359963.46,1558222.94
Sub-Saharan Africa,Botswana,Household,Online,M,12/31/2010,622272765,02/05/2011,3194,668.27,502.54,2134454.38,1605112.76,529341.62
Middle East and North Africa,Iran,Beverages,Offline,M,1/16/2011,953668916,03/05/2011,680,47.45,31.79,32266,21617.2,10648.8
Asia,India,Vegetables,Offline,M,07/08/2017,130141055,7/20/2017,485,154.06,90.93,74719.1,44101.05,30618.05
Asia,Brunei,Meat,Offline,C,07/07/2016,862675511,07/09/2016,3709,421.89,364.69,1564790.01,1352635.21,212154.8
Europe,Belgium,Household,Offline,M,02/11/2014,532571113,3/13/2014,8482,668.27,502.54,5668266.14,4262544.28,1405721.86
Australia and Oceania,Federated States of Micronesia,Vegetables,Online,H,6/18/2017,641439187,07/08/2017,4964,154.06,90.93,764753.84,451376.52,313377.32
Europe,Macedonia,Meat,Offline,M,11/04/2015,961203563,12/09/2015,349,421.89,364.69,147239.61,127276.81,19962.8
Asia,Japan,Personal Care,Offline,H,9/29/2014,884100568,9/29/2014,3860,81.73,56.67,315477.8,218746.2,96731.6
Central America and the Caribbean,Antigua and Barbuda ,Vegetables,Online,M,12/08/2016,772679030,01/10/2017,1751,154.06,90.93,269759.06,159218.43,110540.63
Central America and the Caribbean,Cuba,Cereal,Online,L,02/09/2011,609800279,2/17/2011,2308,205.7,117.11,474755.6,270289.88,204465.72
Asia,Uzbekistan,Office Supplies,Offline,H,07/09/2013,448638141,8/22/2013,850,651.21,524.96,553528.5,446216,107312.5
Asia,Thailand,Meat,Offline,L,3/15/2011,862678945,04/02/2011,4725,421.89,364.69,1993430.25,1723160.25,270270
Sub-Saharan Africa,Nigeria,Snacks,Offline,H,03/08/2011,695721518,03/08/2011,8313,152.58,97.44,1268397.54,810018.72,458378.82
Europe,Russia,Vegetables,Offline,C,12/26/2013,211877191,1/15/2014,8024,154.06,90.93,1236177.44,729622.32,506555.12
Central America and the Caribbean,El Salvador,Vegetables,Offline,L,5/29/2017,645569789,7/15/2017,7301,154.06,90.93,1124792.06,663879.93,460912.13
Sub-Saharan Africa,Burkina Faso,Household,Offline,M,9/29/2012,151535642,10/12/2012,1619,668.27,502.54,1081929.13,813612.26,268316.87
Central America and the Caribbean,Costa Rica,Office Supplies,Offline,L,4/15/2011,554823577,5/26/2011,3481,651.21,524.96,2266862.01,1827385.76,439476.25
Asia,Indonesia,Vegetables,Offline,L,3/28/2010,600794923,04/10/2010,7424,154.06,90.93,1143741.44,675064.32,468677.12
Middle East and North Africa,Lebanon,Office Supplies,Offline,C,8/28/2011,905123507,8/30/2011,5015,651.21,524.96,3265818.15,2632674.4,633143.75
Asia,Philippines,Cereal,Offline,M,02/06/2011,803795659,3/23/2011,9852,205.7,117.11,2026556.4,1153767.72,872788.68
Middle East and North Africa,Algeria,Vegetables,Offline,H,7/16/2016,603110206,7/29/2016,2567,154.06,90.93,395472.02,233417.31,162054.71
Sub-Saharan Africa,Botswana,Vegetables,Offline,H,4/20/2014,229678475,06/05/2014,5820,154.06,90.93,896629.2,529212.6,367416.6
Europe,Georgia,Beverages,Online,H,9/13/2010,580424296,9/30/2010,9302,47.45,31.79,441379.9,295710.58,145669.32
Sub-Saharan Africa,Madagascar,Cosmetics,Offline,L,2/14/2013,372583997,03/04/2013,4739,437.2,263.33,2071890.8,1247920.87,823969.93
Australia and Oceania,Tonga,Household,Offline,M,02/01/2011,193706405,2/24/2011,885,668.27,502.54,591418.95,444747.9,146671.05
Sub-Saharan Africa,Lesotho,Meat,Offline,L,4/27/2010,251652848,5/22/2010,8525,421.89,364.69,3596612.25,3108982.25,487630
Europe,Romania,Baby Food,Online,M,10/28/2013,824597156,10/28/2013,5478,255.28,159.42,1398423.84,873302.76,525121.08
Middle East and North Africa,Iraq,Cereal,Online,H,7/14/2010,911025655,8/25/2010,1591,205.7,117.11,327268.7,186322.01,140946.69
Europe,San Marino,Snacks,Offline,L,12/07/2016,479737174,01/06/2017,3745,152.58,97.44,571412.1,364912.8,206499.3
Sub-Saharan Africa,Liberia,Cereal,Offline,L,9/23/2012,919843041,10/01/2012,852,205.7,117.11,175256.4,99777.72,75478.68
Australia and Oceania,Marshall Islands,Beverages,Offline,M,10/02/2012,990767085,10/10/2012,8852,47.45,31.79,420027.4,281405.08,138622.32
Central America and the Caribbean,Trinidad and Tobago,Beverages,Offline,C,03/12/2010,872245633,04/06/2010,5721,47.45,31.79,271461.45,181870.59,89590.86
Asia,Japan,Beverages,Online,C,8/28/2010,814327514,10/09/2010,6462,47.45,31.79,306621.9,205426.98,101194.92
Asia,Mongolia,Vegetables,Online,L,3/31/2013,687374055,04/05/2013,8113,154.06,90.93,1249888.78,737715.09,512173.69
Middle East and North Africa,Israel,Beverages,Online,M,05/06/2014,432059085,05/06/2014,4739,47.45,31.79,224865.55,150652.81,74212.74
Central America and the Caribbean,Nicaragua,Cereal,Online,H,5/24/2011,509368932,6/18/2011,2441,205.7,117.11,502113.7,285865.51,216248.19
Asia,Malaysia,Cosmetics,Offline,H,04/06/2014,550602424,4/21/2014,4348,437.2,263.33,1900945.6,1144958.84,755986.76
Asia,Mongolia,Office Supplies,Offline,L,03/02/2011,707370889,3/24/2011,5620,651.21,524.96,3659800.2,2950275.2,709525
Central America and the Caribbean,Guatemala,Fruits,Online,M,4/26/2010,301598155,5/29/2010,8451,9.33,6.92,78847.83,58480.92,20366.91
Europe,Spain,Personal Care,Online,L,06/03/2013,975520551,7/22/2013,7064,81.73,56.67,577340.72,400316.88,177023.84
Australia and Oceania,Solomon Islands,Clothes,Online,H,11/22/2011,841686904,12/01/2011,2714,109.28,35.84,296585.92,97269.76,199316.16
