Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Central America and the Caribbean,Trinidad and Tobago,Cereal,Offline,C,4/20/2015,326732385,4/23/2015,6228,205.7,117.11,1281099.6,729361.08,551738.52
Central America and the Caribbean,Nicaragua,Beverages,Online,C,3/13/2017,179248225,3/28/2017,2388,47.45,31.79,113310.6,75914.52,37396.08
Europe,Kosovo,Meat,Online,L,5/24/2016,784506070,6/29/2016,1634,421.89,364.69,689368.26,595903.46,93464.8
Central America and the Caribbean,The Bahamas,Vegetables,Online,L,9/17/2014,142554748,10/12/2014,3973,154.06,90.93,612080.38,361264.89,250815.49
Central America and the Caribbean,Nicaragua,Vegetables,Online,M,1/13/2015,373755586,1/16/2015,1438,154.06,90.93,221538.28,130757.34,90780.94
Europe,Slovakia,Clothes,Online,M,7/14/2017,968782413,8/15/2017,3099,109.28,35.84,338658.72,111068.16,227590.56
Sub-Saharan Africa,Zimbabwe,Vegetables,Online,C,11/12/2015,138621556,12/15/2015,54,154.06,90.93,8319.24,4910.22,3409.02
Asia,Mongolia,Cereal,Online,L,02/10/2016,664571845,2/28/2016,432,205.7,117.11,88862.4,50591.52,38270.88
Asia,North Korea,Clothes,Offline,C,04/11/2010,448244607,4/22/2010,4395,109.28,35.84,480285.6,157516.8,322768.8
Europe,Albania,Cereal,Offline,L,05/10/2010,161563670,06/06/2010,9135,205.7,117.11,1879069.5,1069799.85,809269.65
Asia,Myanmar,Clothes,Offline,H,04/09/2014,996765363,5/21/2014,3876,109.28,35.84,423569.28,138915.84,284653.44
Middle East and North Africa,Saudi Arabia,Office Supplies,Offline,M,3/20/2017,616398513,04/07/2017,4873,651.21,524.96,3173346.33,2558130.08,615216.25
Europe,Denmark,Office Supplies,Online,L,6/16/2015,803324449,7/22/2015,411,651.21,524.96,267647.31,215758.56,51888.75
Europe,Kosovo,Fruits,Online,M,02/06/2010,710716998,2/15/2010,5808,9.33,6.92,54188.64,40191.36,13997.28
Europe,Czech Republic,Cosmetics,Online,L,11/26/2010,912062489,12/16/2010,8414,437.2,263.33,3678600.8,2215658.62,1462942.18
Europe,Malta,Household,Online,C,4/27/2017,251159751,5/31/2017,2606,668.27,502.54,1741511.62,1309619.24,431892.38
Sub-Saharan Africa,South Africa,Personal Care,Offline,M,9/22/2014,792120110,10/25/2014,4798,81.73,56.67,392140.54,271902.66,120237.88
Middle East and North Africa,Tunisia ,Vegetables,Online,H,1/24/2016,169367396,2/29/2016,8431,154.06,90.93,1298879.86,766630.83,532249.03
Asia,China,Clothes,Online,M,8/17/2012,137637937,09/11/2012,8979,109.28,35.84,981225.12,321807.36,659417.76
Asia,North Korea,Beverages,Online,H,9/16/2015,721980559,10/08/2015,8946,47.45,31.79,424487.7,284393.34,140094.36
Asia,Mongolia,Personal Care,Offline,L,12/09/2014,667756593,12/20/2014,2870,81.73,56.67,234565.1,162642.9,71922.2
Middle East and North Africa,Tunisia ,Personal Care,Offline,C,5/19/2012,590639865,06/02/2012,2316,81.73,56.67,189286.68,131247.72,58038.96
Central America and the Caribbean,El Salvador,Household,Offline,M,2/27/2011,726616704,3/15/2011,885,668.27,502.54,591418.95,444747.9,146671.05
North America,Canada,Meat,Offline,H,09/03/2011,481985938,10/16/2011,9205,421.89,364.69,3883497.45,3356971.45,526526
Europe,Greece,Meat,Offline,L,5/24/2015,683358895,6/22/2015,9938,421.89,364.69,4192742.82,3624289.22,568453.6
Sub-Saharan Africa,Mali,Vegetables,Offline,M,6/29/2013,427659404,07/01/2013,2776,154.06,90.93,427670.56,252421.68,175248.88
Europe,Netherlands,Cosmetics,Offline,L,05/11/2013,232123792,05/11/2013,9443,437.2,263.33,4128479.6,2486625.19,1641854.41
Middle East and North Africa,United Arab Emirates,Personal Care,Offline,M,1/29/2012,684300887,1/29/2012,8694,81.73,56.67,710560.62,492688.98,217871.64
Asia,Turkmenistan,Household,Online,L,5/18/2015,192052018,07/01/2015,1315,668.27,502.54,878775.05,660840.1,217934.95
Europe,Croatia,Personal Care,Online,L,2/13/2011,833551013,2/21/2011,5123,81.73,56.67,418702.79,290320.41,128382.38
Australia and Oceania,Samoa ,Meat,Online,H,12/12/2010,707284200,1/17/2011,9967,421.89,364.69,4204977.63,3634865.23,570112.4
Central America and the Caribbean,Saint Vincent and the Grenadines,Office Supplies,Offline,M,3/17/2016,682050406,3/23/2016,2727,651.21,524.96,1775849.67,1431565.92,344283.75
Sub-Saharan Africa,Kenya,Cosmetics,Offline,H,03/06/2014,346960961,3/19/2014,2314,437.2,263.33,1011680.8,609345.62,402335.18
Middle East and North Africa,Jordan,Clothes,Online,H,02/12/2012,261439692,3/23/2012,4670,109.28,35.84,510337.6,167372.8,342964.8
Central America and the Caribbean,El Salvador,Snacks,Online,C,10/13/2010,605222928,11/11/2010,7769,152.58,97.44,1185394.02,757011.36,428382.66
Asia,Sri Lanka,Cosmetics,Online,H,10/16/2015,728359496,10/31/2015,6616,437.2,263.33,2892515.2,1742191.28,1150323.92
Sub-Saharan Africa,Cote d'Ivoire,Vegetables,Online,L,02/02/2011,501210725,3/20/2011,8246,154.06,90.93,1270378.76,749808.78,520569.98
Sub-Saharan Africa,Niger,Beverages,Offline,M,10/12/2015,764450442,10/16/2015,6729,47.45,31.79,319291.05,213914.91,105376.14
Sub-Saharan Africa,Republic of the Congo,Office Supplies,Offline,C,2/29/2012,179064977,04/09/2012,8161,651.21,524.96,5314524.81,4284198.56,1030326.25
Asia,Japan,Cereal,Offline,H,02/07/2010,176353156,3/17/2010,5673,205.7,117.11,1166936.1,664365.03,502571.07
Europe,Hungary,Vegetables,Offline,H,12/20/2012,907926309,02/07/2013,4426,154.06,90.93,681869.56,402456.18,279413.38
Central America and the Caribbean,Trinidad and Tobago,Office Supplies,Online,L,10/27/2013,795708262,11/06/2013,6612,651.21,524.96,4305800.52,3471035.52,834765
Sub-Saharan Africa,Equatorial Guinea,Office Supplies,Offline,M,5/15/2014,581935346,06/08/2014,6456,651.21,524.96,4204211.76,3389141.76,815070
Sub-Saharan Africa,Sao Tome and Principe,Office Supplies,Online,H,08/04/2013,179156386,09/02/2013,5211,651.21,524.96,3393455.31,2735566.56,657888.75
Asia,Tajikistan,Office Supplies,Online,M,7/17/2011,920232713,8/15/2011,6164,651.21,524.96,4014058.44,3235853.44,778205
Asia,South Korea,Office Supplies,Online,C,02/09/2013,608338153,2/24/2013,9633,651.21,524.96,6273105.93,5056939.68,1216166.25
Asia,Laos,Cereal,Offline,M,09/11/2016,266959035,10/22/2016,7966,205.7,117.11,1638606.2,932898.26,705707.94
Australia and Oceania,Federated States of Micronesia,Office Supplies,Online,C,5/25/2010,989894187,7/13/2010,542,651.21,524.96,352955.82,284528.32,68427.5
Europe,Ireland,Snacks,Online,M,8/30/2013,791254937,10/15/2013,8774,152.58,97.44,1338736.92,854938.56,483798.36
Europe,Norway,Cereal,Offline,H,12/06/2012,455465114,01/01/2013,1103,205.7,117.11,226887.1,129172.33,97714.77
Asia,Taiwan,Household,Online,C,11/11/2010,387261044,12/28/2010,8004,668.27,502.54,5348833.08,4022330.16,1326502.92
Sub-Saharan Africa,Equatorial Guinea,Cosmetics,Offline,C,12/14/2014,161691558,12/18/2014,6980,437.2,263.33,3051656,1838043.4,1213612.6
Central America and the Caribbean,Barbados,Household,Offline,L,1/19/2011,774117982,1/25/2011,7568,668.27,502.54,5057467.36,3803222.72,1254244.64
Middle East and North Africa,Saudi Arabia,Clothes,Offline,L,7/30/2012,590214145,08/01/2012,6336,109.28,35.84,692398.08,227082.24,465315.84
Europe,Andorra,Office Supplies,Offline,L,4/20/2011,295966374,4/21/2011,1882,651.21,524.96,1225577.22,987974.72,237602.5
Central America and the Caribbean,Honduras,Beverages,Online,H,5/29/2011,647673499,06/01/2011,9836,47.45,31.79,466718.2,312686.44,154031.76
Asia,Laos,Fruits,Offline,L,7/29/2010,221946847,8/17/2010,7859,9.33,6.92,73324.47,54384.28,18940.19
Sub-Saharan Africa,Mozambique,Meat,Online,M,05/05/2011,365710246,05/05/2011,644,421.89,364.69,271697.16,234860.36,36836.8
Australia and Oceania,Samoa ,Office Supplies,Offline,H,4/21/2017,246200025,05/02/2017,4913,651.21,524.96,3199394.73,2579128.48,620266.25
Asia,Brunei,Baby Food,Online,M,03/11/2014,900965011,3/14/2014,4423,255.28,159.42,1129103.44,705114.66,423988.78
