Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Sub-Saharan Africa,Tanzania,Office Supplies,Offline,M,4/25/2010,214577424,06/01/2010,7083,651.21,524.96,4612520.43,3718291.68,894228.75
Asia,Kyrgyzstan,Fruits,Online,M,1/30/2013,263364017,03/03/2013,4120,9.33,6.92,38439.6,28510.4,9929.2
Europe,Iceland,Baby Food,Online,M,5/20/2010,251025426,06/10/2010,2857,255.28,159.42,729334.96,455462.94,273872.02
Europe,Switzerland,Cosmetics,Offline,L,1/31/2012,708860480,3/14/2012,6423,437.2,263.33,2808135.6,1691368.59,1116767.01
Asia,Cambodia,Beverages,Online,L,12/20/2013,888480508,02/04/2014,9981,47.45,31.79,473598.45,317295.99,156302.46
Sub-Saharan Africa,Seychelles ,Household,Offline,H,09/08/2016,111809337,9/26/2016,5722,668.27,502.54,3823840.94,2875533.88,948307.06
Sub-Saharan Africa,Sudan,Office Supplies,Offline,C,5/13/2014,921083295,5/24/2014,7870,651.21,524.96,5125022.7,4131435.2,993587.5
Europe,Bosnia and Herzegovina,Office Supplies,Online,C,7/23/2013,528851211,08/06/2013,7680,651.21,524.96,5001292.8,4031692.8,969600
Middle East and North Africa,Turkey,Meat,Online,C,4/25/2014,267974412,5/27/2014,8438,421.89,364.69,3559907.82,3077254.22,482653.6
Middle East and North Africa,Tunisia ,Personal Care,Offline,C,12/18/2013,641626727,12/21/2013,462,81.73,56.67,37759.26,26181.54,11577.72
Sub-Saharan Africa,Cape Verde,Personal Care,Online,L,11/23/2010,873294484,12/26/2010,6099,81.73,56.67,498471.27,345630.33,152840.94
Europe,Ireland,Vegetables,Offline,M,12/04/2015,256776511,12/19/2015,4731,154.06,90.93,728857.86,430189.83,298668.03
Asia,Bangladesh,Fruits,Offline,C,8/22/2010,406184136,8/26/2010,7767,9.33,6.92,72466.11,53747.64,18718.47
Central America and the Caribbean,Jamaica,Fruits,Online,L,10/10/2011,305941188,11/24/2011,3651,9.33,6.92,34063.83,25264.92,8798.91
Middle East and North Africa,Pakistan,Household,Offline,C,5/29/2014,360783994,7/14/2014,2856,668.27,502.54,1908579.12,1435254.24,473324.88
Middle East and North Africa,Algeria,Baby Food,Online,C,11/23/2010,145761382,11/23/2010,2887,255.28,159.42,736993.36,460245.54,276747.82
Sub-Saharan Africa,Benin,Personal Care,Offline,C,5/18/2017,656234681,06/07/2017,3280,81.73,56.67,268074.4,185877.6,82196.8
Europe,Latvia,Snacks,Offline,M,12/25/2016,257877719,12/26/2016,602,152.58,97.44,91853.16,58658.88,33194.28
Sub-Saharan Africa,South Sudan,Snacks,Offline,L,8/15/2016,536676824,8/20/2016,3453,152.58,97.44,526858.74,336460.32,190398.42
Asia,China,Clothes,Offline,M,11/28/2012,448930823,12/28/2012,7462,109.28,35.84,815447.36,267438.08,548009.28
Central America and the Caribbean,Trinidad and Tobago,Household,Offline,C,02/07/2011,371251046,3/17/2011,289,668.27,502.54,193130.03,145234.06,47895.97
Australia and Oceania,Palau,Personal Care,Online,M,9/24/2013,750561320,10/25/2013,6629,81.73,56.67,541788.17,375665.43,166122.74
Asia,South Korea,Vegetables,Online,H,10/28/2016,754097974,11/17/2016,3203,154.06,90.93,493454.18,291248.79,202205.39
Europe,Latvia,Snacks,Offline,H,09/06/2013,519409835,9/16/2013,3767,152.58,97.44,574768.86,367056.48,207712.38
Europe,Iceland,Household,Online,C,10/27/2013,704358232,11/11/2013,4108,668.27,502.54,2745253.16,2064434.32,680818.84
Sub-Saharan Africa,Eritrea,Household,Offline,L,6/16/2016,237116992,7/26/2016,7042,668.27,502.54,4705957.34,3538886.68,1167070.66
Middle East and North Africa,Bahrain,Vegetables,Offline,C,4/23/2014,366172444,06/12/2014,7418,154.06,90.93,1142817.08,674518.74,468298.34
Sub-Saharan Africa,Burundi,Vegetables,Offline,C,07/04/2012,610323417,07/04/2012,7117,154.06,90.93,1096445.02,647148.81,449296.21
Middle East and North Africa,Qatar,Snacks,Offline,H,04/02/2017,108681237,04/12/2017,48,152.58,97.44,7323.84,4677.12,2646.72
Asia,Uzbekistan,Office Supplies,Online,C,11/17/2016,770669734,12/24/2016,7155,651.21,524.96,4659407.55,3756088.8,903318.75
Central America and the Caribbean,Honduras,Cosmetics,Online,M,12/08/2015,526025235,1/27/2016,1411,437.2,263.33,616889.2,371558.63,245330.57
Europe,Armenia,Meat,Offline,H,3/29/2016,974796569,04/04/2016,2822,421.89,364.69,1190573.58,1029155.18,161418.4
Central America and the Caribbean,Nicaragua,Vegetables,Online,M,02/10/2013,637345063,03/12/2013,3422,154.06,90.93,527193.32,311162.46,216030.86
North America,United States of America,Beverages,Offline,L,4/15/2014,804344546,5/15/2014,2280,47.45,31.79,108186,72481.2,35704.8
Sub-Saharan Africa,Mauritius ,Baby Food,Online,H,06/04/2013,586781346,07/02/2013,495,255.28,159.42,126363.6,78912.9,47450.7
Central America and the Caribbean,Guatemala,Personal Care,Offline,M,08/09/2016,965954291,9/16/2016,6195,81.73,56.67,506317.35,351070.65,155246.7
Australia and Oceania,Solomon Islands,Meat,Offline,L,11/02/2015,743474709,12/05/2015,9543,421.89,364.69,4026096.27,3480236.67,545859.6
Europe,Italy,Office Supplies,Online,M,7/17/2015,591266429,08/12/2015,7730,651.21,524.96,5033853.3,4057940.8,975912.5
Middle East and North Africa,Egypt,Baby Food,Online,C,8/20/2013,801565778,10/04/2013,9981,255.28,159.42,2547949.68,1591171.02,956778.66
Asia,Kyrgyzstan,Snacks,Online,C,11/21/2012,836921584,11/22/2012,2550,152.58,97.44,389079,248472,140607
Sub-Saharan Africa,Burundi,Office Supplies,Online,H,2/21/2017,680195176,3/19/2017,3723,651.21,524.96,2424454.83,1954426.08,470028.75
Asia,South Korea,Cosmetics,Online,M,05/10/2012,384560382,6/13/2012,8818,437.2,263.33,3855229.6,2322043.94,1533185.66
Asia,Maldives,Office Supplies,Offline,H,11/10/2015,523503530,11/14/2015,5183,651.21,524.96,3375221.43,2720867.68,654353.75
Asia,North Korea,Meat,Offline,L,12/16/2011,840823447,12/21/2011,7198,421.89,364.69,3036764.22,2625038.62,411725.6
Middle East and North Africa,Algeria,Office Supplies,Offline,L,4/27/2016,700631463,5/15/2016,1274,651.21,524.96,829641.54,668799.04,160842.5
Australia and Oceania,Palau,Office Supplies,Online,C,08/09/2011,437351405,8/20/2011,855,651.21,524.96,556784.55,448840.8,107943.75
Australia and Oceania,Nauru,Meat,Online,H,10/25/2011,905719602,11/12/2011,1412,421.89,364.69,595708.68,514942.28,80766.4
Australia and Oceania,Solomon Islands,Household,Offline,C,02/05/2013,330784881,2/13/2013,5452,668.27,502.54,3643408.04,2739848.08,903559.96
Sub-Saharan Africa,Lesotho,Household,Offline,M,8/29/2012,157908570,9/14/2012,7510,668.27,502.54,5018707.7,3774075.4,1244632.3
Europe,Ukraine,Office Supplies,Online,L,7/26/2012,102764499,08/10/2012,9154,651.21,524.96,5961176.34,4805483.84,1155692.5
Middle East and North Africa,Lebanon,Meat,Offline,C,12/08/2015,401338994,1/18/2016,3982,421.89,364.69,1679965.98,1452195.58,227770.4
Middle East and North Africa,Turkey,Household,Offline,M,08/08/2015,459930884,8/24/2015,2624,668.27,502.54,1753540.48,1318664.96,434875.52
Australia and Oceania,Vanuatu,Vegetables,Online,L,01/10/2013,205151498,02/08/2013,7742,154.06,90.93,1192732.52,703980.06,488752.46
Asia,Tajikistan,Fruits,Offline,L,7/15/2014,533924663,7/19/2014,9027,9.33,6.92,84221.91,62466.84,21755.07
Middle East and North Africa,Pakistan,Meat,Offline,M,5/14/2012,163486707,6/15/2012,8204,421.89,364.69,3461185.56,2991916.76,469268.8
Europe,Austria,Household,Offline,M,03/08/2011,581386458,4/16/2011,4028,668.27,502.54,2691791.56,2024231.12,667560.44
Middle East and North Africa,Israel,Clothes,Offline,C,9/15/2016,195485246,9/28/2016,7283,109.28,35.84,795886.24,261022.72,534863.52
Middle East and North Africa,Israel,Cosmetics,Offline,H,10/21/2016,183956897,11/27/2016,5789,437.2,263.33,2530950.8,1524417.37,1006533.43
Europe,Monaco,Snacks,Offline,L,7/19/2015,445287740,09/07/2015,9392,152.58,97.44,1433031.36,915156.48,517874.88
Europe,Serbia,Snacks,Online,L,04/12/2014,948276603,5/14/2014,4974,152.58,97.44,758932.92,484666.56,274266.36
Sub-Saharan Africa,Ghana,Cereal,Online,L,06/03/2015,382034814,07/01/2015,1446,205.7,117.11,297442.2,169341.06,128101.14
Asia,Sri Lanka,Meat,Online,H,02/02/2011,205986201,2/21/2011,4749,421.89,364.69,2003555.61,1731912.81,271642.8
Middle East and North Africa,Qatar,Household,Offline,L,03/10/2017,599867093,03/10/2017,2858,668.27,502.54,1909915.66,1436259.32,473656.34
Middle East and North Africa,Somalia,Meat,Online,L,08/11/2016,913726317,8/16/2016,777,421.89,364.69,327808.53,283364.13,44444.4
Asia,Uzbekistan,Meat,Offline,L,01/11/2016,117925202,02/10/2016,5543,421.89,364.69,2338536.27,2021476.67,317059.6
Europe,Bosnia and Herzegovina,Vegetables,Offline,L,10/28/2011,853137576,11/06/2011,1222,154.06,90.93,188261.32,111116.46,77144.86
Asia,China,Fruits,Online,M,08/01/2016,880349767,9/13/2016,3914,9.33,6.92,36517.62,27084.88,9432.74
Australia and Oceania,Papua New Guinea,Beverages,Offline,C,6/18/2017,730860602,07/03/2017,6748,47.45,31.79,320192.6,214518.92,105673.68
Sub-Saharan Africa,Chad,Vegetables,Online,C,04/01/2010,556281411,4/28/2010,4886,154.06,90.93,752737.16,444283.98,308453.18
Middle East and North Africa,Iran,Baby Food,Offline,M,9/22/2010,578536021,10/08/2010,520,255.28,159.42,132745.6,82898.4,49847.2
Middle East and North Africa,Pakistan,Snacks,Offline,M,01/09/2013,639860761,2/13/2013,7873,152.58,97.44,1201262.34,767145.12,434117.22
Asia,Mongolia,Cereal,Online,L,2/17/2016,652804458,03/08/2016,8201,205.7,117.11,1686945.7,960419.11,726526.59
Sub-Saharan Africa,South Sudan,Household,Online,L,07/07/2012,150228440,08/04/2012,4789,668.27,502.54,3200345.03,2406664.06,793680.97
Asia,Thailand,Personal Care,Offline,C,8/28/2014,535306537,10/15/2014,7955,81.73,56.67,650162.15,450809.85,199352.3
Middle East and North Africa,Qatar,Personal Care,Online,C,5/15/2013,131525075,6/17/2013,47,81.73,56.67,3841.31,2663.49,1177.82
Australia and Oceania,Solomon Islands,Office Supplies,Online,C,11/24/2011,932682883,12/23/2011,446,651.21,524.96,290439.66,234132.16,56307.5
Asia,Laos,Snacks,Online,C,7/20/2014,952891290,8/29/2014,563,152.58,97.44,85902.54,54858.72,31043.82
Central America and the Caribbean,Belize,Office Supplies,Offline,C,05/03/2015,976574122,05/12/2015,8839,651.21,524.96,5756045.19,4640121.44,1115923.75
Europe,Norway,Household,Offline,L,11/29/2016,508467710,1/16/2017,5749,668.27,502.54,3841884.23,2889102.46,952781.77
Asia,Laos,Cereal,Online,C,8/19/2011,923620879,10/06/2011,8798,205.7,117.11,1809748.6,1030333.78,779414.82
Sub-Saharan Africa,Botswana,Baby Food,Offline,M,8/21/2015,517394959,09/10/2015,7521,255.28,159.42,1919960.88,1198997.82,720963.06
Sub-Saharan Africa,Uganda,Clothes,Offline,M,1/21/2012,355463778,02/02/2012,8486,109.28,35.84,927350.08,304138.24,623211.84
Europe,Belarus,Office Supplies,Offline,H,5/15/2015,223813664,6/18/2015,292,651.21,524.96,190153.32,153288.32,36865
Sub-Saharan Africa,Gabon,Vegetables,Online,M,8/16/2014,878743445,9/20/2014,8568,154.06,90.93,1319986.08,779088.24,540897.84
