Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Central America and the Caribbean,Nicaragua,Baby Food,Offline,M,6/18/2014,975991332,6/30/2014,6379,255.28,159.42,1628431.12,1016940.18,611490.94
North America,United States of America,Cereal,Online,C,11/28/2014,713686311,1/15/2015,4494,205.7,117.11,924415.8,526292.34,398123.46
Sub-Saharan Africa,Comoros,Snacks,Offline,C,4/13/2015,716769778,06/02/2015,6960,152.58,97.44,1061956.8,678182.4,383774.4
Europe,Latvia,Household,Online,C,01/09/2013,546228063,1/24/2013,9877,668.27,502.54,6600502.79,4963587.58,1636915.21
Europe,Andorra,Cereal,Online,C,06/08/2010,733359992,07/10/2010,6373,205.7,117.11,1310926.1,746342.03,564584.07
Sub-Saharan Africa,Zambia,Fruits,Offline,L,11/16/2010,529776895,01/04/2011,1611,9.33,6.92,15030.63,11148.12,3882.51
Middle East and North Africa,Tunisia ,Meat,Offline,C,12/25/2014,157402598,12/28/2014,7782,421.89,364.69,3283147.98,2838017.58,445130.4
Asia,Uzbekistan,Snacks,Offline,C,11/20/2016,358473432,01/08/2017,9109,152.58,97.44,1389851.22,887580.96,502270.26
Sub-Saharan Africa,Mali,Personal Care,Online,M,7/31/2015,145538222,8/22/2015,6849,81.73,56.67,559768.77,388132.83,171635.94
Europe,Ireland,Meat,Online,L,02/06/2011,851458299,03/06/2011,4287,421.89,364.69,1808642.43,1563426.03,245216.4
Europe,Hungary,Personal Care,Offline,L,12/05/2015,279407489,12/12/2015,1740,81.73,56.67,142210.2,98605.8,43604.4
Middle East and North Africa,Israel,Household,Online,L,4/20/2013,352872121,05/03/2013,1557,668.27,502.54,1040496.39,782454.78,258041.61
Central America and the Caribbean,Honduras,Household,Offline,H,1/15/2014,365651023,2/25/2014,3118,668.27,502.54,2083665.86,1566919.72,516746.14
Europe,Germany,Baby Food,Offline,M,11/18/2014,131855523,01/01/2015,7834,255.28,159.42,1999863.52,1248896.28,750967.24
Europe,Serbia,Office Supplies,Offline,L,5/28/2017,435909450,6/14/2017,4148,651.21,524.96,2701219.08,2177534.08,523685
Australia and Oceania,Federated States of Micronesia,Office Supplies,Online,M,09/11/2016,782549130,9/30/2016,2533,651.21,524.96,1649514.93,1329723.68,319791.25
Asia,Thailand,Personal Care,Offline,L,09/05/2012,746823394,10/20/2012,493,81.73,56.67,40292.89,27938.31,12354.58
Middle East and North Africa,Turkey,Baby Food,Offline,C,12/05/2013,424093568,12/07/2013,7566,255.28,159.42,1931448.48,1206171.72,725276.76
Australia and Oceania,Tonga,Fruits,Offline,L,2/19/2011,880033481,04/02/2011,318,9.33,6.92,2966.94,2200.56,766.38
Sub-Saharan Africa,Niger,Vegetables,Online,C,3/21/2011,100629460,04/11/2011,7348,154.06,90.93,1132032.88,668153.64,463879.24
Sub-Saharan Africa,Djibouti,Meat,Offline,M,10/16/2010,642180335,11/27/2010,4287,421.89,364.69,1808642.43,1563426.03,245216.4
Europe,Serbia,Clothes,Online,L,02/08/2015,181297433,2/21/2015,8794,109.28,35.84,961008.32,315176.96,645831.36
Europe,Austria,Cosmetics,Offline,C,7/22/2011,964904582,8/30/2011,5563,437.2,263.33,2432143.6,1464904.79,967238.81
Middle East and North Africa,Tunisia ,Meat,Offline,C,4/21/2011,360238111,5/21/2011,1317,421.89,364.69,555629.13,480296.73,75332.4
Sub-Saharan Africa,Nigeria,Clothes,Online,M,3/26/2015,304846847,05/05/2015,9811,109.28,35.84,1072146.08,351626.24,720519.84
Europe,Monaco,Meat,Offline,M,2/18/2010,556592118,3/24/2010,6831,421.89,364.69,2881930.59,2491197.39,390733.2
Sub-Saharan Africa,Malawi,Meat,Online,H,5/17/2010,943647754,06/01/2010,5195,421.89,364.69,2191718.55,1894564.55,297154
Central America and the Caribbean,El Salvador,Fruits,Online,M,3/29/2016,914500081,3/30/2016,9751,9.33,6.92,90976.83,67476.92,23499.91
Sub-Saharan Africa,Senegal,Office Supplies,Online,M,2/24/2010,887947928,4/13/2010,2379,651.21,524.96,1549228.59,1248879.84,300348.75
Europe,Vatican City,Vegetables,Online,H,06/12/2013,903102624,07/03/2013,6990,154.06,90.93,1076879.4,635600.7,441278.7
Australia and Oceania,Fiji,Office Supplies,Online,L,6/19/2014,169387996,7/20/2014,4527,651.21,524.96,2948027.67,2376493.92,571533.75
Europe,Armenia,Clothes,Online,M,03/06/2010,216540372,4/20/2010,7963,109.28,35.84,870196.64,285393.92,584802.72
Middle East and North Africa,Jordan,Snacks,Offline,L,7/21/2017,844608581,08/12/2017,7303,152.58,97.44,1114291.74,711604.32,402687.42
Middle East and North Africa,Azerbaijan,Personal Care,Offline,H,10/05/2016,573953950,11/09/2016,4583,81.73,56.67,374568.59,259718.61,114849.98
Asia,Maldives,Cereal,Online,M,7/16/2015,695250308,8/27/2015,8871,205.7,117.11,1824764.7,1038882.81,785881.89
Sub-Saharan Africa,Republic of the Congo,Vegetables,Online,H,2/13/2015,319483983,03/01/2015,1265,154.06,90.93,194885.9,115026.45,79859.45
Middle East and North Africa,Tunisia ,Cosmetics,Online,H,01/05/2014,427953803,1/26/2014,9895,437.2,263.33,4326094,2605650.35,1720443.65
Sub-Saharan Africa,Eritrea,Office Supplies,Offline,H,10/17/2011,722271096,11/16/2011,4923,651.21,524.96,3205906.83,2584378.08,621528.75
Central America and the Caribbean,Saint Lucia,Snacks,Offline,M,11/20/2012,974359691,11/26/2012,3540,152.58,97.44,540133.2,344937.6,195195.6
Europe,Belgium,Baby Food,Online,M,3/19/2015,576455914,4/13/2015,4970,255.28,159.42,1268741.6,792317.4,476424.2
Europe,Montenegro,Personal Care,Online,C,12/19/2013,791108596,12/22/2013,5469,81.73,56.67,446981.37,309928.23,137053.14
