Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Middle East and North Africa,Iraq,Fruits,Offline,L,8/19/2010,396305024,8/26/2010,4318,9.33,6.92,40286.94,29880.56,10406.38
Asia,India,Personal Care,Offline,C,02/11/2014,640648257,3/28/2014,911,81.73,56.67,74456.03,51626.37,22829.66
Australia and Oceania,Solomon Islands,Household,Online,H,8/31/2013,275428807,9/18/2013,4360,668.27,502.54,2913657.2,2191074.4,722582.8
Middle East and North Africa,Kuwait,Household,Online,L,5/15/2015,281945502,6/24/2015,2794,668.27,502.54,1867146.38,1404096.76,463049.62
Sub-Saharan Africa,Ethiopia,Baby Food,Online,H,3/24/2011,361809670,4/27/2011,6377,255.28,159.42,1627920.56,1016621.34,611299.22
Asia,Myanmar,Clothes,Online,L,3/28/2013,286945140,04/11/2013,2298,109.28,35.84,251125.44,82360.32,168765.12
North America,United States of America,Office Supplies,Online,C,9/30/2011,349588239,10/07/2011,9783,651.21,524.96,6370787.43,5135683.68,1235103.75
Sub-Saharan Africa,South Africa,Personal Care,Offline,M,02/04/2017,912287795,03/03/2017,5086,81.73,56.67,415678.78,288223.62,127455.16
Sub-Saharan Africa,Botswana,Household,Offline,L,5/28/2010,157905137,5/28/2010,6494,668.27,502.54,4339745.38,3263494.76,1076250.62
Australia and Oceania,Samoa ,Fruits,Offline,C,07/02/2015,839614093,8/17/2015,9323,9.33,6.92,86983.59,64515.16,22468.43
Sub-Saharan Africa,Burkina Faso,Meat,Offline,H,11/04/2011,830900990,12/15/2011,922,421.89,364.69,388982.58,336244.18,52738.4
Asia,Maldives,Snacks,Offline,H,1/13/2014,775564658,1/17/2014,5672,152.58,97.44,865433.76,552679.68,312754.08
Europe,Germany,Fruits,Online,M,01/10/2015,937716424,1/26/2015,9983,9.33,6.92,93141.39,69082.36,24059.03
Asia,Philippines,Cereal,Online,M,08/12/2012,751780116,9/28/2012,7297,205.7,117.11,1500992.9,854551.67,646441.23
Sub-Saharan Africa,Guinea,Fruits,Online,M,3/29/2013,172492063,4/25/2013,3089,9.33,6.92,28820.37,21375.88,7444.49
Middle East and North Africa,Pakistan,Household,Online,L,1/16/2013,124901092,2/15/2013,9863,668.27,502.54,6591147.01,4956552.02,1634594.99
Middle East and North Africa,Morocco,Cosmetics,Online,H,10/22/2016,254368531,11/29/2016,2156,437.2,263.33,942603.2,567739.48,374863.72
Sub-Saharan Africa,South Africa,Household,Offline,H,6/13/2011,276568210,07/07/2011,1534,668.27,502.54,1025126.18,770896.36,254229.82
Middle East and North Africa,Saudi Arabia,Snacks,Offline,H,3/26/2015,427486455,4/19/2015,1597,152.58,97.44,243670.26,155611.68,88058.58
Sub-Saharan Africa,Democratic Republic of the Congo,Fruits,Offline,H,06/01/2013,113422095,06/12/2013,2973,9.33,6.92,27738.09,20573.16,7164.93
Central America and the Caribbean,Saint Kitts and Nevis ,Personal Care,Online,M,1/17/2015,160986459,02/10/2015,8325,81.73,56.67,680402.25,471777.75,208624.5
Sub-Saharan Africa,Central African Republic,Cosmetics,Online,M,4/16/2011,567103374,5/23/2011,7345,437.2,263.33,3211234,1934158.85,1277075.15
Europe,San Marino,Meat,Offline,L,02/08/2017,949009168,3/19/2017,1757,421.89,364.69,741260.73,640760.33,100500.4
Australia and Oceania,Samoa ,Beverages,Online,H,06/11/2014,994252669,6/18/2014,314,47.45,31.79,14899.3,9982.06,4917.24
Asia,North Korea,Personal Care,Online,C,08/05/2016,910695207,09/06/2016,3804,81.73,56.67,310900.92,215572.68,95328.24
Australia and Oceania,Samoa ,Snacks,Online,C,06/06/2011,976510608,7/18/2011,44,152.58,97.44,6713.52,4287.36,2426.16
Sub-Saharan Africa,Uganda,Meat,Offline,C,08/01/2010,190185201,8/30/2010,8882,421.89,364.69,3747226.98,3239176.58,508050.4
Europe,Italy,Snacks,Offline,L,5/30/2015,320517814,6/23/2015,7199,152.58,97.44,1098423.42,701470.56,396952.86
Sub-Saharan Africa,Rwanda,Personal Care,Offline,L,03/06/2013,956619775,3/26/2013,3904,81.73,56.67,319073.92,221239.68,97834.24
Asia,Tajikistan,Clothes,Offline,H,2/26/2011,857914912,4/15/2011,4942,109.28,35.84,540061.76,177121.28,362940.48
Australia and Oceania,Australia,Baby Food,Offline,H,02/04/2010,204139554,02/07/2010,8285,255.28,159.42,2114994.8,1320794.7,794200.1
Europe,Greece,Cosmetics,Online,M,08/11/2015,145342528,8/31/2015,8939,437.2,263.33,3908130.8,2353906.87,1554223.93
Europe,Monaco,Household,Online,L,8/28/2011,551885163,10/12/2011,3939,668.27,502.54,2632315.53,1979505.06,652810.47
North America,Canada,Fruits,Online,L,05/01/2017,464441287,5/13/2017,7353,9.33,6.92,68603.49,50882.76,17720.73
Australia and Oceania,Kiribati,Fruits,Offline,H,12/07/2014,343997228,12/26/2014,5279,9.33,6.92,49253.07,36530.68,12722.39
Europe,Bulgaria,Cosmetics,Online,C,05/02/2014,721851813,05/06/2014,848,437.2,263.33,370745.6,223303.84,147441.76
Middle East and North Africa,Pakistan,Cosmetics,Offline,H,4/27/2011,849616372,5/13/2011,9220,437.2,263.33,4030984,2427902.6,1603081.4
Central America and the Caribbean,Jamaica,Personal Care,Online,L,02/06/2014,949214732,3/21/2014,2588,81.73,56.67,211517.24,146661.96,64855.28
Europe,Georgia,Meat,Online,H,10/25/2016,862883222,11/29/2016,5175,421.89,364.69,2183280.75,1887270.75,296010
Central America and the Caribbean,Saint Lucia,Baby Food,Offline,C,11/14/2010,503170669,12/17/2010,8237,255.28,159.42,2102741.36,1313142.54,789598.82
Central America and the Caribbean,Honduras,Cosmetics,Online,C,6/16/2011,302938401,7/26/2011,5060,437.2,263.33,2212232,1332449.8,879782.2
Sub-Saharan Africa,Madagascar,Snacks,Online,H,11/27/2015,765360248,1/13/2016,5960,152.58,97.44,909376.8,580742.4,328634.4
Central America and the Caribbean,Costa Rica,Snacks,Offline,C,01/12/2015,213922536,1/19/2015,3287,152.58,97.44,501530.46,320285.28,181245.18
Sub-Saharan Africa,The Gambia,Baby Food,Offline,H,1/30/2012,642424094,2/13/2012,6420,255.28,159.42,1638897.6,1023476.4,615421.2
Asia,China,Beverages,Online,H,05/12/2011,964976251,06/06/2011,6771,47.45,31.79,321283.95,215250.09,106033.86
Europe,Poland,Vegetables,Online,H,6/15/2014,166002833,7/17/2014,2782,154.06,90.93,428594.92,252967.26,175627.66
Asia,Cambodia,Personal Care,Online,L,06/11/2016,450240170,7/26/2016,4927,81.73,56.67,402683.71,279213.09,123470.62
Asia,Laos,Vegetables,Offline,H,04/04/2017,492737090,04/10/2017,710,154.06,90.93,109382.6,64560.3,44822.3
Sub-Saharan Africa,Sao Tome and Principe,Clothes,Offline,C,4/26/2010,388854920,5/25/2010,9667,109.28,35.84,1056409.76,346465.28,709944.48
Asia,Brunei,Fruits,Offline,C,8/13/2016,304267489,8/20/2016,8366,9.33,6.92,78054.78,57892.72,20162.06
Asia,Maldives,Baby Food,Online,M,10/08/2012,924961125,10/12/2012,5407,255.28,159.42,1380298.96,861983.94,518315.02
Australia and Oceania,Papua New Guinea,Cosmetics,Offline,C,7/19/2010,307234656,08/05/2010,6417,437.2,263.33,2805512.4,1689788.61,1115723.79
Europe,Spain,Clothes,Online,H,3/13/2015,627699410,3/22/2015,9059,109.28,35.84,989967.52,324674.56,665292.96
Sub-Saharan Africa,Sierra Leone,Beverages,Offline,H,02/08/2014,533279216,03/11/2014,8025,47.45,31.79,380786.25,255114.75,125671.5
Middle East and North Africa,Bahrain,Fruits,Offline,C,11/16/2010,991210401,12/31/2010,39,9.33,6.92,363.87,269.88,93.99
Sub-Saharan Africa,South Sudan,Snacks,Online,H,12/14/2013,339041793,12/18/2013,8856,152.58,97.44,1351248.48,862928.64,488319.84
Europe,Ireland,Fruits,Online,C,2/18/2010,134634721,3/15/2010,261,9.33,6.92,2435.13,1806.12,629.01
Europe,Moldova ,Vegetables,Offline,H,10/14/2013,206163012,10/22/2013,7072,154.06,90.93,1089512.32,643056.96,446455.36
Sub-Saharan Africa,Cameroon,Meat,Offline,L,1/17/2010,902112996,02/10/2010,4137,421.89,364.69,1745358.93,1508722.53,236636.4
Middle East and North Africa,Kuwait,Office Supplies,Online,C,8/16/2011,841283500,09/11/2011,3338,651.21,524.96,2173738.98,1752316.48,421422.5
