Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Sub-Saharan Africa,Burkina Faso,Household,Offline,L,6/26/2017,475624597,7/20/2017,6742,668.27,502.54,4505476.34,3388124.68,1117351.66
Central America and the Caribbean,Nicaragua,Vegetables,Offline,H,7/30/2015,786050593,08/08/2015,8693,154.06,90.93,1339243.58,790454.49,548789.09
Central America and the Caribbean,Trinidad and Tobago,Clothes,Offline,L,11/17/2016,639843595,11/22/2016,2793,109.28,35.84,305219.04,100101.12,205117.92
Europe,Hungary,Fruits,Offline,H,8/24/2015,737052428,9/14/2015,9047,9.33,6.92,84408.51,62605.24,21803.27
Middle East and North Africa,United Arab Emirates,Clothes,Offline,L,10/07/2014,498038423,11/04/2014,9492,109.28,35.84,1037285.76,340193.28,697092.48
Middle East and North Africa,Qatar,Office Supplies,Offline,L,5/27/2014,313475406,07/03/2014,3194,651.21,524.96,2079964.74,1676722.24,403242.5
Asia,Kazakhstan,Cosmetics,Online,L,10/15/2015,194349706,11/03/2015,1252,437.2,263.33,547374.4,329689.16,217685.24
Sub-Saharan Africa,South Sudan,Beverages,Online,M,06/06/2017,221960151,7/13/2017,1796,47.45,31.79,85220.2,57094.84,28125.36
Sub-Saharan Africa,Malawi,Office Supplies,Online,C,05/03/2011,997918069,5/18/2011,4987,651.21,524.96,3247584.27,2617975.52,629608.75
Middle East and North Africa,Tunisia ,Meat,Online,M,1/27/2017,494147288,2/13/2017,8019,421.89,364.69,3383135.91,2924449.11,458686.8
Central America and the Caribbean,Cuba,Clothes,Online,H,06/01/2017,802884137,6/20/2017,113,109.28,35.84,12348.64,4049.92,8298.72
Europe,United Kingdom,Clothes,Online,C,2/19/2015,486677443,3/26/2015,7525,109.28,35.84,822332,269696,552636
Sub-Saharan Africa,Cape Verde,Beverages,Online,M,1/23/2014,428388535,03/08/2014,8542,47.45,31.79,405317.9,271550.18,133767.72
Asia,Sri Lanka,Snacks,Offline,M,4/25/2015,681191241,05/04/2015,8481,152.58,97.44,1294030.98,826388.64,467642.34
Sub-Saharan Africa,Burkina Faso,Clothes,Online,M,6/28/2013,918571889,07/12/2013,4689,109.28,35.84,512413.92,168053.76,344360.16
Sub-Saharan Africa,Cape Verde,Beverages,Offline,L,8/16/2015,884329307,09/08/2015,1548,47.45,31.79,73452.6,49210.92,24241.68
Europe,France,Meat,Offline,C,8/30/2014,842574822,9/18/2014,5469,421.89,364.69,2307316.41,1994489.61,312826.8
Middle East and North Africa,Libya,Household,Offline,C,12/24/2015,227732264,1/14/2016,9893,668.27,502.54,6611195.11,4971628.22,1639566.89
Sub-Saharan Africa,Eritrea,Office Supplies,Online,M,11/12/2010,794537961,11/23/2010,294,651.21,524.96,191455.74,154338.24,37117.5
Sub-Saharan Africa,Mauritania,Household,Online,C,08/11/2010,768040740,8/21/2010,9177,668.27,502.54,6132713.79,4611809.58,1520904.21
Middle East and North Africa,Egypt,Vegetables,Online,L,06/03/2012,693601930,06/05/2012,1079,154.06,90.93,166230.74,98113.47,68117.27
Australia and Oceania,Federated States of Micronesia,Cosmetics,Offline,M,10/15/2010,286895358,10/25/2010,7567,437.2,263.33,3308292.4,1992618.11,1315674.29
Middle East and North Africa,Iran,Beverages,Offline,C,5/28/2016,683907353,6/16/2016,2239,47.45,31.79,106240.55,71177.81,35062.74
Europe,Andorra,Fruits,Online,M,7/13/2014,390936744,7/15/2014,5725,9.33,6.92,53414.25,39617,13797.25
Central America and the Caribbean,Barbados,Personal Care,Online,L,3/17/2014,234594857,05/06/2014,686,81.73,56.67,56066.78,38875.62,17191.16
Sub-Saharan Africa,Equatorial Guinea,Personal Care,Online,L,03/06/2014,211805522,04/09/2014,6816,81.73,56.67,557071.68,386262.72,170808.96
Europe,Italy,Meat,Online,M,04/04/2014,839805066,5/19/2014,5836,421.89,364.69,2462150.04,2128330.84,333819.2
Europe,Spain,Clothes,Online,H,7/14/2011,906142318,7/23/2011,6503,109.28,35.84,710647.84,233067.52,477580.32
Australia and Oceania,Marshall Islands,Meat,Offline,C,9/26/2011,618678605,10/14/2011,9603,421.89,364.69,4051409.67,3502118.07,549291.6
Australia and Oceania,Tonga,Cereal,Online,C,4/18/2010,255587756,06/07/2010,2952,205.7,117.11,607226.4,345708.72,261517.68
Sub-Saharan Africa,Lesotho,Office Supplies,Online,L,4/14/2011,615356099,5/30/2011,6399,651.21,524.96,4167092.79,3359219.04,807873.75
Sub-Saharan Africa,South Sudan,Personal Care,Offline,M,1/19/2016,766782462,2/25/2016,6825,81.73,56.67,557807.25,386772.75,171034.5
Sub-Saharan Africa,Comoros,Office Supplies,Offline,L,11/13/2011,298978173,11/30/2011,3140,651.21,524.96,2044799.4,1648374.4,396425
Asia,Philippines,Beverages,Online,C,7/27/2013,671367061,08/12/2013,1287,47.45,31.79,61068.15,40913.73,20154.42
Sub-Saharan Africa,Guinea,Snacks,Offline,L,05/06/2014,263685452,06/06/2014,9240,152.58,97.44,1409839.2,900345.6,509493.6
Sub-Saharan Africa,Mozambique,Clothes,Offline,H,3/24/2012,225982177,05/08/2012,2003,109.28,35.84,218887.84,71787.52,147100.32
Middle East and North Africa,Yemen,Office Supplies,Online,M,11/23/2013,428618562,11/26/2013,6612,651.21,524.96,4305800.52,3471035.52,834765
Europe,Serbia,Vegetables,Online,H,9/22/2015,812268435,11/03/2015,7135,154.06,90.93,1099218.1,648785.55,450432.55
Sub-Saharan Africa,Gabon,Beverages,Offline,M,2/28/2015,937918126,03/08/2015,9671,47.45,31.79,458888.95,307441.09,151447.86
Sub-Saharan Africa,Eritrea,Household,Offline,M,07/02/2014,436866462,08/11/2014,7349,668.27,502.54,4911116.23,3693166.46,1217949.77
Asia,China,Clothes,Online,L,02/08/2017,360724771,3/15/2017,5331,109.28,35.84,582571.68,191063.04,391508.64
North America,Mexico,Personal Care,Offline,H,1/17/2016,931416881,2/19/2016,5808,81.73,56.67,474687.84,329139.36,145548.48
Asia,Uzbekistan,Cereal,Online,H,01/07/2013,191179120,02/10/2013,3005,205.7,117.11,618128.5,351915.55,266212.95
Asia,Kazakhstan,Meat,Offline,H,08/03/2014,752560317,09/01/2014,8176,421.89,364.69,3449372.64,2981705.44,467667.2
Europe,Italy,Household,Offline,M,3/22/2013,348421800,04/11/2013,4608,668.27,502.54,3079388.16,2315704.32,763683.84
Sub-Saharan Africa,Burundi,Clothes,Offline,M,10/28/2013,381937396,12/15/2013,2618,109.28,35.84,286095.04,93829.12,192265.92
Europe,Denmark,Vegetables,Online,L,10/14/2014,976593434,10/31/2014,4554,154.06,90.93,701589.24,414095.22,287494.02
Asia,Thailand,Office Supplies,Offline,M,10/11/2011,526188743,11/01/2011,9797,651.21,524.96,6379904.37,5143033.12,1236871.25
Sub-Saharan Africa,Ghana,Office Supplies,Online,L,09/03/2016,644834649,9/19/2016,9757,651.21,524.96,6353855.97,5122034.72,1231821.25
Europe,Bulgaria,Cosmetics,Offline,M,12/04/2015,316954982,1/18/2016,2877,437.2,263.33,1257824.4,757600.41,500223.99
Sub-Saharan Africa,Equatorial Guinea,Baby Food,Online,M,03/05/2012,847286069,3/20/2012,9631,255.28,159.42,2458601.68,1535374.02,923227.66
Europe,Liechtenstein,Personal Care,Online,M,12/05/2012,910876739,12/30/2012,7523,81.73,56.67,614854.79,426328.41,188526.38
Central America and the Caribbean,Antigua and Barbuda ,Cosmetics,Offline,H,08/11/2011,603088319,09/11/2011,6090,437.2,263.33,2662548,1603679.7,1058868.3
Sub-Saharan Africa,Niger,Baby Food,Offline,C,1/23/2014,989594638,2/23/2014,1899,255.28,159.42,484776.72,302738.58,182038.14
Sub-Saharan Africa,Guinea,Vegetables,Offline,C,1/20/2012,956382024,2/26/2012,3549,154.06,90.93,546758.94,322710.57,224048.37
Europe,Andorra,Office Supplies,Online,C,05/04/2017,359749305,6/20/2017,6669,651.21,524.96,4342919.49,3500958.24,841961.25
Middle East and North Africa,Iran,Cereal,Offline,H,6/18/2012,476307809,07/10/2012,8920,205.7,117.11,1834844,1044621.2,790222.8
Sub-Saharan Africa,Angola,Meat,Online,H,02/07/2015,852981364,2/22/2015,4996,421.89,364.69,2107762.44,1821991.24,285771.2
Sub-Saharan Africa,Mozambique,Meat,Online,M,9/14/2013,657006299,10/22/2013,1619,421.89,364.69,683039.91,590433.11,92606.8
Middle East and North Africa,Algeria,Beverages,Online,C,9/21/2016,925931441,11/05/2016,2545,47.45,31.79,120760.25,80905.55,39854.7
Asia,China,Office Supplies,Online,L,12/14/2010,517618119,02/01/2011,3559,651.21,524.96,2317656.39,1868332.64,449323.75
Middle East and North Africa,Jordan,Snacks,Offline,C,10/04/2010,160240161,10/07/2010,7479,152.58,97.44,1141145.82,728753.76,412392.06
Europe,Croatia,Household,Offline,H,06/04/2016,202283895,07/02/2016,9154,668.27,502.54,6117343.58,4600251.16,1517092.42
Europe,Netherlands,Office Supplies,Offline,L,5/15/2010,162548148,06/10/2010,464,651.21,524.96,302161.44,243581.44,58580
Europe,Switzerland,Meat,Online,C,12/09/2013,980144250,12/25/2013,5319,421.89,364.69,2244032.91,1939786.11,304246.8
Sub-Saharan Africa,Niger,Vegetables,Offline,M,6/21/2015,964496028,6/27/2015,4663,154.06,90.93,718381.78,424006.59,294375.19
Central America and the Caribbean,Saint Lucia,Cereal,Offline,L,12/06/2011,745339810,12/20/2011,1468,205.7,117.11,301967.6,171917.48,130050.12
North America,United States of America,Cosmetics,Online,H,9/18/2012,122724425,9/18/2012,5740,437.2,263.33,2509528,1511514.2,998013.8
Asia,Indonesia,Office Supplies,Offline,L,2/21/2013,317011201,3/28/2013,9514,651.21,524.96,6195611.94,4994469.44,1201142.5
Asia,Bangladesh,Cereal,Offline,M,5/18/2013,818873965,6/16/2013,1858,205.7,117.11,382190.6,217590.38,164600.22
Middle East and North Africa,Pakistan,Cereal,Online,M,8/27/2014,739299046,8/31/2014,3872,205.7,117.11,796470.4,453449.92,343020.48
Sub-Saharan Africa,South Sudan,Fruits,Online,M,6/23/2015,159585273,7/17/2015,3683,9.33,6.92,34362.39,25486.36,8876.03
Asia,Brunei,Office Supplies,Online,C,06/04/2015,581343972,6/15/2015,1455,651.21,524.96,947510.55,763816.8,183693.75
Asia,Nepal,Office Supplies,Offline,M,05/08/2011,876498973,06/07/2011,4379,651.21,524.96,2851648.59,2298799.84,552848.75
Europe,Poland,Household,Offline,M,4/24/2016,437286603,4/30/2016,1678,668.27,502.54,1121357.06,843262.12,278094.94
Sub-Saharan Africa,Niger,Baby Food,Online,H,5/15/2010,526255691,5/20/2010,9608,255.28,159.42,2452730.24,1531707.36,921022.88
Sub-Saharan Africa,Sao Tome and Principe,Clothes,Offline,C,07/01/2012,226267564,07/04/2012,6455,109.28,35.84,705402.4,231347.2,474055.2
Europe,Ukraine,Office Supplies,Online,H,3/29/2016,490496051,4/16/2016,7536,651.21,524.96,4907518.56,3956098.56,951420
Sub-Saharan Africa,Eritrea,Fruits,Offline,M,3/14/2016,992427480,04/11/2016,200,9.33,6.92,1866,1384,482
Sub-Saharan Africa,Mozambique,Household,Offline,C,11/01/2011,575860679,11/02/2011,8827,668.27,502.54,5898819.29,4435920.58,1462898.71
Australia and Oceania,Marshall Islands,Household,Online,M,3/27/2011,404906976,4/15/2011,9827,668.27,502.54,6567089.29,4938460.58,1628628.71
Sub-Saharan Africa,Burkina Faso,Office Supplies,Offline,L,3/15/2012,813990199,3/15/2012,6643,651.21,524.96,4325988.03,3487309.28,838678.75
Europe,Spain,Baby Food,Online,L,08/09/2013,857846677,09/05/2013,4750,255.28,159.42,1212580,757245,455335
Middle East and North Africa,Turkey,Vegetables,Online,L,08/01/2011,561525237,8/22/2011,6651,154.06,90.93,1024653.06,604775.43,419877.63
