Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Sub-Saharan Africa,Ghana,Cosmetics,Online,H,11/20/2014,104423177,11/22/2014,9993,437.2,263.33,4368939.6,2631456.69,1737482.91
Central America and the Caribbean,El Salvador,Cereal,Offline,L,6/21/2011,923378837,6/28/2011,7172,205.7,117.11,1475280.4,839912.92,635367.48
Sub-Saharan Africa,Togo,Beverages,Online,M,05/06/2010,715291345,5/24/2010,9459,47.45,31.79,448829.55,300701.61,148127.94
Asia,Bangladesh,Baby Food,Offline,C,12/27/2014,489584529,02/08/2015,7797,255.28,159.42,1990418.16,1242997.74,747420.42
Asia,Taiwan,Clothes,Online,H,10/18/2014,875994718,10/18/2014,5158,109.28,35.84,563666.24,184862.72,378803.52
Sub-Saharan Africa,Rwanda,Fruits,Online,H,08/06/2011,774570739,9/25/2011,1549,9.33,6.92,14452.17,10719.08,3733.09
Sub-Saharan Africa,Central African Republic,Personal Care,Online,L,11/06/2015,505673921,11/17/2015,9005,81.73,56.67,735978.65,510313.35,225665.3
Central America and the Caribbean,The Bahamas,Baby Food,Online,L,7/27/2012,459978091,09/12/2012,6594,255.28,159.42,1683316.32,1051215.48,632100.84
Middle East and North Africa,Morocco,Fruits,Online,C,7/27/2010,648469579,8/23/2010,5414,9.33,6.92,50512.62,37464.88,13047.74
Sub-Saharan Africa,Mauritius ,Vegetables,Offline,C,12/05/2015,252447211,12/21/2015,3595,154.06,90.93,553845.7,326893.35,226952.35
Europe,Netherlands,Beverages,Online,M,1/26/2013,773522317,03/04/2013,1298,47.45,31.79,61590.1,41263.42,20326.68
North America,United States of America,Baby Food,Online,M,01/01/2014,183618724,01/04/2014,5716,255.28,159.42,1459180.48,911244.72,547935.76
Europe,Portugal,Beverages,Online,M,8/20/2016,574972760,10/01/2016,6072,47.45,31.79,288116.4,193028.88,95087.52
Australia and Oceania,Australia,Meat,Online,C,03/04/2016,510133254,3/19/2016,8621,421.89,364.69,3637113.69,3143992.49,493121.2
Central America and the Caribbean,Antigua and Barbuda ,Cereal,Online,C,06/12/2016,871961534,6/15/2016,1650,205.7,117.11,339405,193231.5,146173.5
Europe,Greece,Cosmetics,Online,M,12/30/2010,813631427,1/21/2011,475,437.2,263.33,207670,125081.75,82588.25
Middle East and North Africa,Yemen,Cereal,Offline,M,2/22/2017,908629262,4/13/2017,2445,205.7,117.11,502936.5,286333.95,216602.55
Central America and the Caribbean,The Bahamas,Cereal,Offline,M,8/19/2011,900753867,8/24/2011,1941,205.7,117.11,399263.7,227310.51,171953.19
Europe,Macedonia,Fruits,Offline,C,2/14/2010,154116570,03/05/2010,5373,9.33,6.92,50130.09,37181.16,12948.93
Europe,Malta,Beverages,Offline,C,06/02/2010,803141200,06/11/2010,6184,47.45,31.79,293430.8,196589.36,96841.44
Asia,Kazakhstan,Snacks,Offline,H,5/21/2011,102564084,06/01/2011,9847,152.58,97.44,1502455.26,959491.68,542963.58
Asia,Uzbekistan,Cosmetics,Online,C,9/26/2016,777434051,11/08/2016,8867,437.2,263.33,3876652.4,2334947.11,1541705.29
Europe,Norway,Household,Online,C,02/09/2016,673112428,3/20/2016,7780,668.27,502.54,5199140.6,3909761.2,1289379.4
Asia,Thailand,Fruits,Offline,M,7/24/2011,405273044,8/18/2011,8155,9.33,6.92,76086.15,56432.6,19653.55
Middle East and North Africa,Israel,Meat,Online,M,10/16/2013,209902226,11/17/2013,3588,421.89,364.69,1513741.32,1308507.72,205233.6
Asia,Kyrgyzstan,Cereal,Offline,H,8/18/2015,393298804,9/24/2015,4711,205.7,117.11,969052.7,551705.21,417347.49
Asia,South Korea,Personal Care,Offline,H,12/21/2010,882074105,1/16/2011,4184,81.73,56.67,341958.32,237107.28,104851.04
Sub-Saharan Africa,South Sudan,Personal Care,Offline,L,9/16/2013,773151957,10/10/2013,1700,81.73,56.67,138941,96339,42602
Asia,Sri Lanka,Fruits,Online,L,1/30/2016,583768689,2/20/2016,8983,9.33,6.92,83811.39,62162.36,21649.03
Sub-Saharan Africa,Eritrea,Cereal,Online,M,03/05/2015,901473128,4/19/2015,4786,205.7,117.11,984480.2,560488.46,423991.74
Central America and the Caribbean,Saint Lucia,Cosmetics,Online,C,9/20/2016,134126603,10/23/2016,9897,437.2,263.33,4326968.4,2606177.01,1720791.39
Asia,Myanmar,Beverages,Online,H,2/26/2016,359902942,3/14/2016,2133,47.45,31.79,101210.85,67808.07,33402.78
Middle East and North Africa,Oman,Fruits,Online,L,7/17/2017,577288472,8/23/2017,1342,9.33,6.92,12520.86,9286.64,3234.22
Central America and the Caribbean,Dominica,Fruits,Online,M,8/31/2014,755082023,9/24/2014,4405,9.33,6.92,41098.65,30482.6,10616.05
Central America and the Caribbean,Jamaica,Clothes,Offline,L,07/04/2017,482394921,7/24/2017,232,109.28,35.84,25352.96,8314.88,17038.08
Middle East and North Africa,Azerbaijan,Household,Online,H,8/13/2010,318650996,8/22/2010,4766,668.27,502.54,3184974.82,2395105.64,789869.18
Sub-Saharan Africa,Zimbabwe,Clothes,Online,M,6/20/2017,443586575,7/26/2017,5980,109.28,35.84,653494.4,214323.2,439171.2
Australia and Oceania,Tuvalu,Snacks,Offline,L,5/21/2013,207250487,6/22/2013,8880,152.58,97.44,1354910.4,865267.2,489643.2
Europe,Kosovo,Vegetables,Offline,C,08/11/2012,380004060,9/26/2012,501,154.06,90.93,77184.06,45555.93,31628.13
Europe,Sweden,Baby Food,Offline,M,07/12/2011,902521121,7/23/2011,4911,255.28,159.42,1253680.08,782911.62,470768.46
Central America and the Caribbean,Guatemala,Cereal,Offline,H,2/24/2015,435787999,3/22/2015,8208,205.7,117.11,1688385.6,961238.88,727146.72
Europe,Hungary,Cosmetics,Offline,M,8/18/2010,411103522,9/15/2010,3523,437.2,263.33,1540255.6,927711.59,612544.01
Europe,Germany,Vegetables,Offline,M,6/22/2016,980079019,07/08/2016,6016,154.06,90.93,926824.96,547034.88,379790.08
Europe,United Kingdom,Cereal,Online,M,08/09/2010,564638316,09/06/2010,7880,205.7,117.11,1620916,922826.8,698089.2
Sub-Saharan Africa,Central African Republic,Vegetables,Online,L,06/12/2017,807017743,6/28/2017,3339,154.06,90.93,514406.34,303615.27,210791.07
Asia,Turkmenistan,Vegetables,Online,L,04/05/2013,719766128,4/24/2013,3647,154.06,90.93,561856.82,331621.71,230235.11
Australia and Oceania,Fiji,Beverages,Offline,M,3/29/2013,735744798,05/08/2013,2090,47.45,31.79,99170.5,66441.1,32729.4
Central America and the Caribbean,Jamaica,Cosmetics,Offline,C,9/18/2014,458127582,10/07/2014,8987,437.2,263.33,3929116.4,2366546.71,1562569.69
Central America and the Caribbean,Guatemala,Clothes,Offline,H,1/28/2016,910400807,02/10/2016,6685,109.28,35.84,730536.8,239590.4,490946.4
Sub-Saharan Africa,Burkina Faso,Personal Care,Offline,M,12/28/2012,486363303,01/09/2013,4564,81.73,56.67,373015.72,258641.88,114373.84
Europe,United Kingdom,Fruits,Offline,C,05/06/2017,800126397,5/30/2017,4036,9.33,6.92,37655.88,27929.12,9726.76
Middle East and North Africa,Morocco,Office Supplies,Online,L,7/29/2015,836113917,09/10/2015,3543,651.21,524.96,2307237.03,1859933.28,447303.75
Sub-Saharan Africa,Cote d'Ivoire,Personal Care,Offline,M,05/01/2010,999062192,5/26/2010,3559,81.73,56.67,290877.07,201688.53,89188.54
Europe,Luxembourg,Cosmetics,Offline,C,09/09/2016,864020049,9/26/2016,1588,437.2,263.33,694273.6,418168.04,276105.56
Europe,Vatican City,Personal Care,Offline,L,12/05/2012,526348817,01/02/2013,7166,81.73,56.67,585677.18,406097.22,179579.96
Sub-Saharan Africa,Central African Republic,Cosmetics,Online,M,6/20/2012,151722323,6/25/2012,6862,437.2,263.33,3000066.4,1806970.46,1193095.94
Europe,Romania,Baby Food,Offline,C,8/23/2014,426126897,09/01/2014,9273,255.28,159.42,2367211.44,1478301.66,888909.78
Sub-Saharan Africa,Ethiopia,Vegetables,Offline,C,1/27/2016,305861365,03/07/2016,30,154.06,90.93,4621.8,2727.9,1893.9
Europe,Georgia,Cosmetics,Offline,H,06/08/2014,167537057,6/16/2014,6793,437.2,263.33,2969899.6,1788800.69,1181098.91
Europe,Serbia,Meat,Online,L,04/07/2012,458077800,4/22/2012,4255,421.89,364.69,1795141.95,1551755.95,243386
Middle East and North Africa,Saudi Arabia,Fruits,Online,H,2/28/2013,344719922,3/25/2013,9140,9.33,6.92,85276.2,63248.8,22027.4
Asia,Myanmar,Fruits,Online,L,06/05/2010,865012252,7/14/2010,5203,9.33,6.92,48543.99,36004.76,12539.23
Europe,Luxembourg,Cosmetics,Online,C,7/29/2013,876816117,8/21/2013,8229,437.2,263.33,3597718.8,2166942.57,1430776.23
Australia and Oceania,Samoa ,Clothes,Online,M,04/02/2014,208305346,05/02/2014,1036,109.28,35.84,113214.08,37130.24,76083.84
Europe,Monaco,Personal Care,Online,L,9/29/2012,107966268,10/27/2012,8473,81.73,56.67,692498.29,480164.91,212333.38
Sub-Saharan Africa,Niger,Cosmetics,Offline,C,03/10/2014,994597709,04/01/2014,2419,437.2,263.33,1057586.8,636995.27,420591.53
Asia,Sri Lanka,Snacks,Offline,M,3/18/2017,207310998,4/17/2017,6786,152.58,97.44,1035407.88,661227.84,374180.04
Central America and the Caribbean,Dominica,Cosmetics,Offline,C,2/23/2010,555529963,03/03/2010,2516,437.2,263.33,1099995.2,662538.28,437456.92
Europe,San Marino,Cosmetics,Offline,H,09/07/2012,868990933,10/05/2012,2583,437.2,263.33,1129287.6,680181.39,449106.21
Europe,Liechtenstein,Fruits,Online,C,07/04/2011,947742736,8/20/2011,6991,9.33,6.92,65226.03,48377.72,16848.31
