Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Sub-Saharan Africa,Equatorial Guinea,Snacks,Online,H,9/22/2010,892298257,10/29/2010,9738,152.58,97.44,1485824.04,948870.72,536953.32
North America,Canada,Meat,Online,C,12/26/2011,635060679,1/18/2012,7422,421.89,364.69,3131267.58,2706729.18,424538.4
Australia and Oceania,Palau,Meat,Online,M,7/17/2015,248143231,08/01/2015,9951,421.89,364.69,4198227.39,3629030.19,569197.2
Europe,Albania,Cereal,Offline,L,10/21/2012,544094741,10/25/2012,8580,205.7,117.11,1764906,1004803.8,760102.2
Central America and the Caribbean,Cuba,Fruits,Offline,C,5/25/2011,155776536,07/07/2011,6594,9.33,6.92,61522.02,45630.48,15891.54
Europe,Latvia,Snacks,Offline,L,3/19/2016,486362445,04/09/2016,4310,152.58,97.44,657619.8,419966.4,237653.4
Asia,Turkmenistan,Household,Offline,L,07/03/2010,759338796,8/17/2010,4079,668.27,502.54,2725873.33,2049860.66,676012.67
Central America and the Caribbean,Cuba,Household,Online,C,8/27/2012,268504416,09/01/2012,5278,668.27,502.54,3527129.06,2652406.12,874722.94
Europe,Moldova ,Vegetables,Online,H,10/31/2011,627970635,11/09/2011,9321,154.06,90.93,1435993.26,847558.53,588434.73
Sub-Saharan Africa,Gabon,Office Supplies,Online,H,03/10/2017,822161281,03/11/2017,4648,651.21,524.96,3026824.08,2440014.08,586810
Europe,United Kingdom,Vegetables,Online,C,3/27/2016,355812680,05/04/2016,1734,154.06,90.93,267140.04,157672.62,109467.42
Asia,Mongolia,Personal Care,Online,L,6/21/2016,603973662,07/07/2016,8083,81.73,56.67,660623.59,458063.61,202559.98
Sub-Saharan Africa,Central African Republic,Meat,Offline,C,4/28/2011,762005555,06/12/2011,3232,421.89,364.69,1363548.48,1178678.08,184870.4
Asia,Bangladesh,Office Supplies,Online,C,3/16/2014,995582187,04/06/2014,3748,651.21,524.96,2440735.08,1967550.08,473185
Europe,Vatican City,Personal Care,Online,H,11/18/2016,190689885,11/22/2016,8229,81.73,56.67,672556.17,466337.43,206218.74
Middle East and North Africa,Israel,Baby Food,Offline,C,12/22/2015,903627479,02/07/2016,2306,255.28,159.42,588675.68,367622.52,221053.16
Sub-Saharan Africa,Madagascar,Snacks,Offline,H,9/24/2016,811006295,10/01/2016,3640,152.58,97.44,555391.2,354681.6,200709.6
Central America and the Caribbean,Antigua and Barbuda ,Cosmetics,Online,M,02/12/2014,359750163,3/22/2014,6923,437.2,263.33,3026735.6,1823033.59,1203702.01
Central America and the Caribbean,The Bahamas,Personal Care,Online,M,9/24/2011,517095410,9/26/2011,8878,81.73,56.67,725598.94,503116.26,222482.68
Europe,Austria,Fruits,Online,C,06/12/2010,520590865,6/14/2010,3261,9.33,6.92,30425.13,22566.12,7859.01
Asia,Tajikistan,Household,Offline,L,3/15/2012,128097856,3/18/2012,5857,668.27,502.54,3914057.39,2943376.78,970680.61
Sub-Saharan Africa,Mauritania,Household,Online,L,3/23/2016,967790210,04/02/2016,9484,668.27,502.54,6337872.68,4766089.36,1571783.32
Asia,India,Clothes,Offline,L,3/22/2015,688154256,4/29/2015,8991,109.28,35.84,982536.48,322237.44,660299.04
Sub-Saharan Africa,Malawi,Office Supplies,Offline,L,4/30/2014,607988822,06/12/2014,6258,651.21,524.96,4075272.18,3285199.68,790072.5
Asia,Mongolia,Cosmetics,Offline,C,03/04/2012,766405236,4/16/2012,5195,437.2,263.33,2271254,1367999.35,903254.65
Middle East and North Africa,Israel,Vegetables,Offline,L,3/28/2012,372827327,5/13/2012,6746,154.06,90.93,1039288.76,613413.78,425874.98
Europe,Estonia,Cereal,Online,C,6/30/2011,956991422,7/20/2011,3883,205.7,117.11,798733.1,454738.13,343994.97
Asia,Uzbekistan,Snacks,Online,C,10/06/2011,518946349,10/31/2011,6612,152.58,97.44,1008858.96,644273.28,364585.68
Asia,Myanmar,Meat,Online,C,12/07/2015,279053437,01/08/2016,6968,421.89,364.69,2939729.52,2541159.92,398569.6
Asia,Maldives,Fruits,Online,H,08/05/2016,627986514,08/06/2016,4020,9.33,6.92,37506.6,27818.4,9688.2
Sub-Saharan Africa,Swaziland,Baby Food,Offline,H,12/26/2014,676731908,12/31/2014,8865,255.28,159.42,2263057.2,1413258.3,849798.9
Sub-Saharan Africa,Cameroon,Household,Offline,C,03/09/2017,506588447,3/15/2017,9634,668.27,502.54,6438113.18,4841470.36,1596642.82
North America,Mexico,Beverages,Offline,M,3/13/2015,719167459,04/11/2015,6487,47.45,31.79,307808.15,206221.73,101586.42
Sub-Saharan Africa,Tanzania,Clothes,Offline,M,06/10/2013,186392772,7/16/2013,6618,109.28,35.84,723215.04,237189.12,486025.92
Asia,Nepal,Personal Care,Online,L,06/01/2017,100500714,06/04/2017,9250,81.73,56.67,756002.5,524197.5,231805
Sub-Saharan Africa,South Africa,Cereal,Online,C,9/28/2014,824040114,11/13/2014,637,205.7,117.11,131030.9,74599.07,56431.83
Sub-Saharan Africa,Sao Tome and Principe,Household,Online,M,10/29/2016,539872300,12/10/2016,9066,668.27,502.54,6058535.82,4556027.64,1502508.18
Asia,Kazakhstan,Baby Food,Offline,L,3/18/2017,201171100,3/24/2017,9854,255.28,159.42,2515529.12,1570924.68,944604.44
Europe,Greece,Cereal,Offline,M,07/02/2010,381422841,7/22/2010,350,205.7,117.11,71995,40988.5,31006.5
Asia,Nepal,Office Supplies,Offline,M,4/18/2011,824426352,4/18/2011,4933,651.21,524.96,3212418.93,2589627.68,622791.25
Europe,Malta,Baby Food,Online,H,7/17/2012,894292962,8/14/2012,16,255.28,159.42,4084.48,2550.72,1533.76
Australia and Oceania,Kiribati,Cosmetics,Offline,M,1/18/2012,925446498,02/09/2012,9039,437.2,263.33,3951850.8,2380239.87,1571610.93
Asia,Nepal,Clothes,Online,M,3/30/2016,872623288,4/14/2016,7477,109.28,35.84,817086.56,267975.68,549110.88
Sub-Saharan Africa,Gabon,Clothes,Online,C,9/15/2013,760872161,10/14/2013,7836,109.28,35.84,856318.08,280842.24,575475.84
Sub-Saharan Africa,Benin,Cereal,Online,L,10/13/2016,235554444,11/28/2016,4649,205.7,117.11,956299.3,544444.39,411854.91
Australia and Oceania,Papua New Guinea,Meat,Offline,M,5/22/2012,812343966,07/01/2012,9487,421.89,364.69,4002470.43,3459814.03,542656.4
Sub-Saharan Africa,Cape Verde,Clothes,Offline,M,3/24/2011,927227056,05/09/2011,5946,109.28,35.84,649778.88,213104.64,436674.24
Middle East and North Africa,United Arab Emirates,Office Supplies,Offline,H,09/10/2013,886502540,10/18/2013,4656,651.21,524.96,3032033.76,2444213.76,587820
Australia and Oceania,Solomon Islands,Cereal,Offline,C,09/08/2013,616781747,09/10/2013,8280,205.7,117.11,1703196,969670.8,733525.2
Central America and the Caribbean,Antigua and Barbuda ,Vegetables,Online,C,07/11/2017,114988505,7/28/2017,6509,154.06,90.93,1002776.54,591863.37,410913.17
Central America and the Caribbean,Costa Rica,Vegetables,Offline,C,6/13/2017,798359143,07/01/2017,1067,154.06,90.93,164382.02,97022.31,67359.71
Asia,China,Personal Care,Offline,M,7/19/2010,554442489,8/23/2010,708,81.73,56.67,57864.84,40122.36,17742.48
Sub-Saharan Africa,Guinea-Bissau,Vegetables,Offline,C,2/13/2010,491099870,2/19/2010,6220,154.06,90.93,958253.2,565584.6,392668.6
Asia,Nepal,Household,Offline,M,08/08/2011,886505115,8/19/2011,5418,668.27,502.54,3620686.86,2722761.72,897925.14
Asia,Uzbekistan,Clothes,Offline,M,6/28/2011,739144551,08/10/2011,8153,109.28,35.84,890959.84,292203.52,598756.32
Europe,Netherlands,Meat,Offline,L,2/17/2011,917817008,3/18/2011,1303,421.89,364.69,549722.67,475191.07,74531.6
Europe,Portugal,Beverages,Online,L,12/11/2012,111633813,12/26/2012,3781,47.45,31.79,179408.45,120197.99,59210.46
Asia,Bangladesh,Beverages,Offline,C,8/15/2016,680018794,9/16/2016,1528,47.45,31.79,72503.6,48575.12,23928.48
Sub-Saharan Africa,Liberia,Cosmetics,Offline,M,05/08/2015,102708280,06/02/2015,2517,437.2,263.33,1100432.4,662801.61,437630.79
Australia and Oceania,Kiribati,Office Supplies,Online,L,9/25/2014,429751098,10/23/2014,1755,651.21,524.96,1142873.55,921304.8,221568.75
Europe,Monaco,Fruits,Online,M,11/17/2013,631508576,12/24/2013,6276,9.33,6.92,58555.08,43429.92,15125.16
Sub-Saharan Africa,Burkina Faso,Fruits,Offline,M,9/25/2016,648654544,10/31/2016,149,9.33,6.92,1390.17,1031.08,359.09
Australia and Oceania,Marshall Islands,Snacks,Online,L,03/05/2013,942175328,3/30/2013,9472,152.58,97.44,1445237.76,922951.68,522286.08
Sub-Saharan Africa,Togo,Office Supplies,Offline,L,1/26/2013,243369758,03/06/2013,7374,651.21,524.96,4802022.54,3871055.04,930967.5
Asia,Sri Lanka,Vegetables,Offline,C,3/17/2012,503849160,4/14/2012,9018,154.06,90.93,1389313.08,820006.74,569306.34
Europe,Vatican City,Snacks,Online,C,3/25/2011,145537364,4/25/2011,6595,152.58,97.44,1006265.1,642616.8,363648.3
Australia and Oceania,Tuvalu,Beverages,Online,M,11/01/2011,810670697,12/20/2011,4329,47.45,31.79,205411.05,137618.91,67792.14
Sub-Saharan Africa,Eritrea,Snacks,Offline,C,01/04/2013,611797988,1/23/2013,3475,152.58,97.44,530215.5,338604,191611.5
Sub-Saharan Africa,Tanzania,Meat,Offline,H,10/20/2014,881780564,12/08/2014,7319,421.89,364.69,3087812.91,2669166.11,418646.8
Australia and Oceania,New Zealand,Beverages,Offline,H,7/16/2014,323792254,08/10/2014,6178,47.45,31.79,293146.1,196398.62,96747.48
Europe,Georgia,Clothes,Offline,M,08/12/2010,861319386,8/15/2010,2402,109.28,35.84,262490.56,86087.68,176402.88
Sub-Saharan Africa,Sierra Leone,Beverages,Offline,C,11/02/2013,888160789,11/30/2013,5369,47.45,31.79,254759.05,170680.51,84078.54
Middle East and North Africa,Israel,Baby Food,Offline,L,5/17/2013,218427789,5/21/2013,6491,255.28,159.42,1657022.48,1034795.22,622227.26
Europe,Italy,Household,Offline,C,10/24/2010,536544215,11/18/2010,4211,668.27,502.54,2814084.97,2116195.94,697889.03
Europe,Moldova ,Office Supplies,Online,H,5/16/2016,447246396,07/05/2016,9002,651.21,524.96,5862192.42,4725689.92,1136502.5
Sub-Saharan Africa,Cameroon,Clothes,Offline,H,11/04/2014,425583159,11/27/2014,8369,109.28,35.84,914564.32,299944.96,614619.36
Europe,Latvia,Beverages,Offline,C,10/15/2014,566915833,10/18/2014,1848,47.45,31.79,87687.6,58747.92,28939.68
Middle East and North Africa,Lebanon,Office Supplies,Offline,M,6/25/2014,136918246,08/05/2014,6007,651.21,524.96,3911818.47,3153434.72,758383.75
Central America and the Caribbean,Nicaragua,Cosmetics,Online,H,04/06/2013,721576726,5/19/2013,9443,437.2,263.33,4128479.6,2486625.19,1641854.41
Central America and the Caribbean,Grenada,Household,Offline,M,4/27/2015,377190101,05/07/2015,7788,668.27,502.54,5204486.76,3913781.52,1290705.24
