Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Europe,Armenia,Snacks,Offline,H,03/10/2014,967637431,04/10/2014,4274,152.58,97.44,652126.92,416458.56,235668.36
Europe,Hungary,Cereal,Online,H,12/24/2016,627961194,12/27/2016,6527,205.7,117.11,1342603.9,764376.97,578226.93
Europe,Switzerland,Office Supplies,Offline,H,02/09/2010,373497664,03/02/2010,5114,651.21,524.96,3330287.94,2684645.44,645642.5
Central America and the Caribbean,Cuba,Cereal,Online,H,06/11/2014,412108170,07/07/2014,820,205.7,117.11,168674,96030.2,72643.8
Sub-Saharan Africa,Nigeria,Vegetables,Offline,H,04/10/2010,121966540,5/26/2010,1464,154.06,90.93,225543.84,133121.52,92422.32
Europe,Norway,Baby Food,Online,C,10/25/2016,301559102,11/16/2016,6894,255.28,159.42,1759900.32,1099041.48,660858.84
Australia and Oceania,Federated States of Micronesia,Office Supplies,Online,C,9/14/2012,919684684,10/19/2012,3990,651.21,524.96,2598327.9,2094590.4,503737.5
Sub-Saharan Africa,Kenya,Fruits,Offline,C,6/30/2015,665454614,7/29/2015,1663,9.33,6.92,15515.79,11507.96,4007.83
Sub-Saharan Africa,Ghana,Personal Care,Online,H,4/22/2017,998292720,5/28/2017,5855,81.73,56.67,478529.15,331802.85,146726.3
Central America and the Caribbean,Honduras,Baby Food,Online,C,05/01/2011,297935330,6/20/2011,4540,255.28,159.42,1158971.2,723766.8,435204.4
Europe,Poland,Vegetables,Online,L,9/29/2010,614431273,10/02/2010,2723,154.06,90.93,419505.38,247602.39,171902.99
Middle East and North Africa,Yemen,Cereal,Offline,L,8/26/2014,918141877,10/10/2014,7439,205.7,117.11,1530202.3,871181.29,659021.01
Europe,Norway,Beverages,Offline,M,11/10/2011,249740970,11/18/2011,2758,47.45,31.79,130867.1,87676.82,43190.28
Europe,Armenia,Cosmetics,Offline,M,12/15/2014,870214879,1/27/2015,4776,437.2,263.33,2088067.2,1257664.08,830403.12
Europe,Monaco,Office Supplies,Offline,H,02/04/2011,610862433,03/10/2011,6624,651.21,524.96,4313615.04,3477335.04,836280
Europe,Portugal,Clothes,Online,H,3/18/2011,523294961,4/18/2011,3463,109.28,35.84,378436.64,124113.92,254322.72
Europe,Cyprus,Personal Care,Offline,M,12/09/2015,829436290,01/01/2016,7485,81.73,56.67,611749.05,424174.95,187574.1
Sub-Saharan Africa,Sao Tome and Principe,Snacks,Online,H,11/03/2011,471522748,11/14/2011,2914,152.58,97.44,444618.12,283940.16,160677.96
Europe,Austria,Beverages,Online,C,1/16/2013,262103164,2/19/2013,1006,47.45,31.79,47734.7,31980.74,15753.96
Sub-Saharan Africa,The Gambia,Meat,Offline,L,01/10/2012,634038865,2/25/2012,5045,421.89,364.69,2128435.05,1839861.05,288574
Sub-Saharan Africa,Guinea,Household,Online,M,09/08/2013,290503680,10/15/2013,5349,668.27,502.54,3574576.23,2688086.46,886489.77
Sub-Saharan Africa,Cote d'Ivoire,Cosmetics,Offline,H,5/31/2016,254983937,06/11/2016,4268,437.2,263.33,1865969.6,1123892.44,742077.16
Europe,Monaco,Beverages,Online,L,11/19/2015,721278464,12/01/2015,1181,47.45,31.79,56038.45,37543.99,18494.46
Central America and the Caribbean,Barbados,Meat,Offline,H,5/25/2016,603498589,07/11/2016,7499,421.89,364.69,3163753.11,2734810.31,428942.8
Middle East and North Africa,Libya,Meat,Offline,M,12/21/2011,686068141,12/27/2011,1664,421.89,364.69,702024.96,606844.16,95180.8
Europe,Cyprus,Office Supplies,Offline,C,10/29/2012,473723447,10/30/2012,4150,651.21,524.96,2702521.5,2178584,523937.5
Middle East and North Africa,Yemen,Snacks,Online,M,4/30/2011,441513335,5/26/2011,2462,152.58,97.44,375651.96,239897.28,135754.68
Europe,Belarus,Baby Food,Online,M,1/14/2016,684799134,2/24/2016,6136,255.28,159.42,1566398.08,978201.12,588196.96
Asia,Japan,Fruits,Offline,L,1/29/2010,469254672,03/12/2010,1740,9.33,6.92,16234.2,12040.8,4193.4
Asia,Indonesia,Clothes,Online,C,07/08/2015,480866277,8/17/2015,7872,109.28,35.84,860252.16,282132.48,578119.68
Middle East and North Africa,Kuwait,Snacks,Online,H,10/25/2013,575932776,11/28/2013,162,152.58,97.44,24717.96,15785.28,8932.68
Europe,Finland,Fruits,Online,C,3/26/2010,231065499,05/02/2010,6271,9.33,6.92,58508.43,43395.32,15113.11
Sub-Saharan Africa,Botswana,Cosmetics,Offline,C,11/16/2014,793188273,01/04/2015,891,437.2,263.33,389545.2,234627.03,154918.17
Europe,Andorra,Meat,Online,L,03/11/2016,529537427,4/13/2016,747,421.89,364.69,315151.83,272423.43,42728.4
Central America and the Caribbean,Panama,Baby Food,Offline,H,1/23/2015,477661788,03/07/2015,9593,255.28,159.42,2448901.04,1529316.06,919584.98
Asia,Thailand,Office Supplies,Online,H,06/04/2013,395422685,7/16/2013,3214,651.21,524.96,2092988.94,1687221.44,405767.5
Europe,Ukraine,Meat,Offline,M,07/03/2010,110993945,08/08/2010,4430,421.89,364.69,1868972.7,1615576.7,253396
Europe,Norway,Household,Online,L,2/24/2014,872861897,04/05/2014,8087,668.27,502.54,5404299.49,4064040.98,1340258.51
Australia and Oceania,Solomon Islands,Household,Offline,M,05/11/2014,399825370,5/21/2014,6067,668.27,502.54,4054394.09,3048910.18,1005483.91
Asia,Kazakhstan,Clothes,Offline,L,4/30/2017,530995690,5/15/2017,2280,109.28,35.84,249158.4,81715.2,167443.2
Australia and Oceania,Papua New Guinea,Office Supplies,Offline,H,5/25/2011,475796687,06/04/2011,7668,651.21,524.96,4993478.28,4025393.28,968085
Australia and Oceania,Palau,Clothes,Online,M,04/01/2016,863964688,4/19/2016,5205,109.28,35.84,568802.4,186547.2,382255.2
Central America and the Caribbean,Saint Lucia,Cereal,Online,L,12/29/2010,595548522,02/12/2011,4897,205.7,117.11,1007312.9,573487.67,433825.23
Europe,Switzerland,Meat,Online,H,8/30/2013,890909516,09/12/2013,8779,421.89,364.69,3703772.31,3201613.51,502158.8
Europe,Montenegro,Cereal,Offline,C,11/06/2016,340721499,12/08/2016,5918,205.7,117.11,1217332.6,693056.98,524275.62
Middle East and North Africa,Pakistan,Household,Online,L,3/18/2014,755970799,04/12/2014,7414,668.27,502.54,4954553.78,3725831.56,1228722.22
Asia,India,Office Supplies,Online,M,11/01/2011,417956244,11/05/2011,1396,651.21,524.96,909089.16,732844.16,176245
Australia and Oceania,Australia,Snacks,Online,L,11/10/2016,828289163,12/24/2016,8024,152.58,97.44,1224301.92,781858.56,442443.36
Europe,Finland,Clothes,Online,H,01/01/2011,858893382,01/07/2011,4493,109.28,35.84,490995.04,161029.12,329965.92
Central America and the Caribbean,Saint Kitts and Nevis ,Beverages,Offline,L,11/23/2014,802005231,12/12/2014,25,47.45,31.79,1186.25,794.75,391.5
North America,United States of America,Snacks,Online,H,2/29/2016,120173537,4/15/2016,875,152.58,97.44,133507.5,85260,48247.5
Sub-Saharan Africa,Cameroon,Beverages,Online,M,1/25/2011,596259629,02/09/2011,5329,47.45,31.79,252861.05,169408.91,83452.14
Asia,Malaysia,Clothes,Online,M,11/13/2015,483437335,12/26/2015,8705,109.28,35.84,951282.4,311987.2,639295.2
Central America and the Caribbean,Haiti,Meat,Offline,H,01/08/2010,355192983,1/15/2010,8352,421.89,364.69,3523625.28,3045890.88,477734.4
Central America and the Caribbean,El Salvador,Personal Care,Offline,M,9/15/2015,855325400,10/13/2015,8648,81.73,56.67,706801.04,490082.16,216718.88
Middle East and North Africa,Oman,Cereal,Offline,M,9/20/2010,447945916,10/26/2010,6006,205.7,117.11,1235434.2,703362.66,532071.54
Asia,Kazakhstan,Cosmetics,Online,H,08/02/2015,367478358,9/19/2015,3867,437.2,263.33,1690652.4,1018297.11,672355.29
North America,United States of America,Snacks,Offline,L,01/08/2014,568659055,2/26/2014,7706,152.58,97.44,1175781.48,750872.64,424908.84
Central America and the Caribbean,Dominican Republic,Baby Food,Online,C,4/26/2017,176536834,05/04/2017,27,255.28,159.42,6892.56,4304.34,2588.22
Sub-Saharan Africa,Zimbabwe,Meat,Offline,L,02/08/2015,636473023,2/20/2015,5366,421.89,364.69,2263861.74,1956926.54,306935.2
Sub-Saharan Africa,Angola,Vegetables,Online,H,01/08/2017,764141452,02/07/2017,5291,154.06,90.93,815131.46,481110.63,334020.83
Sub-Saharan Africa,Seychelles ,Beverages,Offline,L,1/16/2011,795528447,1/16/2011,3401,47.45,31.79,161377.45,108117.79,53259.66
Australia and Oceania,Fiji,Cosmetics,Offline,L,9/20/2012,136932837,11/05/2012,324,437.2,263.33,141652.8,85318.92,56333.88
Middle East and North Africa,Israel,Office Supplies,Offline,C,12/12/2015,514965951,12/14/2015,8723,651.21,524.96,5680504.83,4579226.08,1101278.75
Europe,Czech Republic,Vegetables,Online,L,11/23/2011,126551616,01/10/2012,8290,154.06,90.93,1277157.4,753809.7,523347.7
Australia and Oceania,Federated States of Micronesia,Cosmetics,Online,M,07/10/2015,388926160,7/30/2015,748,437.2,263.33,327025.6,196970.84,130054.76
Asia,China,Vegetables,Online,C,05/07/2016,989638411,6/22/2016,4853,154.06,90.93,747653.18,441283.29,306369.89
Europe,Montenegro,Baby Food,Online,L,07/11/2012,336549699,7/26/2012,1390,255.28,159.42,354839.2,221593.8,133245.4
Europe,Norway,Meat,Online,M,8/20/2014,507833850,8/27/2014,8176,421.89,364.69,3449372.64,2981705.44,467667.2
Middle East and North Africa,Oman,Household,Offline,C,08/08/2011,501977193,8/23/2011,5061,668.27,502.54,3382114.47,2543354.94,838759.53
Europe,Andorra,Clothes,Online,L,05/06/2012,287778556,5/23/2012,8925,109.28,35.84,975324,319872,655452
