Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Middle East and North Africa,Egypt,Personal Care,Offline,H,07/10/2011,738712823,8/20/2011,395,81.73,56.67,32283.35,22384.65,9898.7
Europe,Moldova ,Meat,Online,C,5/28/2016,201653468,06/01/2016,2597,421.89,364.69,1095648.33,947099.93,148548.4
Asia,Turkmenistan,Cosmetics,Offline,M,12/24/2014,804054868,01/06/2015,6558,437.2,263.33,2867157.6,1726918.14,1140239.46
Central America and the Caribbean,Saint Kitts and Nevis ,Fruits,Online,L,9/28/2014,320965850,10/11/2014,9782,9.33,6.92,91266.06,67691.44,23574.62
Middle East and North Africa,Jordan,Baby Food,Offline,L,09/09/2016,647747743,9/23/2016,1806,255.28,159.42,461035.68,287912.52,173123.16
Europe,Moldova ,Clothes,Offline,M,07/12/2011,150074374,7/23/2011,9197,109.28,35.84,1005048.16,329620.48,675427.68
Sub-Saharan Africa,Swaziland,Household,Offline,H,9/24/2013,413932073,10/12/2013,554,668.27,502.54,370221.58,278407.16,91814.42
Europe,Slovakia,Beverages,Offline,C,05/07/2012,395619666,06/07/2012,1506,47.45,31.79,71459.7,47875.74,23583.96
Asia,Indonesia,Personal Care,Online,L,8/20/2012,471748483,09/02/2012,9714,81.73,56.67,793925.22,550492.38,243432.84
Sub-Saharan Africa,Djibouti,Household,Offline,L,2/13/2017,189242351,03/01/2017,9872,668.27,502.54,6597161.44,4961074.88,1636086.56
Sub-Saharan Africa,Botswana,Beverages,Offline,H,04/05/2014,515337598,04/07/2014,8702,47.45,31.79,412909.9,276636.58,136273.32
Europe,Finland,Office Supplies,Offline,M,07/02/2012,687583053,7/27/2012,9960,651.21,524.96,6486051.6,5228601.6,1257450
Asia,Sri Lanka,Household,Offline,H,10/14/2013,463840043,12/01/2013,9431,668.27,502.54,6302454.37,4739454.74,1562999.63
Sub-Saharan Africa,Eritrea,Meat,Online,L,05/02/2017,572282397,5/28/2017,9934,421.89,364.69,4191055.26,3622830.46,568224.8
Sub-Saharan Africa,Tanzania,Vegetables,Offline,H,11/09/2015,461396443,12/05/2015,6316,154.06,90.93,973042.96,574313.88,398729.08
Central America and the Caribbean,Guatemala,Snacks,Offline,C,6/28/2014,549981009,6/30/2014,457,152.58,97.44,69729.06,44530.08,25198.98
Sub-Saharan Africa,Mozambique,Vegetables,Offline,H,11/11/2011,877147424,12/05/2011,6270,154.06,90.93,965956.2,570131.1,395825.1
Sub-Saharan Africa,Seychelles ,Vegetables,Offline,H,6/15/2011,652319514,08/03/2011,4695,154.06,90.93,723311.7,426916.35,296395.35
Australia and Oceania,Federated States of Micronesia,Beverages,Online,H,3/27/2010,505233609,05/11/2010,8707,47.45,31.79,413147.15,276795.53,136351.62
Sub-Saharan Africa,Cameroon,Meat,Online,C,01/12/2010,235938537,02/03/2010,8311,421.89,364.69,3506327.79,3030938.59,475389.2
Central America and the Caribbean,Costa Rica,Baby Food,Online,L,9/23/2013,164795625,9/23/2013,5542,255.28,159.42,1414761.76,883505.64,531256.12
Europe,Sweden,Personal Care,Online,L,12/01/2013,682478702,01/12/2014,9469,81.73,56.67,773901.37,536608.23,237293.14
Middle East and North Africa,Turkey,Cereal,Offline,M,11/02/2011,899974095,11/20/2011,1189,205.7,117.11,244577.3,139243.79,105333.51
Australia and Oceania,Tuvalu,Personal Care,Offline,C,7/24/2013,898580634,09/04/2013,8833,81.73,56.67,721921.09,500566.11,221354.98
Sub-Saharan Africa,Kenya,Household,Offline,C,02/05/2011,379909646,3/13/2011,2562,668.27,502.54,1712107.74,1287507.48,424600.26
Asia,Malaysia,Fruits,Online,L,06/11/2016,915884959,6/25/2016,9567,9.33,6.92,89260.11,66203.64,23056.47
Middle East and North Africa,Morocco,Beverages,Online,L,5/16/2012,998742902,5/19/2012,9074,47.45,31.79,430561.3,288462.46,142098.84
Australia and Oceania,East Timor,Fruits,Online,M,10/18/2016,991032302,11/05/2016,7336,9.33,6.92,68444.88,50765.12,17679.76
Sub-Saharan Africa,Rwanda,Household,Online,L,11/02/2010,875614488,12/08/2010,2640,668.27,502.54,1764232.8,1326705.6,437527.2
Australia and Oceania,Samoa ,Clothes,Online,L,9/30/2010,705663287,10/23/2010,303,109.28,35.84,33111.84,10859.52,22252.32
Middle East and North Africa,Qatar,Household,Offline,H,2/19/2011,154665029,2/27/2011,7674,668.27,502.54,5128303.98,3856491.96,1271812.02
Sub-Saharan Africa,Tanzania,Snacks,Online,C,6/16/2011,766418540,6/26/2011,9132,152.58,97.44,1393360.56,889822.08,503538.48
Middle East and North Africa,Bahrain,Fruits,Offline,H,3/26/2012,105035150,04/04/2012,1090,9.33,6.92,10169.7,7542.8,2626.9
Central America and the Caribbean,Haiti,Cosmetics,Offline,H,04/07/2011,304938685,05/03/2011,6988,437.2,263.33,3055153.6,1840150.04,1215003.56
Sub-Saharan Africa,Comoros,Personal Care,Offline,L,12/27/2014,420865476,02/06/2015,2302,81.73,56.67,188142.46,130454.34,57688.12
Europe,Bosnia and Herzegovina,Office Supplies,Online,C,12/23/2011,477864348,1/18/2012,9535,651.21,524.96,6209287.35,5005493.6,1203793.75
Middle East and North Africa,Algeria,Meat,Offline,M,7/31/2014,121296632,8/15/2014,3224,421.89,364.69,1360173.36,1175760.56,184412.8
Europe,Latvia,Snacks,Offline,L,4/15/2017,866836154,5/16/2017,4936,152.58,97.44,753134.88,480963.84,272171.04
Asia,Kyrgyzstan,Snacks,Online,L,8/25/2015,250469243,09/02/2015,8270,152.58,97.44,1261836.6,805828.8,456007.8
Central America and the Caribbean,Barbados,Vegetables,Online,H,1/26/2010,378494727,2/17/2010,3856,154.06,90.93,594055.36,350626.08,243429.28
Middle East and North Africa,Oman,Snacks,Offline,M,03/01/2017,277523934,03/10/2017,4354,152.58,97.44,664333.32,424253.76,240079.56
Sub-Saharan Africa,Djibouti,Snacks,Offline,H,12/15/2012,844480693,1/30/2013,9458,152.58,97.44,1443101.64,921587.52,521514.12
Sub-Saharan Africa,Cameroon,Household,Offline,L,5/28/2012,796601331,6/16/2012,891,668.27,502.54,595428.57,447763.14,147665.43
Asia,Maldives,Clothes,Online,H,08/08/2012,721434676,8/15/2012,7407,109.28,35.84,809436.96,265466.88,543970.08
Sub-Saharan Africa,Ghana,Fruits,Offline,H,9/14/2011,826842057,9/14/2011,9794,9.33,6.92,91378.02,67774.48,23603.54
Asia,China,Meat,Online,M,9/16/2012,490997302,10/14/2012,5868,421.89,364.69,2475650.52,2140000.92,335649.6
Asia,Bangladesh,Vegetables,Offline,H,2/15/2012,512386739,3/16/2012,5477,154.06,90.93,843786.62,498023.61,345763.01
Middle East and North Africa,Tunisia ,Beverages,Offline,C,4/18/2011,859809195,5/27/2011,5503,47.45,31.79,261117.35,174940.37,86176.98
Middle East and North Africa,Kuwait,Cosmetics,Online,L,8/19/2012,222376000,10/05/2012,4855,437.2,263.33,2122606,1278467.15,844138.85
Sub-Saharan Africa,Burkina Faso,Baby Food,Online,L,11/03/2015,959510982,12/09/2015,9477,255.28,159.42,2419288.56,1510823.34,908465.22
Europe,Lithuania,Baby Food,Online,L,02/03/2014,550950467,02/03/2014,7341,255.28,159.42,1874010.48,1170302.22,703708.26
Europe,Slovakia,Cereal,Online,L,01/01/2013,146743285,1/26/2013,3454,205.7,117.11,710487.8,404497.94,305989.86
Australia and Oceania,East Timor,Household,Offline,H,09/04/2011,517250764,09/09/2011,4850,668.27,502.54,3241109.5,2437319,803790.5
Asia,Singapore,Meat,Offline,C,1/21/2014,703146731,2/17/2014,5598,421.89,364.69,2361740.22,2041534.62,320205.6
Europe,Bosnia and Herzegovina,Beverages,Online,C,01/10/2010,265417516,2/17/2010,1796,47.45,31.79,85220.2,57094.84,28125.36
Middle East and North Africa,Lebanon,Vegetables,Offline,L,01/08/2017,635361945,1/31/2017,6574,154.06,90.93,1012790.44,597773.82,415016.62
Europe,France,Baby Food,Offline,M,09/08/2015,164591348,10/13/2015,5092,255.28,159.42,1299885.76,811766.64,488119.12
Sub-Saharan Africa,Chad,Vegetables,Online,C,3/26/2014,875029551,04/04/2014,9544,154.06,90.93,1470348.64,867835.92,602512.72
Asia,Sri Lanka,Fruits,Online,H,5/13/2014,808912885,07/01/2014,4153,9.33,6.92,38747.49,28738.76,10008.73
Sub-Saharan Africa,Liberia,Baby Food,Online,M,1/24/2015,778790175,03/07/2015,174,255.28,159.42,44418.72,27739.08,16679.64
Sub-Saharan Africa,Sudan,Meat,Offline,M,5/20/2016,317522752,07/01/2016,893,421.89,364.69,376747.77,325668.17,51079.6
Sub-Saharan Africa,Swaziland,Household,Online,H,8/26/2015,828284442,10/06/2015,6628,668.27,502.54,4429293.56,3330835.12,1098458.44
Middle East and North Africa,Oman,Vegetables,Offline,H,04/01/2011,634561574,5/13/2011,9726,154.06,90.93,1498387.56,884385.18,614002.38
Sub-Saharan Africa,Botswana,Vegetables,Online,H,12/31/2013,830152976,02/07/2014,9568,154.06,90.93,1474046.08,870018.24,604027.84
Australia and Oceania,East Timor,Cosmetics,Offline,L,1/23/2013,329169976,2/28/2013,7566,437.2,263.33,3307855.2,1992354.78,1315500.42
Asia,Kyrgyzstan,Household,Online,M,01/11/2010,816036403,02/09/2010,2161,668.27,502.54,1444131.47,1085988.94,358142.53
Asia,Kazakhstan,Fruits,Offline,M,02/12/2015,895488584,03/09/2015,3826,9.33,6.92,35696.58,26475.92,9220.66
Middle East and North Africa,Somalia,Office Supplies,Offline,H,02/10/2013,142575347,03/02/2013,68,651.21,524.96,44282.28,35697.28,8585
