Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Middle East and North Africa,Tunisia ,Clothes,Offline,H,04/06/2016,939926135,4/23/2016,3885,109.28,35.84,424552.8,139238.4,285314.4
Asia,Thailand,Fruits,Online,L,7/24/2014,459460103,7/27/2014,3310,9.33,6.92,30882.3,22905.2,7977.1
Europe,Moldova ,Cereal,Offline,C,01/04/2010,333152091,2/14/2010,5962,205.7,117.11,1226383.4,698209.82,528173.58
Central America and the Caribbean,Dominican Republic,Beverages,Online,H,08/07/2012,150113427,8/30/2012,754,47.45,31.79,35777.3,23969.66,11807.64
Europe,Montenegro,Snacks,Online,H,6/14/2014,469767940,7/15/2014,3627,152.58,97.44,553407.66,353414.88,199992.78
Sub-Saharan Africa,Cape Verde,Office Supplies,Online,C,4/27/2016,571851956,05/08/2016,2557,651.21,524.96,1665143.97,1342322.72,322821.25
Europe,Poland,Personal Care,Offline,L,3/30/2016,706414306,5/15/2016,2546,81.73,56.67,208084.58,144281.82,63802.76
Sub-Saharan Africa,Cote d'Ivoire,Household,Online,M,4/29/2013,743816316,5/31/2013,632,668.27,502.54,422346.64,317605.28,104741.36
Sub-Saharan Africa,Togo,Meat,Online,H,07/08/2011,624731814,07/12/2011,882,421.89,364.69,372106.98,321656.58,50450.4
Middle East and North Africa,Tunisia ,Vegetables,Offline,H,11/01/2015,810147130,11/11/2015,9394,154.06,90.93,1447239.64,854196.42,593043.22
Europe,Norway,Household,Online,L,06/06/2013,931361091,7/14/2013,9298,668.27,502.54,6213574.46,4672616.92,1540957.54
Asia,Laos,Clothes,Offline,H,3/28/2015,239985024,05/03/2015,5757,109.28,35.84,629124.96,206330.88,422794.08
Asia,Japan,Beverages,Offline,C,4/28/2014,757942759,06/10/2014,961,47.45,31.79,45599.45,30550.19,15049.26
Middle East and North Africa,Morocco,Cosmetics,Offline,M,5/23/2012,527470624,06/01/2012,9134,437.2,263.33,3993384.8,2405256.22,1588128.58
Sub-Saharan Africa,Namibia,Clothes,Online,M,01/01/2016,361117446,1/26/2016,1532,109.28,35.84,167416.96,54906.88,112510.08
Asia,Bhutan,Office Supplies,Online,H,1/19/2010,691744554,03/04/2010,1440,651.21,524.96,937742.4,755942.4,181800
Middle East and North Africa,Turkey,Vegetables,Online,H,08/03/2014,222525775,08/08/2014,9177,154.06,90.93,1413808.62,834464.61,579344.01
Australia and Oceania,Tonga,Cosmetics,Online,M,11/09/2012,876947438,11/24/2012,7090,437.2,263.33,3099748,1867009.7,1232738.3
Australia and Oceania,Tuvalu,Snacks,Offline,M,09/04/2015,148808372,9/19/2015,4559,152.58,97.44,695612.22,444228.96,251383.26
Australia and Oceania,New Zealand,Beverages,Offline,L,3/14/2012,552219903,3/26/2012,2996,47.45,31.79,142160.2,95242.84,46917.36
Australia and Oceania,Palau,Baby Food,Offline,H,08/07/2011,171605861,08/07/2011,842,255.28,159.42,214945.76,134231.64,80714.12
Australia and Oceania,Samoa ,Personal Care,Offline,M,07/08/2016,311702573,8/13/2016,8573,81.73,56.67,700671.29,485831.91,214839.38
Europe,France,Vegetables,Online,H,9/28/2011,547558867,10/14/2011,3692,154.06,90.93,568789.52,335713.56,233075.96
Europe,Denmark,Vegetables,Offline,L,5/29/2013,974536073,7/18/2013,5735,154.06,90.93,883534.1,521483.55,362050.55
Central America and the Caribbean,Barbados,Cereal,Offline,M,3/22/2012,858308017,4/25/2012,1271,205.7,117.11,261444.7,148846.81,112597.89
Central America and the Caribbean,Cuba,Household,Offline,M,02/03/2015,884861028,03/05/2015,8897,668.27,502.54,5945598.19,4471098.38,1474499.81
Europe,Belgium,Vegetables,Offline,L,1/23/2011,910493934,2/28/2011,4243,154.06,90.93,653676.58,385815.99,267860.59
Europe,Vatican City,Baby Food,Online,C,12/17/2012,411818063,12/31/2012,4971,255.28,159.42,1268996.88,792476.82,476520.06
Europe,Romania,Snacks,Offline,L,9/30/2015,735757243,10/16/2015,5773,152.58,97.44,880844.34,562521.12,318323.22
Middle East and North Africa,Oman,Meat,Online,H,06/12/2015,149547803,6/16/2015,3373,421.89,364.69,1423034.97,1230099.37,192935.6
Middle East and North Africa,Turkey,Cereal,Offline,L,12/06/2012,590738570,01/06/2013,1525,205.7,117.11,313692.5,178592.75,135099.75
Australia and Oceania,Nauru,Cereal,Offline,C,2/23/2010,917190873,03/08/2010,6016,205.7,117.11,1237491.2,704533.76,532957.44
Asia,Maldives,Office Supplies,Online,H,11/20/2013,957078540,11/22/2013,9663,651.21,524.96,6292642.23,5072688.48,1219953.75
Europe,Austria,Office Supplies,Offline,H,11/11/2016,158887898,11/27/2016,7315,651.21,524.96,4763601.15,3840082.4,923518.75
Central America and the Caribbean,Honduras,Snacks,Offline,H,8/20/2016,741417777,8/31/2016,851,152.58,97.44,129845.58,82921.44,46924.14
Asia,Cambodia,Beverages,Online,M,11/01/2011,943779504,11/04/2011,4183,47.45,31.79,198483.35,132977.57,65505.78
Sub-Saharan Africa,Malawi,Cereal,Offline,L,07/05/2013,875396907,07/07/2013,8253,205.7,117.11,1697642.1,966508.83,731133.27
Middle East and North Africa,Kuwait,Personal Care,Offline,M,1/24/2011,266006314,2/18/2011,6034,81.73,56.67,493158.82,341946.78,151212.04
Sub-Saharan Africa,Malawi,Clothes,Offline,L,11/22/2013,715656554,12/25/2013,7533,109.28,35.84,823206.24,269982.72,553223.52
Asia,Tajikistan,Meat,Offline,L,4/22/2017,744708955,06/06/2017,4784,421.89,364.69,2018321.76,1744676.96,273644.8
Asia,Kazakhstan,Cereal,Offline,L,11/26/2013,743837344,12/18/2013,6855,205.7,117.11,1410073.5,802789.05,607284.45
Europe,Georgia,Vegetables,Online,M,6/26/2012,724028050,08/04/2012,4844,154.06,90.93,746266.64,440464.92,305801.72
Middle East and North Africa,Libya,Cosmetics,Online,L,7/26/2011,766579902,7/29/2011,6883,437.2,263.33,3009247.6,1812500.39,1196747.21
Sub-Saharan Africa,Burkina Faso,Vegetables,Offline,M,9/18/2010,573104226,11/01/2010,3131,154.06,90.93,482361.86,284701.83,197660.03
Middle East and North Africa,Oman,Household,Online,L,05/11/2014,815524852,06/01/2014,781,668.27,502.54,521918.87,392483.74,129435.13
Middle East and North Africa,Azerbaijan,Household,Offline,L,11/05/2012,886078107,11/18/2012,9057,668.27,502.54,6052521.39,4551504.78,1501016.61
Middle East and North Africa,Syria,Cosmetics,Offline,L,07/08/2016,247312819,08/10/2016,4214,437.2,263.33,1842360.8,1109672.62,732688.18
Asia,Nepal,Vegetables,Online,L,1/23/2014,682090318,1/31/2014,4537,154.06,90.93,698970.22,412549.41,286420.81
Sub-Saharan Africa,Republic of the Congo,Beverages,Online,H,03/01/2014,443584430,03/08/2014,5345,47.45,31.79,253620.25,169917.55,83702.7
Asia,India,Baby Food,Offline,H,06/07/2011,105281484,6/14/2011,3985,255.28,159.42,1017290.8,635288.7,382002.1
Europe,Croatia,Baby Food,Online,H,11/22/2012,310980308,12/19/2012,4839,255.28,159.42,1235299.92,771433.38,463866.54
Sub-Saharan Africa,Ghana,Baby Food,Offline,L,6/30/2011,424792230,8/16/2011,4315,255.28,159.42,1101533.2,687897.3,413635.9
Australia and Oceania,New Zealand,Cosmetics,Offline,L,08/11/2012,781141078,9/17/2012,5859,437.2,263.33,2561554.8,1542850.47,1018704.33
Europe,Germany,Office Supplies,Online,C,02/09/2015,434763181,03/10/2015,4941,651.21,524.96,3217628.61,2593827.36,623801.25
Sub-Saharan Africa,Mozambique,Beverages,Online,L,2/16/2015,310707366,04/02/2015,4069,47.45,31.79,193074.05,129353.51,63720.54
Asia,Sri Lanka,Vegetables,Offline,M,6/13/2017,954334962,6/29/2017,7778,154.06,90.93,1198278.68,707253.54,491025.14
Europe,Finland,Personal Care,Offline,C,7/24/2016,281319797,08/12/2016,7634,81.73,56.67,623926.82,432618.78,191308.04
Central America and the Caribbean,Barbados,Fruits,Online,L,08/04/2015,327648198,09/09/2015,7238,9.33,6.92,67530.54,50086.96,17443.58
Middle East and North Africa,Israel,Cosmetics,Offline,C,12/08/2014,499618995,1/20/2015,7218,437.2,263.33,3155709.6,1900715.94,1254993.66
Europe,Vatican City,Household,Online,C,1/26/2016,723843514,2/20/2016,236,668.27,502.54,157711.72,118599.44,39112.28
Europe,Andorra,Office Supplies,Online,C,2/28/2010,997245585,03/10/2010,5985,651.21,524.96,3897491.85,3141885.6,755606.25
Asia,Kazakhstan,Household,Online,C,03/03/2012,937061536,04/08/2012,6187,668.27,502.54,4134586.49,3109214.98,1025371.51
Sub-Saharan Africa,Malawi,Beverages,Offline,H,08/12/2011,230840194,09/11/2011,9598,47.45,31.79,455425.1,305120.42,150304.68
Europe,Malta,Cosmetics,Online,H,3/21/2014,886442887,4/21/2014,7004,437.2,263.33,3062148.8,1844363.32,1217785.48
Middle East and North Africa,Iran,Snacks,Offline,H,06/02/2015,482043445,6/22/2015,6222,152.58,97.44,949352.76,606271.68,343081.08
Middle East and North Africa,Libya,Snacks,Online,H,9/17/2011,716128194,10/24/2011,7101,152.58,97.44,1083470.58,691921.44,391549.14
Asia,Malaysia,Vegetables,Offline,M,01/08/2012,657495963,1/21/2012,6521,154.06,90.93,1004625.26,592954.53,411670.73
Middle East and North Africa,Libya,Cosmetics,Offline,H,03/09/2011,795258080,4/20/2011,3393,437.2,263.33,1483419.6,893478.69,589940.91
Europe,Moldova ,Cosmetics,Online,H,6/22/2016,788838374,6/26/2016,3659,437.2,263.33,1599714.8,963524.47,636190.33
Europe,Portugal,Cereal,Online,C,07/02/2013,817973172,8/18/2013,5294,205.7,117.11,1088975.8,619980.34,468995.46
Europe,Macedonia,Clothes,Online,M,06/11/2015,232711303,06/12/2015,3301,109.28,35.84,360733.28,118307.84,242425.44
