Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
North America,Greenland,Fruits,Offline,H,12/20/2015,228558385,02/05/2016,4360,9.33,6.92,40678.8,30171.2,10507.6
Australia and Oceania,Vanuatu,Office Supplies,Offline,L,04/10/2013,452604377,4/17/2013,4548,651.21,524.96,2961703.08,2387518.08,574185
Europe,United Kingdom,Fruits,Offline,H,12/23/2015,342185342,12/31/2015,9102,9.33,6.92,84921.66,62985.84,21935.82
Asia,Laos,Cereal,Online,L,2/20/2017,119225108,3/31/2017,214,205.7,117.11,44019.8,25061.54,18958.26
Europe,Russia,Baby Food,Offline,C,11/24/2010,525960004,01/12/2011,2108,255.28,159.42,538130.24,336057.36,202072.88
Australia and Oceania,Papua New Guinea,Fruits,Online,H,5/18/2011,574938857,6/16/2011,6039,9.33,6.92,56343.87,41789.88,14553.99
Sub-Saharan Africa,Burundi,Personal Care,Online,H,1/21/2011,699022996,2/22/2011,5293,81.73,56.67,432596.89,299954.31,132642.58
Asia,Turkmenistan,Cereal,Offline,H,10/31/2014,501386249,12/19/2014,188,205.7,117.11,38671.6,22016.68,16654.92
Sub-Saharan Africa,Republic of the Congo,Meat,Online,H,07/09/2013,105514943,08/11/2013,3071,421.89,364.69,1295624.19,1119962.99,175661.2
Middle East and North Africa,Qatar,Household,Online,L,5/16/2010,605207908,6/14/2010,3324,668.27,502.54,2221329.48,1670442.96,550886.52
Europe,Germany,Cosmetics,Offline,H,04/05/2017,914576470,5/16/2017,2356,437.2,263.33,1030043.2,620405.48,409637.72
Middle East and North Africa,Israel,Clothes,Online,L,1/20/2013,918044459,02/04/2013,8611,109.28,35.84,941010.08,308618.24,632391.84
Sub-Saharan Africa,Botswana,Snacks,Offline,C,7/22/2015,120348203,7/29/2015,2562,152.58,97.44,390909.96,249641.28,141268.68
Middle East and North Africa,Iraq,Beverages,Online,H,02/11/2017,796536529,2/25/2017,1714,47.45,31.79,81329.3,54488.06,26841.24
Australia and Oceania,Nauru,Fruits,Online,H,2/28/2011,341970765,4/14/2011,5604,9.33,6.92,52285.32,38779.68,13505.64
Central America and the Caribbean,Panama,Office Supplies,Offline,H,02/08/2011,722324740,3/26/2011,797,651.21,524.96,519014.37,418393.12,100621.25
Sub-Saharan Africa,Gabon,Fruits,Offline,H,4/16/2016,823584783,5/15/2016,5894,9.33,6.92,54991.02,40786.48,14204.54
Middle East and North Africa,Qatar,Cosmetics,Offline,C,10/04/2015,502049720,11/16/2015,6524,437.2,263.33,2852292.8,1717964.92,1134327.88
Sub-Saharan Africa,South Africa,Cosmetics,Offline,H,10/06/2014,134330880,11/25/2014,347,437.2,263.33,151708.4,91375.51,60332.89
Sub-Saharan Africa,Swaziland,Cosmetics,Online,L,11/04/2015,167352092,12/24/2015,2058,437.2,263.33,899757.6,541933.14,357824.46
Europe,Greece,Cereal,Offline,C,01/06/2015,668349683,01/12/2015,8378,205.7,117.11,1723354.6,981147.58,742207.02
Sub-Saharan Africa,Lesotho,Clothes,Offline,L,2/27/2013,874872481,3/22/2013,3064,109.28,35.84,334833.92,109813.76,225020.16
Europe,United Kingdom,Beverages,Offline,H,3/20/2012,544781816,04/03/2012,1900,47.45,31.79,90155,60401,29754
Europe,Finland,Vegetables,Online,M,5/30/2011,406251513,07/02/2011,7705,154.06,90.93,1187032.3,700615.65,486416.65
Sub-Saharan Africa,Uganda,Office Supplies,Online,C,01/07/2011,807767903,2/24/2011,5328,651.21,524.96,3469646.88,2796986.88,672660
Middle East and North Africa,Syria,Snacks,Offline,L,03/08/2016,368129813,3/20/2016,6647,152.58,97.44,1014199.26,647683.68,366515.58
Europe,Bulgaria,Snacks,Online,H,5/20/2010,926448571,07/05/2010,5575,152.58,97.44,850633.5,543228,307405.5
Europe,Macedonia,Baby Food,Offline,M,3/30/2012,792148005,04/04/2012,3053,255.28,159.42,779369.84,486709.26,292660.58
Sub-Saharan Africa,Lesotho,Meat,Offline,C,03/03/2011,594964444,03/12/2011,2055,421.89,364.69,866983.95,749437.95,117546
Asia,India,Meat,Online,C,7/18/2016,134946715,08/05/2016,2587,421.89,364.69,1091429.43,943453.03,147976.4
Central America and the Caribbean,Saint Kitts and Nevis ,Cosmetics,Online,H,2/15/2016,632456147,2/17/2016,6683,437.2,263.33,2921807.6,1759834.39,1161973.21
Europe,Switzerland,Personal Care,Online,L,1/24/2010,678166568,2/15/2010,3413,81.73,56.67,278944.49,193414.71,85529.78
Europe,Luxembourg,Personal Care,Offline,H,10/01/2014,283064305,10/01/2014,3873,81.73,56.67,316540.29,219482.91,97057.38
North America,Canada,Cosmetics,Offline,M,7/16/2013,428448188,09/04/2013,6195,437.2,263.33,2708454,1631329.35,1077124.65
Sub-Saharan Africa,Zimbabwe,Cereal,Online,M,08/01/2013,815929543,9/13/2013,539,205.7,117.11,110872.3,63122.29,47750.01
Asia,China,Cosmetics,Online,H,9/25/2011,317432200,11/08/2011,4097,437.2,263.33,1791208.4,1078863.01,712345.39
Middle East and North Africa,Kuwait,Beverages,Online,H,6/25/2013,125192487,7/24/2013,6094,47.45,31.79,289160.3,193728.26,95432.04
Middle East and North Africa,Bahrain,Baby Food,Offline,H,01/09/2014,601759231,1/21/2014,2784,255.28,159.42,710699.52,443825.28,266874.24
Central America and the Caribbean,Antigua and Barbuda ,Snacks,Offline,L,3/13/2017,829993760,04/05/2017,2453,152.58,97.44,374278.74,239020.32,135258.42
Europe,Iceland,Baby Food,Offline,C,7/15/2016,863069903,08/10/2016,419,255.28,159.42,106962.32,66796.98,40165.34
North America,Greenland,Personal Care,Offline,C,3/24/2014,374473989,3/25/2014,4030,81.73,56.67,329371.9,228380.1,100991.8
Europe,Denmark,Cosmetics,Online,H,4/16/2017,908004844,05/02/2017,7666,437.2,263.33,3351575.2,2018687.78,1332887.42
Australia and Oceania,Federated States of Micronesia,Personal Care,Online,H,02/09/2011,927773797,02/11/2011,7739,81.73,56.67,632508.47,438569.13,193939.34
Australia and Oceania,Palau,Fruits,Online,C,3/13/2016,768204677,04/10/2016,7690,9.33,6.92,71747.7,53214.8,18532.9
Sub-Saharan Africa,Nigeria,Baby Food,Online,H,04/10/2016,384033811,05/07/2016,2993,255.28,159.42,764053.04,477144.06,286908.98
Europe,Montenegro,Snacks,Offline,M,1/22/2015,700310027,02/09/2015,6154,152.58,97.44,938977.32,599645.76,339331.56
Europe,Ukraine,Household,Online,C,4/30/2017,462394654,06/07/2017,1708,668.27,502.54,1141405.16,858338.32,283066.84
Middle East and North Africa,Kuwait,Fruits,Offline,M,01/01/2010,285961520,01/08/2010,1223,9.33,6.92,11410.59,8463.16,2947.43
Europe,Ukraine,Fruits,Offline,M,05/06/2011,406996953,5/18/2011,8298,9.33,6.92,77420.34,57422.16,19998.18
Sub-Saharan Africa,Togo,Office Supplies,Offline,H,03/10/2014,231799781,04/05/2014,3561,651.21,524.96,2318958.81,1869382.56,449576.25
Central America and the Caribbean,Saint Vincent and the Grenadines,Cosmetics,Offline,C,06/06/2012,586981332,7/14/2012,9675,437.2,263.33,4229910,2547717.75,1682192.25
Europe,San Marino,Cereal,Offline,H,5/21/2012,569465434,06/11/2012,6332,205.7,117.11,1302492.4,741540.52,560951.88
Australia and Oceania,Papua New Guinea,Personal Care,Online,H,11/14/2013,696488416,11/29/2013,5255,81.73,56.67,429491.15,297800.85,131690.3
Asia,Sri Lanka,Beverages,Offline,H,12/21/2013,655599105,02/07/2014,5199,47.45,31.79,246692.55,165276.21,81416.34
Sub-Saharan Africa,Guinea-Bissau,Vegetables,Offline,H,11/05/2010,654658830,11/14/2010,6951,154.06,90.93,1070871.06,632054.43,438816.63
Middle East and North Africa,Oman,Cereal,Offline,H,1/26/2015,971841418,2/22/2015,8327,205.7,117.11,1712863.9,975174.97,737688.93
Central America and the Caribbean,Guatemala,Cosmetics,Online,C,7/28/2015,605633199,09/11/2015,9177,437.2,263.33,4012184.4,2416579.41,1595604.99
Europe,Serbia,Household,Online,L,09/11/2013,424832999,10/22/2013,6380,668.27,502.54,4263562.6,3206205.2,1057357.4
Europe,Andorra,Office Supplies,Offline,L,11/12/2011,918552148,11/22/2011,8848,651.21,524.96,5761906.08,4644846.08,1117060
Sub-Saharan Africa,Mozambique,Office Supplies,Offline,C,05/04/2017,846214473,06/07/2017,2522,651.21,524.96,1642351.62,1323949.12,318402.5
Sub-Saharan Africa,Niger,Vegetables,Online,M,9/25/2015,387556302,10/02/2015,5377,154.06,90.93,828380.62,488930.61,339450.01
Europe,Malta,Beverages,Offline,L,8/27/2012,692626464,09/10/2012,2417,47.45,31.79,114686.65,76836.43,37850.22
Central America and the Caribbean,Cuba,Household,Offline,L,10/12/2014,731786286,12/01/2014,679,668.27,502.54,453755.33,341224.66,112530.67
Sub-Saharan Africa,Central African Republic,Vegetables,Online,C,11/30/2010,445709598,1/19/2011,4229,154.06,90.93,651519.74,384542.97,266976.77
Asia,Kyrgyzstan,Cosmetics,Online,L,8/25/2013,295382726,09/06/2013,9167,437.2,263.33,4007812.4,2413946.11,1593866.29
Europe,Denmark,Clothes,Online,H,2/19/2010,812104499,3/15/2010,8623,109.28,35.84,942321.44,309048.32,633273.12
Asia,Maldives,Fruits,Offline,C,4/23/2011,347486245,5/27/2011,7757,9.33,6.92,72372.81,53678.44,18694.37
Middle East and North Africa,Tunisia ,Baby Food,Online,M,3/25/2010,923451793,4/25/2010,8761,255.28,159.42,2236508.08,1396678.62,839829.46
Sub-Saharan Africa,Cameroon,Baby Food,Offline,C,03/07/2016,582237470,3/23/2016,5861,255.28,159.42,1496196.08,934360.62,561835.46
Central America and the Caribbean,Jamaica,Meat,Online,H,01/01/2013,136392104,1/30/2013,309,421.89,364.69,130364.01,112689.21,17674.8
Middle East and North Africa,Israel,Office Supplies,Offline,M,11/19/2015,918777024,12/11/2015,5394,651.21,524.96,3512626.74,2831634.24,680992.5
Sub-Saharan Africa,Sudan,Household,Online,L,7/30/2014,732566058,09/04/2014,1431,668.27,502.54,956294.37,719134.74,237159.63
Asia,Tajikistan,Cereal,Online,C,1/19/2015,601245534,2/15/2015,769,205.7,117.11,158183.3,90057.59,68125.71
Sub-Saharan Africa,Central African Republic,Office Supplies,Offline,L,12/21/2012,718614280,1/26/2013,2789,651.21,524.96,1816224.69,1464113.44,352111.25
Europe,Bosnia and Herzegovina,Vegetables,Online,M,8/25/2012,898783624,9/14/2012,8902,154.06,90.93,1371442.12,809458.86,561983.26
Asia,Bangladesh,Personal Care,Offline,H,09/03/2015,126177394,9/26/2015,7550,81.73,56.67,617061.5,427858.5,189203
Sub-Saharan Africa,Guinea-Bissau,Office Supplies,Offline,C,02/10/2017,605531919,02/12/2017,9206,651.21,524.96,5995039.26,4832781.76,1162257.5
Australia and Oceania,Papua New Guinea,Personal Care,Online,L,11/27/2016,111896026,12/01/2016,1375,81.73,56.67,112378.75,77921.25,34457.5
Sub-Saharan Africa,Nigeria,Fruits,Online,H,1/17/2016,540631043,2/24/2016,3595,9.33,6.92,33541.35,24877.4,8663.95
Asia,Cambodia,Beverages,Online,M,10/20/2012,257410800,10/20/2012,2431,47.45,31.79,115350.95,77281.49,38069.46
Asia,Kazakhstan,Meat,Online,C,02/02/2014,848221623,02/03/2014,6483,421.89,364.69,2735112.87,2364285.27,370827.6
Sub-Saharan Africa,Niger,Vegetables,Online,M,07/10/2016,369362342,8/21/2016,1380,154.06,90.93,212602.8,125483.4,87119.4
