Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Sub-Saharan Africa,Central African Republic,Vegetables,Offline,L,5/15/2012,119563281,06/06/2012,287,154.06,90.93,44215.22,26096.91,18118.31
Europe,Netherlands,Beverages,Online,H,5/19/2017,396274983,5/25/2017,5429,47.45,31.79,257606.05,172587.91,85018.14
North America,Canada,Personal Care,Online,C,1/20/2017,113082206,03/07/2017,2392,81.73,56.67,195498.16,135554.64,59943.52
Sub-Saharan Africa,Togo,Personal Care,Online,C,01/11/2010,209096276,1/17/2010,5090,81.73,56.67,416005.7,288450.3,127555.4
Sub-Saharan Africa,South Africa,Vegetables,Offline,C,12/03/2014,793741023,1/18/2015,4462,154.06,90.93,687415.72,405729.66,281686.06
Sub-Saharan Africa,Burkina Faso,Cereal,Online,M,7/25/2013,696752774,8/28/2013,3484,205.7,117.11,716658.8,408011.24,308647.56
Sub-Saharan Africa,Zambia,Cosmetics,Offline,C,05/08/2015,618180358,06/06/2015,2160,437.2,263.33,944352,568792.8,375559.2
Asia,Maldives,Office Supplies,Offline,C,08/04/2015,878385102,08/06/2015,2526,651.21,524.96,1644956.46,1326048.96,318907.5
Asia,Laos,Cosmetics,Offline,M,6/17/2014,968040835,07/02/2014,3650,437.2,263.33,1595780,961154.5,634625.5
Central America and the Caribbean,Trinidad and Tobago,Fruits,Online,M,03/07/2013,898133885,4/15/2013,6630,9.33,6.92,61857.9,45879.6,15978.3
Asia,Cambodia,Personal Care,Offline,H,04/09/2010,749963080,5/16/2010,9596,81.73,56.67,784281.08,543805.32,240475.76
Middle East and North Africa,Libya,Beverages,Online,H,11/14/2012,225139749,12/16/2012,2710,47.45,31.79,128589.5,86150.9,42438.6
Sub-Saharan Africa,Cameroon,Cereal,Offline,C,04/08/2010,895587718,5/16/2010,3163,205.7,117.11,650629.1,370418.93,280210.17
Sub-Saharan Africa,Liberia,Personal Care,Online,C,07/10/2015,353543317,08/10/2015,179,81.73,56.67,14629.67,10143.93,4485.74
Middle East and North Africa,Tunisia ,Cosmetics,Online,M,04/04/2016,761555373,05/01/2016,13,437.2,263.33,5683.6,3423.29,2260.31
Sub-Saharan Africa,Cape Verde,Cosmetics,Offline,M,4/23/2016,302485215,4/24/2016,952,437.2,263.33,416214.4,250690.16,165524.24
Asia,Uzbekistan,Cosmetics,Online,C,10/15/2016,829506671,11/06/2016,8312,437.2,263.33,3634006.4,2188798.96,1445207.44
Europe,San Marino,Office Supplies,Offline,H,4/21/2012,216106069,05/09/2012,9443,651.21,524.96,6149376.03,4957197.28,1192178.75
Asia,Cambodia,Cosmetics,Online,H,6/15/2017,906082236,6/22/2017,8724,437.2,263.33,3814132.8,2297290.92,1516841.88
Australia and Oceania,Marshall Islands,Meat,Offline,H,1/17/2010,463546502,02/06/2010,2566,421.89,364.69,1082569.74,935794.54,146775.2
Sub-Saharan Africa,Namibia,Clothes,Offline,M,08/04/2010,122922694,8/30/2010,4412,109.28,35.84,482143.36,158126.08,324017.28
Asia,Uzbekistan,Snacks,Offline,C,5/22/2010,738947141,5/30/2010,9735,152.58,97.44,1485366.3,948578.4,536787.9
Sub-Saharan Africa,Djibouti,Household,Offline,M,2/24/2013,536668670,04/01/2013,1040,668.27,502.54,695000.8,522641.6,172359.2
Europe,Germany,Cereal,Online,L,02/02/2016,961448609,3/19/2016,2864,205.7,117.11,589124.8,335403.04,253721.76
Middle East and North Africa,Azerbaijan,Cereal,Online,C,09/07/2013,828960788,9/14/2013,6773,205.7,117.11,1393206.1,793186.03,600020.07
Middle East and North Africa,Bahrain,Cereal,Online,L,8/22/2016,375191533,8/29/2016,6367,205.7,117.11,1309691.9,745639.37,564052.53
Sub-Saharan Africa,Liberia,Baby Food,Online,C,3/18/2010,806439673,04/08/2010,2275,255.28,159.42,580762,362680.5,218081.5
Europe,Georgia,Cosmetics,Offline,L,01/04/2011,249316537,02/07/2011,7158,437.2,263.33,3129477.6,1884916.14,1244561.46
North America,United States of America,Fruits,Offline,C,3/19/2010,500745952,04/11/2010,710,9.33,6.92,6624.3,4913.2,1711.1
Australia and Oceania,Papua New Guinea,Meat,Online,C,3/15/2015,277964246,04/10/2015,4652,421.89,364.69,1962632.28,1696537.88,266094.4
Central America and the Caribbean,Grenada,Vegetables,Offline,L,6/30/2015,168520247,7/20/2015,7741,154.06,90.93,1192578.46,703889.13,488689.33
Europe,Cyprus,Beverages,Offline,C,10/26/2016,380275285,12/11/2016,762,47.45,31.79,36156.9,24223.98,11932.92
Europe,Kosovo,Personal Care,Online,M,08/11/2014,291403186,09/11/2014,1533,81.73,56.67,125292.09,86875.11,38416.98
Australia and Oceania,New Zealand,Cosmetics,Online,H,12/08/2012,700390279,12/27/2012,9903,437.2,263.33,4329591.6,2607756.99,1721834.61
Central America and the Caribbean,Cuba,Beverages,Offline,C,2/24/2013,676035392,04/05/2013,2750,47.45,31.79,130487.5,87422.5,43065
Sub-Saharan Africa,Burundi,Personal Care,Online,L,02/02/2010,707449853,03/10/2010,8987,81.73,56.67,734507.51,509293.29,225214.22
Asia,Nepal,Cosmetics,Offline,H,01/09/2011,454057490,2/18/2011,4556,437.2,263.33,1991883.2,1199731.48,792151.72
North America,Greenland,Vegetables,Online,H,9/16/2016,995594632,11/02/2016,7431,154.06,90.93,1144819.86,675700.83,469119.03
Asia,Tajikistan,Beverages,Offline,L,1/14/2010,782110106,2/23/2010,2616,47.45,31.79,124129.2,83162.64,40966.56
Sub-Saharan Africa,Niger,Vegetables,Offline,M,10/29/2012,583965241,11/12/2012,7147,154.06,90.93,1101066.82,649876.71,451190.11
Asia,Malaysia,Office Supplies,Online,L,11/20/2013,341833865,11/27/2013,5092,651.21,524.96,3315961.32,2673096.32,642865
Asia,Taiwan,Fruits,Offline,C,8/30/2010,516702306,9/15/2010,2549,9.33,6.92,23782.17,17639.08,6143.09
Central America and the Caribbean,Nicaragua,Personal Care,Online,C,01/07/2013,739869391,02/02/2013,2649,81.73,56.67,216502.77,150118.83,66383.94
Middle East and North Africa,Israel,Meat,Online,L,10/01/2016,262946450,11/09/2016,553,421.89,364.69,233305.17,201673.57,31631.6
Sub-Saharan Africa,Cote d'Ivoire,Vegetables,Online,M,12/02/2014,207857310,01/12/2015,8452,154.06,90.93,1302115.12,768540.36,533574.76
Asia,Nepal,Cosmetics,Online,L,10/21/2016,416838300,11/24/2016,571,437.2,263.33,249641.2,150361.43,99279.77
Europe,Vatican City,Cosmetics,Offline,M,10/25/2013,802438247,11/02/2013,8164,437.2,263.33,3569300.8,2149826.12,1419474.68
Asia,Vietnam,Fruits,Offline,M,7/29/2013,897518479,8/14/2013,4518,9.33,6.92,42152.94,31264.56,10888.38
Europe,Poland,Vegetables,Online,L,5/29/2013,305252826,7/17/2013,9949,154.06,90.93,1532742.94,904662.57,628080.37
Sub-Saharan Africa,South Sudan,Fruits,Online,H,9/16/2011,949127614,9/25/2011,6808,9.33,6.92,63518.64,47111.36,16407.28
Middle East and North Africa,Lebanon,Snacks,Offline,L,9/19/2011,322941672,11/01/2011,4472,152.58,97.44,682337.76,435751.68,246586.08
