Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Europe,Romania,Clothes,Offline,C,5/14/2011,457454669,06/02/2011,9857,109.28,35.84,1077172.96,353274.88,723898.08
Middle East and North Africa,Lebanon,Cereal,Offline,M,4/29/2015,432921254,5/16/2015,9874,205.7,117.11,2031081.8,1156344.14,874737.66
Asia,Maldives,Beverages,Offline,M,4/20/2013,980514609,5/19/2013,4917,47.45,31.79,233311.65,156311.43,77000.22
Europe,Albania,Cereal,Offline,C,5/23/2013,564346063,6/30/2013,1396,205.7,117.11,287157.2,163485.56,123671.64
Europe,Greece,Baby Food,Offline,L,5/23/2013,418839442,06/03/2013,2753,255.28,159.42,702785.84,438883.26,263902.58
Sub-Saharan Africa,Mozambique,Office Supplies,Online,M,03/02/2012,498731076,04/04/2012,4463,651.21,524.96,2906350.23,2342896.48,563453.75
Europe,Spain,Meat,Online,M,06/08/2013,829069793,6/30/2013,9030,421.89,364.69,3809666.7,3293150.7,516516
Middle East and North Africa,Algeria,Cereal,Offline,H,5/28/2014,155216920,06/11/2014,991,205.7,117.11,203848.7,116056.01,87792.69
Sub-Saharan Africa,Zambia,Beverages,Online,M,2/18/2017,892846286,3/21/2017,1912,47.45,31.79,90724.4,60782.48,29941.92
Sub-Saharan Africa,Mauritania,Personal Care,Online,C,03/05/2017,577944219,3/13/2017,5392,81.73,56.67,440688.16,305564.64,135123.52
Europe,Albania,Baby Food,Offline,L,12/07/2014,416809546,12/27/2014,2062,255.28,159.42,526387.36,328724.04,197663.32
Central America and the Caribbean,Grenada,Meat,Online,L,11/15/2011,336053597,11/19/2011,4582,421.89,364.69,1933099.98,1671009.58,262090.4
Europe,Sweden,Household,Offline,C,4/25/2014,332600200,5/30/2014,2645,668.27,502.54,1767574.15,1329218.3,438355.85
Central America and the Caribbean,Costa Rica,Snacks,Offline,M,6/30/2014,923685681,07/02/2014,7974,152.58,97.44,1216672.92,776986.56,439686.36
Sub-Saharan Africa,Madagascar,Meat,Online,M,1/30/2017,896858870,03/04/2017,9325,421.89,364.69,3934124.25,3400734.25,533390
Asia,Indonesia,Personal Care,Online,L,8/26/2012,459981095,09/11/2012,7483,81.73,56.67,611585.59,424061.61,187523.98
Central America and the Caribbean,The Bahamas,Personal Care,Online,L,10/16/2011,791226184,11/17/2011,265,81.73,56.67,21658.45,15017.55,6640.9
Europe,Vatican City,Office Supplies,Offline,L,12/27/2010,889080464,1/18/2011,7522,651.21,524.96,4898401.62,3948749.12,949652.5
Europe,San Marino,Cosmetics,Online,M,08/08/2011,722342765,8/24/2011,6131,437.2,263.33,2680473.2,1614476.23,1065996.97
Sub-Saharan Africa,Senegal,Household,Online,L,1/15/2016,780124413,1/23/2016,5005,668.27,502.54,3344691.35,2515212.7,829478.65
Europe,San Marino,Beverages,Online,L,06/04/2016,721849238,07/04/2016,86,47.45,31.79,4080.7,2733.94,1346.76
Asia,Laos,Meat,Online,L,07/08/2013,727253568,08/03/2013,9347,421.89,364.69,3943405.83,3408757.43,534648.4
Sub-Saharan Africa,Djibouti,Vegetables,Offline,C,12/03/2012,146386229,01/02/2013,7793,154.06,90.93,1200589.58,708617.49,491972.09
