Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Sub-Saharan Africa,Chad,Beverages,Online,C,10/01/2014,945971620,10/31/2014,2879,47.45,31.79,136608.55,91523.41,45085.14
Australia and Oceania,Australia,Household,Offline,M,7/21/2011,646931064,09/04/2011,133,668.27,502.54,88879.91,66837.82,22042.09
Europe,Malta,Household,Online,H,3/13/2016,940671575,4/28/2016,4478,668.27,502.54,2992513.06,2250374.12,742138.94
Asia,Tajikistan,Fruits,Online,C,2/26/2010,783491981,3/30/2010,1543,9.33,6.92,14396.19,10677.56,3718.63
Sub-Saharan Africa,Niger,Office Supplies,Offline,H,10/30/2013,552003610,11/15/2013,8990,651.21,524.96,5854377.9,4719390.4,1134987.5
Sub-Saharan Africa,Ghana,Cosmetics,Offline,H,08/09/2014,693130290,9/26/2014,1511,437.2,263.33,660609.2,397891.63,262717.57
Australia and Oceania,Vanuatu,Vegetables,Online,L,1/29/2016,374108350,03/11/2016,5829,154.06,90.93,898015.74,530030.97,367984.77
Asia,Cambodia,Snacks,Online,M,7/21/2011,632486617,09/09/2011,5700,152.58,97.44,869706,555408,314298
Middle East and North Africa,Lebanon,Vegetables,Online,C,7/18/2010,326126420,8/24/2010,6910,154.06,90.93,1064554.6,628326.3,436228.3
Europe,Bulgaria,Personal Care,Online,M,04/09/2012,183201587,4/15/2012,2276,81.73,56.67,186017.48,128980.92,57036.56
Asia,Bangladesh,Cereal,Online,M,01/08/2017,552198445,02/03/2017,6646,205.7,117.11,1367082.2,778313.06,588769.14
Europe,Cyprus,Office Supplies,Online,C,10/13/2014,951915824,10/13/2014,1901,651.21,524.96,1237950.21,997948.96,240001.25
Middle East and North Africa,Lebanon,Beverages,Offline,C,10/03/2011,521465051,11/22/2011,1951,47.45,31.79,92574.95,62022.29,30552.66
Australia and Oceania,Papua New Guinea,Cereal,Online,L,06/03/2011,270269954,07/01/2011,7740,205.7,117.11,1592118,906431.4,685686.6
Sub-Saharan Africa,Sao Tome and Principe,Cereal,Offline,H,10/01/2010,828066861,10/07/2010,2241,205.7,117.11,460973.7,262443.51,198530.19
Europe,Montenegro,Cosmetics,Online,C,7/26/2011,194904601,09/09/2011,5458,437.2,263.33,2386237.6,1437255.14,948982.46
Middle East and North Africa,Syria,Office Supplies,Online,L,10/03/2016,491144502,10/15/2016,9427,651.21,524.96,6138956.67,4948797.92,1190158.75
Middle East and North Africa,Algeria,Beverages,Offline,M,05/05/2011,307460391,5/25/2011,3217,47.45,31.79,152646.65,102268.43,50378.22
Australia and Oceania,Marshall Islands,Personal Care,Offline,C,9/13/2011,554838597,10/25/2011,7926,81.73,56.67,647791.98,449166.42,198625.56
Sub-Saharan Africa,Lesotho,Vegetables,Online,L,05/03/2016,414577949,06/10/2016,1683,154.06,90.93,259282.98,153035.19,106247.79
Sub-Saharan Africa,Equatorial Guinea,Baby Food,Online,H,04/06/2017,488289773,05/09/2017,4650,255.28,159.42,1187052,741303,445749
Middle East and North Africa,United Arab Emirates,Fruits,Offline,C,4/28/2011,547897899,06/08/2011,4019,9.33,6.92,37497.27,27811.48,9685.79
Sub-Saharan Africa,Cameroon,Clothes,Online,C,08/02/2011,885638654,09/09/2011,9013,109.28,35.84,984940.64,323025.92,661914.72
Sub-Saharan Africa,The Gambia,Cosmetics,Offline,H,3/30/2013,964060866,05/07/2013,5889,437.2,263.33,2574670.8,1550750.37,1023920.43
Asia,Myanmar,Snacks,Online,H,7/25/2012,766025865,8/14/2012,2931,152.58,97.44,447211.98,285596.64,161615.34
Sub-Saharan Africa,Central African Republic,Vegetables,Online,H,8/28/2010,344707477,10/16/2010,5457,154.06,90.93,840705.42,496205.01,344500.41
Europe,Slovenia,Beverages,Offline,H,04/09/2017,273592031,4/13/2017,817,47.45,31.79,38766.65,25972.43,12794.22
Sub-Saharan Africa,Ghana,Snacks,Offline,M,9/19/2016,296478354,9/23/2016,3388,152.58,97.44,516941.04,330126.72,186814.32
Sub-Saharan Africa,Central African Republic,Fruits,Online,C,02/04/2017,677477777,03/06/2017,9584,9.33,6.92,89418.72,66321.28,23097.44
Sub-Saharan Africa,South Sudan,Office Supplies,Offline,H,3/14/2016,851014125,3/14/2016,2846,651.21,524.96,1853343.66,1494036.16,359307.5
Sub-Saharan Africa,Ghana,Cosmetics,Offline,M,11/24/2012,771823728,01/11/2013,8647,437.2,263.33,3780468.4,2277014.51,1503453.89
Middle East and North Africa,Morocco,Personal Care,Offline,L,11/28/2010,464955413,01/11/2011,9494,81.73,56.67,775944.62,538024.98,237919.64
Australia and Oceania,Solomon Islands,Office Supplies,Offline,M,01/02/2015,475770509,1/23/2015,9921,651.21,524.96,6460654.41,5208128.16,1252526.25
Middle East and North Africa,Lebanon,Household,Online,H,02/09/2012,519942843,02/12/2012,1497,668.27,502.54,1000400.19,752302.38,248097.81
Sub-Saharan Africa,Uganda,Clothes,Online,C,11/28/2012,833458745,12/25/2012,7819,109.28,35.84,854460.32,280232.96,574227.36
Europe,Switzerland,Household,Offline,L,3/30/2010,822617042,04/12/2010,9518,668.27,502.54,6360593.86,4783175.72,1577418.14
Europe,Estonia,Personal Care,Online,L,2/24/2013,414029061,2/26/2013,9255,81.73,56.67,756411.15,524480.85,231930.3
Asia,Malaysia,Vegetables,Online,H,10/21/2012,504618632,11/07/2012,6722,154.06,90.93,1035591.32,611231.46,424359.86
Europe,Cyprus,Baby Food,Online,L,08/03/2016,711622083,9/21/2016,3643,255.28,159.42,929985.04,580767.06,349217.98
Asia,Kyrgyzstan,Cosmetics,Offline,L,01/08/2014,722588241,1/31/2014,8773,437.2,263.33,3835555.6,2310194.09,1525361.51
Middle East and North Africa,Egypt,Beverages,Offline,M,10/29/2010,745378434,11/28/2010,2897,47.45,31.79,137462.65,92095.63,45367.02
Sub-Saharan Africa,Uganda,Personal Care,Offline,C,01/06/2010,158166491,2/24/2010,3834,81.73,56.67,313352.82,217272.78,96080.04
Europe,Malta,Baby Food,Online,C,8/28/2015,659438741,9/18/2015,1432,255.28,159.42,365560.96,228289.44,137271.52
Europe,Andorra,Meat,Offline,M,12/14/2013,417994010,01/11/2014,2571,421.89,364.69,1084679.19,937617.99,147061.2
Sub-Saharan Africa,Swaziland,Household,Offline,H,11/23/2014,822943627,12/05/2014,6162,668.27,502.54,4117879.74,3096651.48,1021228.26
Asia,Philippines,Household,Online,M,08/07/2010,633711421,08/12/2010,8147,668.27,502.54,5444395.69,4094193.38,1350202.31
Central America and the Caribbean,Honduras,Cereal,Offline,H,12/21/2016,930033719,12/24/2016,6500,205.7,117.11,1337050,761215,575835
Central America and the Caribbean,Antigua and Barbuda ,Household,Offline,H,11/26/2016,161959350,01/03/2017,6225,668.27,502.54,4159980.75,3128311.5,1031669.25
Sub-Saharan Africa,Uganda,Cereal,Online,C,1/25/2017,899849641,02/01/2017,4360,205.7,117.11,896852,510599.6,386252.4
Asia,Kyrgyzstan,Snacks,Offline,H,11/05/2013,384378421,12/21/2013,4971,152.58,97.44,758475.18,484374.24,274100.94
Europe,Bosnia and Herzegovina,Vegetables,Online,C,04/03/2012,876532018,04/04/2012,4157,154.06,90.93,640427.42,377996.01,262431.41
Europe,Bosnia and Herzegovina,Cereal,Online,C,08/04/2014,207609260,8/14/2014,5048,205.7,117.11,1038373.6,591171.28,447202.32
Central America and the Caribbean,Honduras,Fruits,Online,H,8/23/2016,329221475,9/15/2016,2805,9.33,6.92,26170.65,19410.6,6760.05
Middle East and North Africa,Lebanon,Fruits,Online,L,6/24/2011,563292491,7/21/2011,9621,9.33,6.92,89763.93,66577.32,23186.61
Sub-Saharan Africa,Togo,Cereal,Online,H,12/11/2015,752058637,01/04/2016,9718,205.7,117.11,1998992.6,1138074.98,860917.62
Australia and Oceania,Kiribati,Beverages,Online,L,11/17/2013,808068740,11/19/2013,4352,47.45,31.79,206502.4,138350.08,68152.32
Europe,Montenegro,Personal Care,Online,L,11/27/2012,264184129,12/13/2012,6809,81.73,56.67,556499.57,385866.03,170633.54
Australia and Oceania,East Timor,Fruits,Online,M,05/08/2010,523578631,5/15/2010,7407,9.33,6.92,69107.31,51256.44,17850.87
Sub-Saharan Africa,Madagascar,Meat,Offline,L,03/05/2012,809738576,04/02/2012,8494,421.89,364.69,3583533.66,3097676.86,485856.8
Sub-Saharan Africa,Sao Tome and Principe,Fruits,Online,M,1/21/2014,416462790,2/13/2014,9449,9.33,6.92,88159.17,65387.08,22772.09
Sub-Saharan Africa,Guinea-Bissau,Cosmetics,Offline,C,9/20/2012,957862603,11/06/2012,1685,437.2,263.33,736682,443711.05,292970.95
Central America and the Caribbean,Saint Kitts and Nevis ,Snacks,Offline,H,05/01/2017,518361842,6/14/2017,3643,152.58,97.44,555848.94,354973.92,200875.02
Europe,Luxembourg,Clothes,Offline,L,5/25/2015,402696835,6/17/2015,5797,109.28,35.84,633496.16,207764.48,425731.68
Europe,Portugal,Meat,Online,M,5/30/2014,185916411,6/27/2014,5652,421.89,364.69,2384522.28,2061227.88,323294.4
Asia,China,Fruits,Online,H,5/18/2015,863381898,06/07/2015,2745,9.33,6.92,25610.85,18995.4,6615.45
Sub-Saharan Africa,Eritrea,Office Supplies,Online,C,7/25/2016,800767123,09/09/2016,3641,651.21,524.96,2371055.61,1911379.36,459676.25
Middle East and North Africa,Algeria,Cosmetics,Offline,H,4/24/2017,684058415,05/09/2017,6941,437.2,263.33,3034605.2,1827773.53,1206831.67
Middle East and North Africa,Bahrain,Clothes,Online,M,3/28/2014,369554603,4/25/2014,8274,109.28,35.84,904182.72,296540.16,607642.56
Central America and the Caribbean,El Salvador,Cereal,Offline,H,08/04/2012,233867013,9/19/2012,5301,205.7,117.11,1090415.7,620800.11,469615.59
Central America and the Caribbean,Saint Vincent and the Grenadines,Cosmetics,Offline,C,11/29/2014,723919475,12/18/2014,2714,437.2,263.33,1186560.8,714677.62,471883.18
Europe,Macedonia,Beverages,Offline,H,3/21/2017,106948316,04/02/2017,7238,47.45,31.79,343443.1,230096.02,113347.08
Europe,Iceland,Fruits,Offline,M,10/27/2012,320502364,11/24/2012,2627,9.33,6.92,24509.91,18178.84,6331.07
