Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Asia,Thailand,Clothes,Online,H,12/15/2011,186456716,02/03/2012,5540,109.28,35.84,605411.2,198553.6,406857.6
Sub-Saharan Africa,Niger,Meat,Offline,M,01/08/2012,439177024,2/13/2012,1096,421.89,364.69,462391.44,399700.24,62691.2
Europe,Iceland,Fruits,Offline,H,06/03/2012,360947930,6/16/2012,1368,9.33,6.92,12763.44,9466.56,3296.88
Sub-Saharan Africa,Namibia,Clothes,Online,M,10/01/2014,736193263,10/26/2014,4801,109.28,35.84,524653.28,172067.84,352585.44
Middle East and North Africa,Azerbaijan,Vegetables,Online,C,1/28/2014,169649350,2/26/2014,1868,154.06,90.93,287784.08,169857.24,117926.84
Sub-Saharan Africa,Djibouti,Personal Care,Online,M,05/02/2010,936365020,5/22/2010,72,81.73,56.67,5884.56,4080.24,1804.32
Sub-Saharan Africa,Liberia,Snacks,Offline,L,02/03/2012,431701600,02/12/2012,8952,152.58,97.44,1365896.16,872282.88,493613.28
Australia and Oceania,Samoa ,Office Supplies,Online,H,1/17/2010,621332919,03/01/2010,5073,651.21,524.96,3303588.33,2663122.08,640466.25
Sub-Saharan Africa,Mauritania,Meat,Online,L,02/11/2011,391245305,3/14/2011,7035,421.89,364.69,2967996.15,2565594.15,402402
Middle East and North Africa,Qatar,Fruits,Offline,C,11/27/2011,497737586,12/20/2011,467,9.33,6.92,4357.11,3231.64,1125.47
Asia,Indonesia,Household,Online,C,02/08/2010,417421090,03/12/2010,3031,668.27,502.54,2025526.37,1523198.74,502327.63
Europe,Malta,Snacks,Online,M,10/27/2015,597219645,11/03/2015,9419,152.58,97.44,1437151.02,917787.36,519363.66
Europe,Spain,Meat,Online,M,07/01/2017,204369580,7/14/2017,6355,421.89,364.69,2681110.95,2317604.95,363506
Sub-Saharan Africa,Djibouti,Household,Offline,H,01/08/2016,276419723,01/10/2016,7593,668.27,502.54,5074174.11,3815786.22,1258387.89
Europe,Switzerland,Beverages,Offline,L,4/29/2013,571231400,06/08/2013,8920,47.45,31.79,423254,283566.8,139687.2
Central America and the Caribbean,Cuba,Cereal,Online,H,3/17/2016,916978442,4/14/2016,3153,205.7,117.11,648572.1,369247.83,279324.27
Central America and the Caribbean,Haiti,Meat,Offline,C,5/18/2017,762147176,6/22/2017,5141,421.89,364.69,2168936.49,1874871.29,294065.2
Central America and the Caribbean,Saint Lucia,Baby Food,Offline,H,5/26/2014,525536429,06/11/2014,6763,255.28,159.42,1726458.64,1078157.46,648301.18
Central America and the Caribbean,Honduras,Snacks,Online,C,6/22/2013,246257531,7/31/2013,1931,152.58,97.44,294631.98,188156.64,106475.34
Sub-Saharan Africa,Sao Tome and Principe,Office Supplies,Offline,C,07/04/2010,933734309,7/15/2010,1587,651.21,524.96,1033470.27,833111.52,200358.75
Central America and the Caribbean,Belize,Snacks,Offline,C,1/16/2010,517703092,1/18/2010,8704,152.58,97.44,1328056.32,848117.76,479938.56
Europe,Iceland,Personal Care,Offline,L,11/27/2013,598212707,12/18/2013,3288,81.73,56.67,268728.24,186330.96,82397.28
Sub-Saharan Africa,Guinea,Personal Care,Offline,L,5/30/2017,595624482,07/08/2017,7375,81.73,56.67,602758.75,417941.25,184817.5
Central America and the Caribbean,Saint Lucia,Baby Food,Offline,H,2/23/2013,900612246,03/10/2013,32,255.28,159.42,8168.96,5101.44,3067.52
Sub-Saharan Africa,Guinea-Bissau,Household,Online,L,07/02/2017,624162328,7/26/2017,2358,668.27,502.54,1575780.66,1184989.32,390791.34
Europe,Denmark,Personal Care,Online,H,10/29/2013,747573554,11/24/2013,2482,81.73,56.67,202853.86,140654.94,62198.92
Europe,Iceland,Meat,Offline,H,11/06/2016,972457253,12/23/2016,566,421.89,364.69,238789.74,206414.54,32375.2
Europe,Germany,Cosmetics,Online,H,11/08/2015,170737254,12/26/2015,3803,437.2,263.33,1662671.6,1001443.99,661227.61
Central America and the Caribbean,Nicaragua,Fruits,Online,L,4/27/2016,434649884,05/04/2016,1414,9.33,6.92,13192.62,9784.88,3407.74
Sub-Saharan Africa,Zambia,Fruits,Offline,H,6/15/2013,326743972,7/23/2013,9657,9.33,6.92,90099.81,66826.44,23273.37
Sub-Saharan Africa,Niger,Clothes,Offline,H,02/01/2011,729880845,2/20/2011,6816,109.28,35.84,744852.48,244285.44,500567.04
Europe,Lithuania,Cereal,Online,H,05/02/2010,797234332,5/19/2010,8210,205.7,117.11,1688797,961473.1,727323.9
North America,Mexico,Household,Offline,C,5/14/2013,202290761,5/23/2013,1186,668.27,502.54,792568.22,596012.44,196555.78
Europe,Vatican City,Clothes,Online,C,1/29/2012,488848960,2/14/2012,125,109.28,35.84,13660,4480,9180
Central America and the Caribbean,Antigua and Barbuda ,Meat,Offline,C,7/22/2014,121020257,08/07/2014,1438,421.89,364.69,606677.82,524424.22,82253.6
Middle East and North Africa,Kuwait,Baby Food,Offline,C,01/11/2011,333228480,02/10/2011,8567,255.28,159.42,2186983.76,1365751.14,821232.62
Australia and Oceania,Australia,Fruits,Online,H,07/04/2015,180209958,8/13/2015,6986,9.33,6.92,65179.38,48343.12,16836.26
Central America and the Caribbean,Dominica,Vegetables,Online,L,7/23/2016,587013518,08/09/2016,9200,154.06,90.93,1417352,836556,580796
Australia and Oceania,Marshall Islands,Baby Food,Online,M,5/26/2011,299000489,07/10/2011,9744,255.28,159.42,2487448.32,1553388.48,934059.84
Asia,Thailand,Cereal,Offline,M,3/24/2017,831844699,05/09/2017,187,205.7,117.11,38465.9,21899.57,16566.33
Middle East and North Africa,Egypt,Fruits,Offline,C,6/14/2014,621532475,6/19/2014,4126,9.33,6.92,38495.58,28551.92,9943.66
Europe,Slovenia,Cosmetics,Online,M,1/17/2011,874362647,03/07/2011,2192,437.2,263.33,958342.4,577219.36,381123.04
Europe,Lithuania,Office Supplies,Offline,L,1/20/2016,616946542,02/01/2016,7046,651.21,524.96,4588425.66,3698868.16,889557.5
Central America and the Caribbean,Haiti,Meat,Online,L,1/27/2013,746207988,2/17/2013,8381,421.89,364.69,3535860.09,3056466.89,479393.2
Sub-Saharan Africa,Central African Republic,Clothes,Online,L,1/24/2017,879383313,02/07/2017,7919,109.28,35.84,865388.32,283816.96,581571.36
Central America and the Caribbean,Trinidad and Tobago,Personal Care,Offline,L,7/17/2017,704021346,08/05/2017,4416,81.73,56.67,360919.68,250254.72,110664.96
Europe,Georgia,Cereal,Online,L,8/30/2012,427983415,9/25/2012,8658,205.7,117.11,1780950.6,1013938.38,767012.22
Asia,North Korea,Personal Care,Offline,C,01/02/2013,329443347,1/16/2013,8462,81.73,56.67,691599.26,479541.54,212057.72
Sub-Saharan Africa,Zambia,Cereal,Online,C,1/25/2015,306887471,2/18/2015,3677,205.7,117.11,756358.9,430613.47,325745.43
Europe,San Marino,Household,Online,H,8/16/2012,329114615,9/22/2012,1183,668.27,502.54,790563.41,594504.82,196058.59
Middle East and North Africa,Iraq,Cosmetics,Online,M,09/01/2015,885236108,10/17/2015,9891,437.2,263.33,4324345.2,2604597.03,1719748.17
Sub-Saharan Africa,Senegal,Personal Care,Online,H,4/23/2016,734675776,5/26/2016,5743,81.73,56.67,469375.39,325455.81,143919.58
Middle East and North Africa,Morocco,Meat,Offline,M,4/27/2015,957169950,06/09/2015,6713,421.89,364.69,2832147.57,2448163.97,383983.6
Europe,Greece,Clothes,Offline,M,9/22/2010,902767455,9/30/2010,7806,109.28,35.84,853039.68,279767.04,573272.64
Europe,Bosnia and Herzegovina,Beverages,Online,H,10/10/2016,441829621,11/06/2016,6058,47.45,31.79,287452.1,192583.82,94868.28
Europe,Moldova ,Personal Care,Offline,M,9/16/2014,415030276,10/20/2014,5536,81.73,56.67,452457.28,313725.12,138732.16
Asia,Brunei,Cereal,Online,H,02/09/2017,383355748,03/08/2017,2340,205.7,117.11,481338,274037.4,207300.6
Sub-Saharan Africa,Cote d'Ivoire,Baby Food,Offline,L,2/18/2011,878104865,04/02/2011,9598,255.28,159.42,2450177.44,1530113.16,920064.28
Asia,Turkmenistan,Office Supplies,Online,L,4/15/2015,250888955,5/15/2015,2472,651.21,524.96,1609791.12,1297701.12,312090
Middle East and North Africa,Iraq,Snacks,Offline,M,1/22/2015,523631846,2/18/2015,3154,152.58,97.44,481237.32,307325.76,173911.56
Sub-Saharan Africa,Republic of the Congo,Cosmetics,Online,H,2/28/2012,638569867,04/04/2012,5869,437.2,263.33,2565926.8,1545483.77,1020443.03
Australia and Oceania,Palau,Personal Care,Online,C,2/21/2013,508251845,04/09/2013,1870,81.73,56.67,152835.1,105972.9,46862.2
Asia,Kyrgyzstan,Cereal,Offline,C,6/26/2010,565539109,07/06/2010,4445,205.7,117.11,914336.5,520553.95,393782.55
Europe,Switzerland,Personal Care,Online,L,8/27/2016,413605487,9/15/2016,3910,81.73,56.67,319564.3,221579.7,97984.6
Sub-Saharan Africa,Democratic Republic of the Congo,Beverages,Offline,C,11/25/2014,175937306,12/23/2014,2614,47.45,31.79,124034.3,83099.06,40935.24
Europe,Slovenia,Snacks,Offline,M,1/15/2016,946333396,02/12/2016,9936,152.58,97.44,1516034.88,968163.84,547871.04
Europe,Spain,Baby Food,Online,M,10/21/2016,738905084,11/17/2016,7289,255.28,159.42,1860735.92,1162012.38,698723.54
Sub-Saharan Africa,Namibia,Cereal,Online,C,3/19/2011,338076198,04/06/2011,3115,205.7,117.11,640755.5,364797.65,275957.85
Europe,Netherlands,Meat,Offline,C,1/20/2017,148583066,1/28/2017,7886,421.89,364.69,3327024.54,2875945.34,451079.2
Sub-Saharan Africa,Comoros,Snacks,Online,C,7/18/2011,645474517,09/02/2011,9108,152.58,97.44,1389698.64,887483.52,502215.12
Sub-Saharan Africa,Seychelles ,Office Supplies,Online,L,10/28/2010,124111878,12/04/2010,6318,651.21,524.96,4114344.78,3316697.28,797647.5
North America,United States of America,Meat,Online,M,03/01/2013,550168979,04/01/2013,6082,421.89,364.69,2565934.98,2218044.58,347890.4
Europe,Belarus,Fruits,Offline,M,05/02/2010,809632146,06/09/2010,6999,9.33,6.92,65300.67,48433.08,16867.59
Asia,China,Baby Food,Offline,M,02/03/2014,758800208,02/09/2014,4699,255.28,159.42,1199560.72,749114.58,450446.14
North America,United States of America,Meat,Online,C,7/19/2014,774284493,09/07/2014,6843,421.89,364.69,2886993.27,2495573.67,391419.6
Asia,Kyrgyzstan,Cereal,Online,C,3/27/2014,403008830,04/12/2014,8123,205.7,117.11,1670901.1,951284.53,719616.57
Sub-Saharan Africa,Benin,Vegetables,Offline,M,9/30/2016,612209546,10/22/2016,5264,154.06,90.93,810971.84,478655.52,332316.32
Sub-Saharan Africa,Nigeria,Vegetables,Offline,H,5/26/2015,639435470,6/13/2015,2020,154.06,90.93,311201.2,183678.6,127522.6
Australia and Oceania,New Zealand,Personal Care,Offline,H,2/13/2012,242547929,03/05/2012,4177,81.73,56.67,341386.21,236710.59,104675.62
Sub-Saharan Africa,Lesotho,Baby Food,Online,M,9/15/2013,149720752,10/17/2013,4552,255.28,159.42,1162034.56,725679.84,436354.72
Australia and Oceania,Samoa ,Baby Food,Offline,C,11/14/2012,709440267,12/04/2012,7995,255.28,159.42,2040963.6,1274562.9,766400.7
Central America and the Caribbean,Belize,Cosmetics,Online,C,10/02/2014,540505301,11/11/2014,6385,437.2,263.33,2791522,1681362.05,1110159.95
