Region,Country,Item Type,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit
Australia and Oceania,Tonga,Office Supplies,Offline,C,3/21/2013,685287082,4/23/2013,531,651.21,524.96,345792.51,278753.76,67038.75
Europe,Cyprus,Office Supplies,Online,L,7/31/2013,257006108,8/29/2013,2674,651.21,524.96,1741335.54,1403743.04,337592.5
Middle East and North Africa,Iraq,Baby Food,Offline,M,3/16/2015,516867530,04/06/2015,1443,255.28,159.42,368369.04,230043.06,138325.98
Sub-Saharan Africa,Sudan,Personal Care,Offline,L,12/27/2011,491482675,02/11/2012,9500,81.73,56.67,776435,538365,238070
Asia,Thailand,Snacks,Online,L,04/02/2010,177775371,4/30/2010,6538,152.58,97.44,997568.04,637062.72,360505.32
Europe,Sweden,Beverages,Offline,L,5/18/2017,992981946,5/26/2017,4279,47.45,31.79,203038.55,136029.41,67009.14
Australia and Oceania,Vanuatu,Vegetables,Offline,H,4/24/2015,824651229,05/06/2015,1479,154.06,90.93,227854.74,134485.47,93369.27
Europe,Serbia,Fruits,Online,C,05/09/2017,780644547,06/08/2017,8924,9.33,6.92,83260.92,61754.08,21506.84
Middle East and North Africa,Pakistan,Beverages,Offline,H,5/14/2011,239135730,6/25/2011,4431,47.45,31.79,210250.95,140861.49,69389.46
Europe,Hungary,Fruits,Offline,H,7/24/2016,898611104,8/31/2016,7850,9.33,6.92,73240.5,54322,18918.5
Europe,San Marino,Office Supplies,Offline,C,7/30/2011,927869498,9/18/2011,6059,651.21,524.96,3945681.39,3180732.64,764948.75
Australia and Oceania,Papua New Guinea,Vegetables,Offline,C,12/19/2013,816022241,01/08/2014,7970,154.06,90.93,1227858.2,724712.1,503146.1
Sub-Saharan Africa,Burundi,Clothes,Offline,L,11/09/2015,222493159,12/09/2015,9525,109.28,35.84,1040892,341376,699516
Europe,Denmark,Personal Care,Online,C,06/04/2010,227018582,07/01/2010,8698,81.73,56.67,710887.54,492915.66,217971.88
Asia,Cambodia,Meat,Offline,M,11/10/2010,179647338,12/22/2010,494,421.89,364.69,208413.66,180156.86,28256.8
Sub-Saharan Africa,Ethiopia,Baby Food,Offline,C,04/05/2016,850740754,4/27/2016,1949,255.28,159.42,497540.72,310709.58,186831.14
Sub-Saharan Africa,Zambia,Clothes,Offline,H,06/08/2015,380972659,06/10/2015,7131,109.28,35.84,779275.68,255575.04,523700.64
Sub-Saharan Africa,Lesotho,Cosmetics,Offline,C,5/26/2013,131329381,6/27/2013,2137,437.2,263.33,934296.4,562736.21,371560.19
Asia,Indonesia,Household,Online,H,6/14/2012,633109748,7/30/2012,98,668.27,502.54,65490.46,49248.92,16241.54
Middle East and North Africa,Qatar,Meat,Offline,L,12/14/2015,237925088,1/28/2016,6176,421.89,364.69,2605592.64,2252325.44,353267.2
Europe,Croatia,Baby Food,Online,M,12/20/2016,967699229,01/05/2017,2561,255.28,159.42,653772.08,408274.62,245497.46
Asia,Vietnam,Cosmetics,Offline,M,3/16/2017,864668500,3/27/2017,3479,437.2,263.33,1521018.8,916125.07,604893.73
Australia and Oceania,Fiji,Fruits,Online,L,8/24/2015,741381728,9/13/2015,183,9.33,6.92,1707.39,1266.36,441.03
Sub-Saharan Africa,Mauritius ,Cereal,Online,M,05/02/2012,130700242,6/17/2012,5961,205.7,117.11,1226177.7,698092.71,528084.99
Europe,Bosnia and Herzegovina,Clothes,Offline,C,03/05/2012,435797870,04/02/2012,1129,109.28,35.84,123377.12,40463.36,82913.76
Sub-Saharan Africa,Mali,Beverages,Offline,M,7/23/2013,880160939,8/15/2013,8036,47.45,31.79,381308.2,255464.44,125843.76
Asia,Taiwan,Office Supplies,Offline,M,2/25/2012,757588279,3/18/2012,6062,651.21,524.96,3947635.02,3182307.52,765327.5
Sub-Saharan Africa,Zimbabwe,Baby Food,Online,C,04/07/2012,782191216,05/09/2012,6618,255.28,159.42,1689443.04,1055041.56,634401.48
Europe,Armenia,Cosmetics,Offline,L,6/28/2015,838393580,8/14/2015,8146,437.2,263.33,3561431.2,2145086.18,1416345.02
Middle East and North Africa,Israel,Meat,Online,L,11/22/2016,430931699,12/16/2016,1121,421.89,364.69,472938.69,408817.49,64121.2
Australia and Oceania,Tonga,Office Supplies,Online,C,5/30/2016,934854400,06/08/2016,3046,651.21,524.96,1983585.66,1599028.16,384557.5
Australia and Oceania,Fiji,Vegetables,Offline,M,1/16/2015,645523011,1/28/2015,3459,154.06,90.93,532893.54,314526.87,218366.67
Central America and the Caribbean,Trinidad and Tobago,Personal Care,Offline,H,1/19/2011,628611361,2/18/2011,8926,81.73,56.67,729521.98,505836.42,223685.56
Sub-Saharan Africa,Cameroon,Cosmetics,Offline,M,05/11/2011,670105779,06/03/2011,8046,437.2,263.33,3517711.2,2118753.18,1398958.02
Australia and Oceania,New Zealand,Meat,Offline,C,7/27/2012,626305091,09/06/2012,6449,421.89,364.69,2720768.61,2351885.81,368882.8
Europe,Albania,Office Supplies,Online,C,5/17/2012,873820626,07/01/2012,1796,651.21,524.96,1169573.16,942828.16,226745
Sub-Saharan Africa,Namibia,Cereal,Offline,C,4/21/2013,959576213,5/27/2013,8780,205.7,117.11,1806046,1028225.8,777820.2
Sub-Saharan Africa,Democratic Republic of the Congo,Fruits,Offline,L,5/20/2011,950808179,6/17/2011,4124,9.33,6.92,38476.92,28538.08,9938.84
Europe,Monaco,Snacks,Online,C,1/22/2015,985065352,2/14/2015,1583,152.58,97.44,241534.14,154247.52,87286.62
Europe,Finland,Meat,Offline,L,2/17/2011,820209062,3/26/2011,6943,421.89,364.69,2929182.27,2532042.67,397139.6
Middle East and North Africa,Libya,Baby Food,Offline,C,12/17/2013,284413135,01/08/2014,3022,255.28,159.42,771456.16,481767.24,289688.92
Sub-Saharan Africa,Burundi,Snacks,Offline,L,04/05/2016,626163899,5/22/2016,4667,152.58,97.44,712090.86,454752.48,257338.38
Sub-Saharan Africa,Mauritius ,Household,Offline,C,08/07/2015,464260184,8/22/2015,3760,668.27,502.54,2512695.2,1889550.4,623144.8
North America,United States of America,Household,Online,H,08/06/2010,737813317,9/21/2010,4211,668.27,502.54,2814084.97,2116195.94,697889.03
Middle East and North Africa,Lebanon,Meat,Offline,C,4/23/2012,656247127,06/09/2012,6963,421.89,364.69,2937620.07,2539336.47,398283.6
Australia and Oceania,Tuvalu,Fruits,Online,C,2/20/2010,849297940,3/28/2010,4989,9.33,6.92,46547.37,34523.88,12023.49
Europe,United Kingdom,Cosmetics,Offline,H,6/23/2013,217014586,7/16/2013,8294,437.2,263.33,3626136.8,2184059.02,1442077.78
Europe,Belgium,Vegetables,Offline,C,1/24/2010,879758393,2/23/2010,8914,154.06,90.93,1373290.84,810550.02,562740.82
Middle East and North Africa,Morocco,Snacks,Online,M,3/21/2015,528203189,04/06/2015,5916,152.58,97.44,902663.28,576455.04,326208.24
Asia,Japan,Personal Care,Offline,C,01/08/2015,973335301,01/12/2015,400,81.73,56.67,32692,22668,10024
Australia and Oceania,Federated States of Micronesia,Personal Care,Online,C,7/23/2015,496453559,7/29/2015,495,81.73,56.67,40456.35,28051.65,12404.7
Asia,Bangladesh,Meat,Offline,L,5/25/2016,599169290,07/12/2016,6363,421.89,364.69,2684486.07,2320522.47,363963.6
Central America and the Caribbean,Saint Vincent and the Grenadines,Cosmetics,Online,C,5/27/2014,153406322,07/06/2014,5194,437.2,263.33,2270816.8,1367736.02,903080.78
Middle East and North Africa,Somalia,Cosmetics,Offline,L,1/21/2015,351400983,1/31/2015,6215,437.2,263.33,2717198,1636595.95,1080602.05
Europe,Sweden,Cosmetics,Offline,L,7/22/2013,655702102,8/13/2013,5678,437.2,263.33,2482421.6,1495187.74,987233.86
Asia,South Korea,Meat,Online,L,9/28/2013,149171006,10/03/2013,1870,421.89,364.69,788934.3,681970.3,106964
Australia and Oceania,East Timor,Clothes,Offline,L,9/20/2016,684981524,10/15/2016,110,109.28,35.84,12020.8,3942.4,8078.4
Asia,Bangladesh,Cosmetics,Offline,C,02/06/2017,136619985,2/16/2017,7744,437.2,263.33,3385676.8,2039227.52,1346449.28
Central America and the Caribbean,Dominican Republic,Cereal,Online,L,05/04/2014,947885215,06/02/2014,9154,205.7,117.11,1882977.8,1072024.94,810952.86
Sub-Saharan Africa,South Sudan,Meat,Online,L,07/12/2016,682888543,7/24/2016,750,421.89,364.69,316417.5,273517.5,42900
Europe,Monaco,Snacks,Online,C,11/23/2013,576053798,12/22/2013,5975,152.58,97.44,911665.5,582204,329461.5
Sub-Saharan Africa,Djibouti,Clothes,Offline,C,11/17/2012,582117307,11/29/2012,302,109.28,35.84,33002.56,10823.68,22178.88
Central America and the Caribbean,Jamaica,Meat,Offline,H,03/12/2017,726127898,4/14/2017,6236,421.89,364.69,2630906.04,2274206.84,356699.2
Sub-Saharan Africa,Seychelles ,Snacks,Offline,H,6/23/2016,653446900,7/18/2016,8314,152.58,97.44,1268550.12,810116.16,458433.96
Central America and the Caribbean,Dominican Republic,Meat,Online,M,10/15/2012,979748141,10/25/2012,8102,421.89,364.69,3418152.78,2954718.38,463434.4
Sub-Saharan Africa,Namibia,Fruits,Online,L,10/28/2016,141017949,11/22/2016,9200,9.33,6.92,85836,63664,22172
Asia,Bangladesh,Snacks,Online,C,11/03/2013,243555152,12/16/2013,2237,152.58,97.44,341321.46,217973.28,123348.18
Europe,Malta,Personal Care,Offline,L,11/17/2012,313971078,11/18/2012,9874,81.73,56.67,807002.02,559559.58,247442.44
Sub-Saharan Africa,Madagascar,Cosmetics,Online,H,09/08/2012,349189555,10/04/2012,1804,437.2,263.33,788708.8,475047.32,313661.48
Sub-Saharan Africa,Chad,Snacks,Offline,H,1/29/2013,866446912,02/03/2013,9750,152.58,97.44,1487655,950040,537615
Asia,Uzbekistan,Cereal,Offline,H,2/20/2011,653291976,03/09/2011,2468,205.7,117.11,507667.6,289027.48,218640.12
Australia and Oceania,Papua New Guinea,Cereal,Online,L,08/06/2012,817586076,08/06/2012,743,205.7,117.11,152835.1,87012.73,65822.37
Europe,Poland,Beverages,Offline,M,11/19/2012,737503039,12/24/2012,2393,47.45,31.79,113547.85,76073.47,37474.38
Sub-Saharan Africa,Ghana,Clothes,Offline,M,1/30/2016,311529195,02/11/2016,7266,109.28,35.84,794028.48,260413.44,533615.04
Europe,Moldova ,Household,Online,C,12/14/2015,408463370,12/26/2015,2243,668.27,502.54,1498929.61,1127197.22,371732.39
Sub-Saharan Africa,Tanzania,Office Supplies,Online,L,12/02/2014,617416894,12/31/2014,6234,651.21,524.96,4059643.14,3272600.64,787042.5
Australia and Oceania,Tonga,Baby Food,Offline,H,09/02/2012,597813594,10/17/2012,5182,255.28,159.42,1322860.96,826114.44,496746.52
Europe,Luxembourg,Cosmetics,Online,M,7/18/2017,529389798,7/20/2017,7060,437.2,263.33,3086632,1859109.8,1227522.2
Europe,Belarus,Household,Offline,C,06/04/2012,662194335,07/12/2012,6874,668.27,502.54,4593687.98,3454459.96,1139228.02
Central America and the Caribbean,Honduras,Beverages,Offline,H,7/25/2011,866588532,09/09/2011,1659,47.45,31.79,78719.55,52739.61,25979.94
Sub-Saharan Africa,Kenya,Household,Offline,M,05/03/2011,183246219,5/15/2011,5483,668.27,502.54,3664124.41,2755426.82,908697.59
Asia,Kyrgyzstan,Vegetables,Online,H,10/05/2016,873153722,11/09/2016,4445,154.06,90.93,684796.7,404183.85,280612.85
Asia,Thailand,Fruits,Offline,M,12/29/2014,767609870,2/17/2015,1673,9.33,6.92,15609.09,11577.16,4031.93
